ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag,predicted_return,ml_rank,score_fcf_yield
TRUE-B.ST,Truecaller AB (publ),Technology,Software - Application,Sweden,SEK,3886005371.518937,15.11413,6.883663,,3.8127227,2.3280263,2.062,6.679,0.28188,0.18714,0.19943,0.21895,0.75927,-0.129,-0.619,-0.599,5.42,4.857,4.717,420683744.0,979507968.0,67807000.0,2.07,0.4022,1.1,70.1500015258789,9.270000457763672,14.09000015258789,36.6,1.6,5.0,,,0.02713,0.5221,,3127885.0,2738526.0,0.75,28.68,-1.54,,,-43.64,79.7,20.46,,True,0.7424,0.8726141653538703,0.5,92.49161636485579,83.97565105216479,17.246835443037973,4.407668236486262,57.19928500249493,88.60759493670885,63.29113924050633,62.65822784810126,58.1498951840434,standard,25,0.875,STARK UPPTREND,10,4,NEUTRAL,0,0.5,0.0,0.85,0.405,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,45.45454545454545,58.22784810126582,51.84119677790564,73,0.288522948954008,-0.352,🔴 SVAG,55.67075576909206,68,13.904999732971191,69.11110348171658,-0.4579005599725737,True,,0.0,1,False,,0.0,,1.3412967,50.3,93.19727891156462
MEKO.ST,Meko AB (publ),Consumer Cyclical,Auto Parts,Sweden,SEK,4202423884.643028,94.430374,5.113091,0.81,0.67326087,0.23039605,0.542,16.784,0.0112,0.01801,0.00236,0.03801,0.42615002,-0.027,0.152,0.146,115.474,1.638,0.76,1536875008.0,1392000000.0,7119000064.0,5.23,4.9367003,,124.17540581330752,62.79999923706055,74.9000015258789,90.0,1.0,2.0,,,0.33801997,0.42437,,140272.0,163439.0,0.55,2.88,16.49,,,-1.25,62.0,8.09,,True,0.3646,0.819401605798101,0.5,79.34272300469482,23.59026042086592,79.74683544303797,52.929369538855106,38.359869423881214,86.70886075949366,21.518987341772153,62.65822784810126,58.06649779460944,standard,26,0.75,UPPTREND,5,6,NEUTRAL,0,0.5,0.16,1.0,0.514,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,43.47826086956522,56.32911392405063,49.903687396807925,83,0.0247189178438278,-0.007,⚪ NORMAL,54.960447492664095,71,74.5999984741211,62.65060019468756,0.0172487971406933,False,,0.0,1,False,,0.0,,1.3412967,50.3,95.23809523809523
CTM.ST,Catena Media plc,Communication Services,Internet Content & Information,Malta,SEK,181560326.4145589,,0.64343166,,2.3645322,3.6954334,2.817,13.341,-0.04521,0.04047,-0.10889,0.14037,0.38551998,0.258,,,,4.468,4.468,12440625.0,13654000.0,0.0,,0.0,,3.799999952316284,1.399999976158142,2.444999933242798,,,,,,0.26545,0.12751001,,222980.0,517474.0,0.99,0.0,4.71,,,-19.17,51.5,2.74,,False,1.1541,0.2465624586859189,0.5,75.79141515761233,29.436426670966704,42.088607594936704,93.0379746835443,48.77771642171438,100.0,8.544303797468354,62.65822784810126,57.72658666403591,standard,27,0.5,UPPTREND,5,7,STARK,8,0.5,0.5,0.8,0.59,UPPTREND,False,3,0.4285714285714285,LÅG,OK,50.0,93.67088607594935,71.83544303797468,39,0.0269555525716669,0.223,🟢 STARK,73.46922463838686,12,2.400000095367432,48.99328923494974,0.1576921856362565,False,,0.0,1,False,,-2.220446049250313e-16,,1.3412967,50.3,85.03401360544217
NCAB.ST,NCAB Group AB (publ),Technology,Electronic Components,Sweden,SEK,13966751057.409058,61.229504,32.47826,1.7923,9.703819,3.6195004,3.817,33.984,0.15552,0.0644,0.05923,0.10347,0.34943,0.12,0.432,0.432,73.346,1.826,1.483,218446752.0,397000000.0,1159900032.0,1.47,0.0,1.055,75.9000015258789,37.545589748234136,74.0,79.0,2.0,3.0,,,0.05395,0.82044,,373478.0,182390.0,0.63,14.01,93.44,,,-1.2,54.3,21.58,,False,0.4943,0.8516647123688631,0.5,29.25217974513749,47.1256953962751,85.91772151898734,81.64455733579189,41.46061913150411,65.82278481012658,63.29113924050633,62.65822784810126,57.450061751507555,standard,28,0.875,STARK UPPTREND,10,8,STARK,8,0.5,0.429,0.75,0.547,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,90.9090909090909,100.0,95.45454545454544,3,0.288522948954008,0.466,🟢 STARK,79.52552153821478,1,74.69999694824219,63.83935495332568,0.4147807398719005,False,,0.0,0,False,,0.0,,1.3412967,50.3,36.054421768707485
NP3.ST,NP3 Fastigheter AB (publ),Real Estate,Real Estate Services,Sweden,SEK,16534443189.0,13.103953,19.962826,,1.4920065,7.099375,13.231,18.43,0.13259,0.03897,0.59081,0.65677,0.75827,0.1,0.37,0.368,131.811,0.438,0.218,716374976.0,426000000.0,14663999488.0,2.38,0.2539,1.61,274.5,222.65009304586908,265.0,279.4,2.0,5.0,,,0.48726,0.45115003,,54455.0,39314.0,0.72,0.99,-0.71,,,-3.46,57.1,3.86,,True,0.2782,0.73683128228851,0.5,45.5365526492287,74.93429009110699,49.36708860759494,77.76431525964318,24.475551317592984,62.0253164556962,63.29113924050633,62.65822784810126,57.236095920553886,standard,29,0.875,UPPTREND,5,7,STARK,8,0.5,0.5,0.75,0.575,UPPTREND,False,5,0.7142857142857143,HÖG,OK,73.33333333333333,96.83544303797468,85.084388185654,19,0.0060340667818419,-0.013,⚪ NORMAL,76.14511343468433,6,268.5,53.64973513922565,0.0556065329389503,False,,0.0,0,False,,0.0,,1.3412967,50.3,49.65986394557823
THULE.ST,Thule Group AB (publ),Consumer Cyclical,Leisure,Sweden,SEK,25277264514.608093,22.155008,16.507042,,3.4971502,2.4446096,2.851,15.384,0.14741999,0.070700005,0.11035,0.16479,0.46006,-0.033,0.102,0.102,57.757,2.145,0.995,989000000.0,329000000.0,4527000064.0,3.54,0.78449994,1.29,288.7340521822695,181.85880224701108,235.8000030517578,277.5,1.625,8.0,,,0.00132,0.76945996,,346448.0,289356.0,0.97,2.13,4.53,,,-4.69,46.2,8.31,,False,0.4178,0.5555180388753388,0.5,58.12206572769953,59.280012900104815,62.34177215189874,49.38678922057212,43.44150218115109,53.79746835443038,63.29113924050633,62.65822784810126,57.129046728989465,standard,30,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.574,0.844,0.633,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,65.21739130434783,60.75949367088608,62.98844248761695,54,0.0247189178438278,-0.061,🔴 SVAG,56.15233752608441,65,234.3999938964844,46.52645027756661,0.0055844851834423,False,,0.0,2,False,,-1.1102230246251563e-16,,1.3412967,50.3,61.904761904761905
LIFCO-B.ST,Lifco AB (publ),Industrials,Conglomerates,Sweden,SEK,118080837556.8924,34.226044,34.91228,,6.612551,4.4395404,4.613,19.196,0.19341,0.08259,0.12974,0.1816,0.43896,0.036,0.076,0.078,30.233,1.049,0.617,4327750144.0,1423000064.0,6211999744.0,0.97,0.29479998,1.149,405.37222638378665,265.82110119752963,278.6000061035156,349.5,2.33333,6.0,,,0.47609,0.39259997,,555878.0,478539.0,0.2790254378223453,-0.0399819420175977,-0.1215834843360065,-0.2191853861926178,,-0.3127304043771595,22.86597681087146,-0.0403332175320605,-0.1385376133099396,False,0.2702314122724404,0.2234393931770583,0.5,54.691482226693495,66.02031766508102,56.21403912543153,54.972419141831956,52.5164955450941,34.177215189873415,63.29113924050633,62.65822784810126,57.04644990599055,standard,31,0.875,UPPTREND,5,7,STARK,8,0.5,0.0,0.667,0.35,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,27.906976744186046,51.89873417721519,39.90285546070062,98,-0.0004549946411839,-0.121,🔴 SVAG,52.89419446358966,79,278.6000061035156,22.86597681087146,-0.1385376133099396,True,,0.0,2,False,,0.0,,1.3412967,50.3,63.94557823129252
ABB.ST,ABB Ltd,Industrials,Electrical Equipment & Parts,Switzerland,SEK,1778820288683.2168,39.684082,37.18406,3.2443,120.427734,51.45263,51.55,254.235,0.3355,0.08927,0.14335,0.20586,0.40374002,0.183,0.212,0.201,59.719,1.376,0.793,475500000.0,5926000128.0,9176999936.0,1.13,0.44169998,1.017,992.7999877929688,530.5459161843522,983.7999877929688,967.56824,,5.0,,,0.00028,0.57207,,494566.0,411881.0,1.45,15.99,22.21,,,-0.79,67.8,16.26,,True,0.2847,0.8293253981316977,0.5,18.04158283031522,70.98363299201806,82.9113924050633,74.14046666832786,50.892009341094465,17.72151898734177,63.29113924050633,62.65822784810126,56.20524999792764,standard,32,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.887,0.5,0.655,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,90.69767441860463,75.9493670886076,83.32352075360612,22,-0.0004549946411839,0.236,🟢 STARK,65.14378965346023,40,979.7999877929688,70.4312129143922,0.3462075948264553,False,,0.0,1,False,,0.0,,1.3412967,50.3,25.170068027210885
TREL-B.ST,Trelleborg AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,76543306112.0,24.454147,20.112879,1.44,2.4211578,2.574637,2.799,12.954,0.094569996,0.062529996,0.106639996,0.16825001,0.37512,-0.029,0.068,0.039,26.751,1.304,0.878,3842625024.0,2636999936.0,10145999872.0,2.04,0.4679,0.861,402.61652511846825,277.4233703613281,381.6000061035156,412.63635,2.63636,11.0,,,0.00328,0.66363996,,351193.0,281069.0,1.24,2.35,-1.08,,,-4.02,48.5,4.98,,False,0.2823,0.7875320805878646,0.5,68.80617035546612,50.64016770136258,47.78481012658228,45.193206169640185,61.35894032504391,39.87341772151899,63.29113924050633,62.65822784810126,55.67532555145118,standard,33,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.672,0.591,0.596,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,74.4186046511628,65.82278481012658,70.12069473064469,45,-0.0004549946411839,0.025,⚪ NORMAL,58.87319920344997,57,392.0,60.85810441265782,0.067873415839764,False,,-7.105427357601002e-15,2,False,,0.0,,1.3412967,50.3,74.14965986394559
BERG-B.ST,Bergman & Beving AB (publ),Industrials,Conglomerates,Sweden,SEK,7251764719.5,33.35294,24.955986,4.04,4.1696086,1.5050738,1.726,19.725,-0.026199998,0.00273,-0.01355,0.05987,0.48106998,0.016,,0.433,71.895,1.688,0.939,598374976.0,139000000.0,1232999936.0,1.41,0.4706,0.749,351.5,251.5,288.0,348.75,,4.0,,,0.19848,0.54907,,24364.0,15345.0,2.16,-3.19,4.54,,,-12.73,23.2,-0.57,,False,0.2856,0.0175692036600823,0.5,66.70355466130113,21.159396920099976,50.316455696202524,70.20371835443038,58.44532910285717,80.37974683544303,63.29113924050633,62.65822784810126,55.37636559036138,standard,34,0.875,UPPTREND,5,7,STARK,8,0.5,0.763,0.5,0.605,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,37.2093023255814,66.45569620253164,51.83249926405652,74,-0.0004549946411839,-0.01,⚪ NORMAL,59.62243865743626,56,283.5,15.037593984962411,-0.0790132456088881,True,,0.0,2,False,,0.0,,1.3412967,50.3,82.31292517006803
ATCO-B.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,240687079370.9844,28.82243,,2.3609,6.1754107,4.527654,4.617,18.601,0.2242,0.10508,0.15697,0.20377001,0.42635,-0.051,-0.052,-0.051,29.075,1.698,1.185,21434499072.0,20828000256.0,35472998400.0,1.95,0.5607,1.06,169.59241144959958,123.33925671519437,153.6999969482422,,,,,,0.00016000001,0.53306997,,1593614.0,1370850.0,1.48,-3.22,-4.9,,,-8.2,39.7,0.7,,False,0.2882,0.2133214774494121,0.5,72.25687458081823,71.42102717084576,36.392405063291136,29.99060132811721,59.710172906513215,27.21518987341772,63.29113924050633,62.65822784810126,55.36676318467239,standard,35,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.5,0.5,0.5,UPPTREND,False,3,0.4285714285714285,LÅG,EJ AKTUELL,60.46511627906976,50.0,55.23255813953488,67,-0.0004549946411839,-0.05,⚪ NORMAL,52.733804336183205,82,154.1999969482422,40.88557877924708,0.0532368045568716,False,,0.0,2,False,,0.0,,1.3412967,50.3,88.43537414965986
GALP.LS,"Galp Energia, SGPS, S.A.",Energy,Oil & Gas Integrated,Portugal,EUR,157611100376.54977,18.747572,11.114436,0.95,3.3990493,0.78870475,0.886,6.56,0.16070999,0.0856,0.032780003,0.14714,0.30466998,0.048,,,87.31,1.393,0.972,1612375040.0,1832999936.0,4361999872.0,3.37,0.6301,-0.039,239.8187804085228,141.22135518080952,19.719999313354492,22.08333,2.38889,18.0,,,0.49872002,0.33778998,,2607246.0,2211272.0,0.91,1.34,11.51,,,-11.01,58.9,-1.17,,True,0.375,0.5690995730067673,0.5,50.53319919517102,50.318471337579616,59.17721518987342,65.82278481012658,53.543026122547424,31.0126582278481,63.29113924050633,62.65822784810126,55.18337443245273,standard,36,0.875,STARK UPPTREND,10,6,NEUTRAL,0,0.5,0.833,0.653,0.679,VARNING,False,4,0.5714285714285714,MEDEL,OK,,86.70886075949366,86.70886075949366,17,0.0874309296755659,0.022,⚪ NORMAL,65.13258314209367,41,210.70299235296625,53.954110239293456,0.115927131229065,False,,5.000000000000014,19,False,,0.0,⬆ +19,1.3412967,50.3,32.6530612244898
BATS.L,British American Tobacco p.l.c.,Consumer Defensive,Tobacco,United Kingdom,GBp,132885121568618.6,13.979943,12.643401,1.4758,2.3034797,4.120913,5.307,11.56,0.15824,0.053439997,0.30316,0.34576,0.82651,0.001,,,72.842,0.873,0.559,2993750016.0,3843000064.0,35070001152.0,5.1,0.6882,0.117,61597.03154373169,39854.6615118635,4864.0,4809.0913,1.81818,11.0,,,0.06572,0.5564,,4708585.0,3398872.0,1.56,17.15,11.73,,,-1.98,71.6,11.3,,True,0.2565,1.1389259979771278,0.5,28.219315895372233,75.72925905022979,74.68354430379748,49.050632911392405,59.146265775587835,2.5316455696202533,63.29113924050633,62.65822784810126,54.53926232430715,standard,37,0.875,NEUTRAL,0,6,NEUTRAL,0,0.832,0.5,0.795,0.688,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,85.71428571428571,68.9873417721519,77.3508137432188,32,-0.0310846277215163,0.177,🟢 STARK,61.53811822332956,54,61433.34360218048,80.657755460398,0.1632020948509329,False,,-7.105427357601002e-15,4,False,,0.0,,1.3412967,50.3,12.244897959183673
ARJO-B.ST,Arjo AB (publ),Healthcare,Medical Distribution,Sweden,SEK,6313144984.100575,19.255816,9.268657,,0.8658371,0.62442636,1.038,7.772,0.044850003,0.03483,0.0324,0.07079,0.42306998,-0.058,0.187,0.187,68.825,1.079,0.76,946124992.0,898000000.0,5377999872.0,3.82,0.7364,0.661,35.627621371076415,23.16663533430544,24.920000076293945,30.0,,5.0,,,0.24723,0.41414002,,467360.0,319585.0,0.94,-2.79,-3.37,,,-20.2,43.6,0.51,,True,0.2533,0.3923878043018606,0.5,88.42052313883299,32.74046601628638,21.202531645569618,50.47595538888336,57.52962088055879,81.64556962025317,63.29113924050633,62.65822784810126,54.41445297733056,standard,38,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.327,0.5,0.431,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,68.75,12.025316455696204,40.3876582278481,97,-0.064416382311042,-0.004,⚪ NORMAL,39.94035463279493,141,24.84000015258789,34.7267163025746,-0.1400503093106284,True,,0.0,1,False,,0.0,,1.3412967,50.3,89.79591836734694
EPI-A.ST,Epiroc AB (publ),Industrials,Farm & Heavy Construction Machinery,Sweden,SEK,223491361979.5728,38.776672,32.5687,3.2347,7.18465,5.423149,5.598,24.024,0.19252001,0.0932,0.13987,0.19830999,0.36068,-0.076,-0.044,-0.044,43.22,2.432,1.31,7602999808.0,9214000128.0,19843999744.0,1.39,0.5398,1.213,277.0,185.26714445888337,271.5,262.15,2.75,20.0,,,0.00017999999,0.78791,,1811280.0,1732607.0,0.89,9.69,4.89,,,-1.27,62.7,10.44,,True,0.3372,0.8360187155427543,0.5,48.71898054996646,64.69765379343707,69.9367088607595,28.81663686916509,53.402409509164514,28.48101265822785,63.29113924050633,62.65822784810126,54.3591710273111,standard,39,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.111,0.562,0.363,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,65.11627906976744,54.43037974683544,59.77332940830144,60,-0.0004549946411839,0.036,⚪ NORMAL,54.53181393862455,74,272.6000061035156,64.30145383913033,0.2350171858872589,False,,0.0,1,False,,0.0,,1.3412967,50.3,60.544217687074834
GETI-B.ST,Getinge AB (publ),Healthcare,Medical Devices,Sweden,SEK,48670179429.5,22.087658,17.504572,1.4933,1.6839014,1.5299417,1.736,10.837,0.07681,0.045619998,0.0692,0.09915,0.47416002,-0.105,0.337,0.337,35.399,1.349,0.84,2923624960.0,4020000000.0,10988000256.0,2.48,0.5312,0.783,226.0495383417938,171.68442252631257,189.10000610351562,224.7,,10.0,,,0.15758,0.6522,,643337.0,734065.0,0.77,-2.96,-1.83,,,-14.95,41.6,0.71,,True,0.2322,0.5293820732226391,0.5,74.037558685446,43.90953801499637,29.430379746835442,53.440118961593406,67.18618570673885,48.10126582278481,63.29113924050633,62.65822784810126,54.318863324516165,standard,40,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.71,0.5,0.584,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,75.0,16.455696202531644,45.72784810126582,87,-0.064416382311042,0.015,⚪ NORMAL,42.12441167149722,135,191.5,42.13286041717351,-0.0434416497105655,True,,0.0,2,False,,0.0,,1.3412967,50.3,76.19047619047619
MIPS.ST,Mips AB (publ),Consumer Cyclical,Leisure,Sweden,SEK,7020147330.0,54.08163,30.216646,,11.603468,12.359414,12.528,34.713,0.20767,0.11590999,0.22886999,0.27815,0.72887003,0.302,0.535,0.526,45.62,2.834,2.695,124375000.0,180000000.0,276000000.0,0.94,1.3238001,1.59,470.32720798288113,204.23145814980185,256.3999938964844,502.5,1.2,4.0,,,0.0064499998,0.81886,,119058.0,120772.0,1.11,-0.53,2.87,,,-28.95,31.1,2.87,,False,0.4901,0.2379614034813217,0.5,30.945674044265594,81.22954124002258,33.54430379746836,87.95550205156319,42.71658924328932,81.0126582278481,21.518987341772153,62.65822784810126,54.13845375837718,standard,41,0.875,UPPTREND,5,7,STARK,8,0.5,0.465,0.95,0.621,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,47.82608695652174,72.78481012658227,60.30544854155201,59,0.0247189178438278,-0.127,🔴 SVAG,63.26102672202149,48,265.0,49.65005869776197,-0.1583640373180556,True,,-7.105427357601002e-15,4,False,,0.0,,1.3412967,50.3,38.775510204081634
INDT.ST,Indutrade AB (publ),Industrials,Industrial Distribution,Sweden,SEK,70022879488.17444,27.614943,21.450891,1.63,3.8921063,2.1708484,2.414,15.79,0.1472,0.06908,0.07862,0.11125,0.35537997,0.003,-0.041,-0.039,54.737,1.905,1.198,2934374912.0,2016999936.0,9850999808.0,1.61,0.4454,1.181,276.84685193911514,191.268834191155,192.1999969482422,256.625,2.14286,8.0,,,0.26732,0.59472,,461299.0,542783.0,0.5546270331880423,-0.134234247980891,-0.1661913889730499,-0.2030071691282546,,-0.3057533592958777,9.039540960372833,-0.0992011825968826,-0.1523277684024648,False,0.3229441348706414,0.2635967064055018,0.5,60.61032863849764,48.51568168991373,59.03337169159954,40.46139925745042,50.883530160980726,41.139240506329116,63.29113924050633,62.65822784810126,54.01994329925058,standard,42,0.875,UPPTREND,5,7,STARK,8,0.5,0.704,0.545,0.595,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,20.930232558139537,52.53164556962025,36.73093906387989,102,-0.0004549946411839,-0.166,🔴 SVAG,53.356036738982034,78,192.1999969482422,9.039540960372833,-0.1523277684024648,True,,0.0,2,False,,0.0,,1.3412967,50.3,66.66666666666666
SKIS-B.ST,SkiStar AB (publ),Consumer Cyclical,Resorts & Casinos,Sweden,SEK,11739778053.703856,19.83586,17.378319,2.65,2.843645,2.5163748,3.044,11.787,0.15043999,0.06181,0.12704,0.42451,0.75775003,0.077,0.054,0.054,69.007,0.655,0.339,361809376.0,406000000.0,2988000000.0,1.91,0.3788,0.786,176.5,147.40634155273438,151.3000030517578,207.5,,2.0,,,0.48597,0.17045,,65354.0,53210.0,1.75,-7.29,-11.98,,,-13.79,29.3,-7.21,,False,0.2079,0.2719336668568465,0.5,55.415828303152246,70.91671369829879,20.88607594936709,56.370539718927546,53.93582485333948,70.25316455696202,63.29113924050633,62.65822784810126,53.84141673821802,standard,43,0.875,UPPTREND,5,7,STARK,8,0.5,0.338,0.5,0.435,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,78.26086956521739,85.44303797468355,81.85195376995047,23,0.0247189178438278,-0.126,🔴 SVAG,68.47561835879097,23,157.10000610351562,36.66667877682552,-0.0272632130742528,True,,0.0,-1,False,,0.0,,1.3412967,50.3,51.70068027210885
CPG.L,Compass Group PLC,Consumer Cyclical,Restaurants,United Kingdom,USD,699869547073.679,27.470585,19.993515,1.6218,7.2499447,1.1464006,1.315,16.74,0.26883,0.07289,0.04162,0.06701,0.72407997,0.107,0.163,0.163,113.105,0.698,0.622,1974125056.0,523000000.0,9130999808.0,2.12,0.5592,0.651,417.404270168503,242.27800369262687,31.959999084472656,38.25276,1.8,20.0,,,0.00121,0.75205004,,4833474.0,3930493.0,1.23,16.62,55.3,,,-4.05,60.2,21.57,,True,0.6578,1.0697249594752585,0.5,32.41113346747149,59.828267354672256,78.79746835443038,67.72857902255889,28.12238382302633,18.354430379746837,63.29113924050633,62.65822784810126,53.766912873310005,standard,44,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.5,0.8,0.59,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,82.6086956521739,74.0506329113924,78.32966428178315,29,0.0247189178438278,0.636,🟢 STARK,64.51451450411646,45,411.6121988090636,71.65921831483845,0.3435143349796679,False,,0.0,3,False,,-1.1102230246251563e-16,,1.3412967,50.3,27.89115646258503
BUFAB.ST,Bufab AB (publ),Industrials,Industrial Distribution,Sweden,SEK,21582473855.774,33.17784,6.386083,,5.0496984,2.6612177,3.073,21.864,0.16014,0.06663,0.08015,0.14220999,0.32626,0.017,0.131,0.132,84.324,2.554,1.126,739124992.0,261000000.0,3604000000.0,1.14,0.307,1.376,122.28294621827176,76.87204491391235,113.5999984741211,130.0,,2.0,,,0.30148,0.58676,,136816.0,126338.0,0.72,1.79,0.67,,,-5.88,32.5,3.24,,False,0.3328,0.2710307433064498,0.5,47.18309859154929,51.057808594694826,54.74683544303797,57.84022102063191,45.284258715409095,57.59493670886076,63.29113924050633,62.65822784810126,53.330056216280184,standard,45,0.875,UPPTREND,5,8,STARK,8,0.5,0.0,0.5,0.3,UPPTREND,False,3,0.4285714285714285,LÅG,OK,76.74418604651163,76.58227848101265,76.66323226376214,35,-0.0004549946411839,-0.041,⚪ NORMAL,65.25175668664176,38,113.8000030517578,43.88416906868499,0.1215207340044874,False,,0.0,0,False,,2.220446049250313e-16,,1.3412967,50.3,57.14285714285714
ADDT-B.ST,Addtech AB (publ.),Industrials,Industrial Distribution,Sweden,SEK,83709371013.96906,42.56209,41.530613,4.1,12.353923,3.8901536,4.118,26.003,0.29325,0.09884,0.09179,0.13139,0.32733002,0.014,0.152,0.16,78.259,1.659,0.989,2487249920.0,1216999936.0,5913999872.0,0.98,0.41830003,1.12,361.5423365389363,283.20001220703125,323.6000061035156,368.0,1.83333,6.0,,,0.02031,0.65546,,390294.0,352567.0,1.62,-2.47,3.25,,,-9.15,35.3,0.61,,False,0.2975,0.2051556496619597,0.5,43.58819584171697,60.73449971781021,52.848101265822784,58.79863377936144,46.62703941777164,38.607594936708864,63.29113924050633,62.65822784810126,53.23528669481898,standard,46,0.875,UPPTREND,5,7,STARK,8,0.5,0.325,0.792,0.518,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,46.51162790697674,70.25316455696202,58.38239623196938,62,-0.0004549946411839,0.008,⚪ NORMAL,62.01930585723605,52,325.6000061035156,34.09835770321591,0.0163930466227724,False,,0.0,4,False,,0.0,,1.3412967,50.3,54.421768707483
HPOL-B.ST,HEXPOL AB (publ),Basic Materials,Specialty Chemicals,Sweden,SEK,24527539717.43837,13.880597,10.040486,2.73,1.7122736,1.3695742,1.521,9.045,0.12311,0.06798,0.09877,0.14702,0.21024999,-0.114,-0.158,-0.158,32.079,0.96,0.693,1216875008.0,1970000000.0,4800999936.0,5.65,0.78360003,0.843,91.49162574319008,63.07162662735209,74.44999694824219,82.0,2.33333,5.0,,,0.2168,0.52622,,662984.0,584339.0,0.53,2.01,3.61,,,-11.05,47.9,5.32,,False,0.3044,0.5829757705052019,0.5,74.3494299128102,47.24018382649358,50.316455696202524,16.729246611183097,53.176862860409905,55.69620253164557,63.29113924050633,62.65822784810126,53.092979285211946,standard,47,0.875,NEUTRAL,0,4,NEUTRAL,0,0.5,0.22,0.667,0.438,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,16.666666666666664,37.9746835443038,27.32067510548524,116,-0.0151844316169815,0.043,⚪ NORMAL,53.85342041321604,76,74.4000015258789,50.360621863915405,-0.0310216871330321,True,,-5.0,-23,False,,0.0,⬇ -23,1.3412967,50.3,72.10884353741497
ALFA.ST,Alfa Laval AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,223609536415.0,27.323233,24.658157,3.1105,4.779701,3.2347171,3.443,17.466,0.18301001,0.07738,0.11833,0.17093,0.36625,-0.033,-0.046,-0.046,40.204,1.381,0.808,4864875008.0,5024000000.0,18990000128.0,1.66,0.42970002,0.821,570.7999877929688,381.7260999538544,537.5999755859375,545.82355,2.47059,17.0,,,0.29641,0.54223996,,649363.0,484179.0,0.86,-1.87,7.13,,,-5.29,46.0,1.94,,False,0.232,0.3493593988751927,0.5,43.04828973843058,60.31766508102878,63.924050632911396,33.30657268513904,65.75743388924856,27.848101265822784,63.29113924050633,62.65822784810126,52.90494088019097,standard,48,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.265,0.632,0.446,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,81.3953488372093,62.0253164556962,71.71033264645274,41,-0.0004549946411839,0.079,🟢 STARK,56.447429597429,63,541.0,50.93633023013927,0.1487941580398371,False,,0.0,2,False,,0.0,,1.3412967,50.3,44.89795918367347
