ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
SOUN,"SoundHound AI, Inc.",Technology,Software - Application,United States,USD,3530065759.998207,,-96.315702,,1.7567339750000008,20.746296,19.608,-41.840999999999994,-0.5422800025,-0.26007,-1.027309996,-1.536505005,-0.04618998000000002,0.383,,,-48.72,2.2279999999999998,3.8,-836948577.0,215642000.0,6226000.0,3607612160.0,,0.0,,,,,2.763,22.170000076293945,5.829999923706055,8.819999694824219,14.0,1.25,8.0,4.41,0.3806,0.010670001,0.44919997,False,False,,0.5,27761714.0,26952190.0,1.0139172642350278,-7.74,3.64,-26.8,,-0.6021651030910318,0.8038992858168139,64.0740616462186,0.12373861891048166,-0.218571794745271,True,0.608749455008726,,0.379,US,True,True,,10.076433009739041,22.90076335877863,55.14498185174869,31.201316978623378,92.10526315789474,11.896838602329451,4.904904904904905,50.0,11.138519924098672,50.0,27.27886405175625,standard,1085,237718308,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-0.6,0.1308719515800476,96.6
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,India,INR,3789603145950.0,-0.3199834999999993,-1.399628500000003,0.94,-1.6083979,5.1180882,5.004,,-0.045664995,-0.009384999000000005,0.0007125075000000147,-0.028017504999999998,-0.40383999,-0.17099999999999999,-0.03900000000000001,0.099,,,,,1020911091712.0,953935331328.0,3704849956864.0,0.13,0.025799999,0.5,0.06,0.5,1752796800.0,0.308,453.20001220703125,345.5,381.0,461.37222,1.72222,36.0,,,0.28415,0.50044,False,False,,0.5,20653792.0,15562466.0,0.938492481301701,2.6,-8.24,-10.33,,-0.15931158486829156,0.21245291187535756,47.93231982873448,0.011573358932768674,-0.061852485997643036,False,0.3767305415820651,,0.287,India,True,True,,31.866422035772626,32.10347752332485,26.972126585114474,86.35949050876505,11.29032258064516,33.86023294509151,,50.0,,50.0,26.852860181086335,standard,1093,71151595,False,1,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.1,0.01451143529266119,60.6
COLO-B.CO,Coloplast A/S,Healthcare,Medical Instruments & Supplies,Denmark,DKK,78135806201.46704,18.326552,0.06269174999999994,0.9748,3.8446320000000003,3.0279267,3.861,-1.737,0.016465005000000033,0.038294999999999996,-0.008520006999999996,0.09305747250000002,0.24824000000000002,-0.056,,,146.54850000000002,-0.43225,1.01,3345282432.0,1067000000.0,24227999744.0,108274049024.0,6.08,2.4625,23.0,2.74,5.0,1779062400.0,0.504,618.8637324020452,376.0,376.79998779296875,461.90475,3.09524,21.0,,,0.29795,0.30389,False,False,,0.5,391109.0,502007.0,0.09116583997059809,-3.13,-20.83,-32.15,,-0.39114223686939154,0.256958240109934,37.257875938746466,-0.08650343307336994,-0.2625905793967299,False,-0.054281732248693565,,0.333,Nordic,True,True,,68.37102664169666,7.661860333616058,20.071535754752887,45.93260080692944,44.39728353140917,28.95174708818636,82.78278278278279,50.0,,50.0,34.414486371859745,standard,941,27049341,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.0,-0.0056916289031505585,20.4
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,United States,USD,52454103009.0428,1.5443509999999954,7.617101749999998,1.5027,1.0714904499999998,1.3919823,1.459,2.5395000000000003,0.013800010000000001,-0.012409999999999997,-0.031170000500000003,-0.04218249750000001,-0.04286002,-0.067,-0.46299999999999997,-0.345,-0.15100000000000335,0.8024999999999998,1.239,493616992.0,8056999936.0,11178000384.0,67880189952.0,3.75,1.0658001,1.64,1.59,0.41,1780272000.0,1.124,78.02880329293399,40.983277711487766,43.72999954223633,60.77576,2.28947,33.0,2.64,0.056999996,0.014630001,0.82178,False,False,,0.5,22731680.0,24327400.0,1.265324017466468,-0.63,-25.71,-30.84,,-0.4395659333891596,0.38270044675805326,59.1016191265379,-0.028324600114056908,-0.2677526887120777,True,0.5211977248944145,,1.0,US,True,True,61.93491999462148,40.03709767882922,5.979643765903308,34.95631652474595,45.925707103127856,51.782682512733444,28.95174708818636,55.85585585585585,50.0,37.19165085388994,50.0,26.269778628256837,standard,1100,1063837191,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.2,0.04173871502280235,83.8
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,USD,38700053203.07732,46.418848499999996,22.729870999999996,1.0132,0.643033,7.2923636,6.899,34.7025,-0.06853999499999999,-9.499999999999786e-05,-0.12284250249999995,-0.44067249000000003,0.40269,-0.369,,,-8.332500000000003,0.4135000000000001,1.176,1587304800.0,10438001664.0,7964423168.0,43365957632.0,,0.0,,,,,3.381,444.6499938964844,139.36000061035156,173.99000549316406,230.60233,2.0,30.0,2.4,0.1166,0.0133299995,0.68473,False,False,,0.5,10679095.0,8120080.0,0.944270898284315,-9.02,-4.59,-36.23,,-0.608703456917916,0.7003499422619757,32.67785299214046,-0.07685954376988091,-0.29545738101804087,False,0.09212621693600566,,0.376,US,True,True,65.52274289214587,36.08973925747214,13.910093299406276,8.262959338875756,24.75643123017692,57.38539898132428,11.896838602329451,87.28728728728728,50.0,18.12144212523719,50.0,26.20396391271587,standard,1103,1412812764,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.2,0.05930570513010025,88.9
BITF,Bitfarms Ltd,Financial Services,Capital Markets,United States,USD,3701505900.6906896,,-210.161079,,2.1321524999999997,,,,,,-0.2502025025,-0.36970249,-0.45206,,,,,,,,,,,,0.0,,,,,,6.599999904632568,0.699999988079071,6.139999866485596,,,,2.29,0.1155,0.04605,0.40001,False,False,,0.5,32660486.0,32421308.0,1.1138113700200658,98.71,208.54,76.44,,-0.06969697648390827,1.0975704601611582,85.3242231949193,0.8115834730700242,1.118611126689414,True,0.9813241351275993,,0.5,US,True,True,,3.522920203735144,88.13966638394119,31.655574043261232,1.059322033898305,91.59592529711375,11.896838602329451,,50.0,18.59582542694497,50.0,26.14519484467658,holding,1104,199066827,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.0,0.19725656509399414,98.5
4568.T,"Daiichi Sankyo Company, Limited",Healthcare,Drug Manufacturers - General,Japan,JPY,4580067179910.0,-2.915785999999997,-2.1487722500000013,1.7169,0.9378011000000002,2.1573105,2.143,4.833,0.07575000500000004,-0.008684999000000002,0.049499997000000004,-0.1279624935,0.38850999999999997,0.05900000000000001,-0.611,-0.513,-3.907999999999996,0.029249999999999776,1.346,-257512501248.0,449806991360.0,300480987136.0,4549928550400.0,3.87,0.5557,100.0,1.2,50.0,1790640000.0,-0.175,4122.388652456052,2443.0,2517.0,4352.353,1.35294,17.0,,,0.017239999,0.53328997,False,False,,0.5,8845366.0,7955400.0,0.8253673412342531,-2.76,-16.74,-31.06,,-0.3894316591182123,0.3640989733118613,43.44758064516129,-0.08287992714415626,-0.21793388907913314,False,-0.034826568277787365,,0.33,Japan,True,True,31.881732478747402,58.13985761759917,9.188577890867967,24.075434789250586,63.18163392839724,10.101867572156197,67.22129783693843,19.31931931931932,50.0,,50.0,26.052925176554517,standard,1105,130154322,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.5,0.01710238866508007,66.6
CHWY,"Chewy, Inc.",Consumer Cyclical,Internet Retail,United States,USD,4991891400.981192,14.063077999999994,-5.41915725,0.3887,14.38459115,0.6968122,0.684,10.1965,0.44042001,-0.014539999999999997,-0.0618500005,-0.0985824975,-0.15417000000000003,-0.063,0.495,0.719,32.346,-0.4515,0.479,-367195456.0,878800000.0,556800000.0,8624054272.0,,0.0,,,,,1.495,48.619998931884766,19.299999237060547,21.469999313354492,39.85,1.72,20.0,3.42,0.1159,0.02617,1.0042,False,False,,0.5,8529136.0,10130190.0,0.8926046441662906,-15.94,-20.01,-38.25,,-0.558412180480848,0.46422082034848355,41.578323527746655,-0.12141427725778875,-0.3102506886563494,True,0.4234229117296179,,0.518,US,True,True,28.9905390465092,38.76417130429749,4.749787955894827,57.17335065238812,28.4098966431225,89.13412563667232,11.896838602329451,24.224224224224226,50.0,18.40607210626186,50.0,25.913705010679443,standard,1107,217495172,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.1,-0.011265072971582413,17.7
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,United States,USD,30221810640.0,,-50.323277999999995,8.18,77.1588186,6.0818753,5.812,-42.485,-3.2900574949999997,-0.143784999,-0.32875000499999996,-0.349785005,-0.21106000000000003,0.332,,,357.6605,-0.2549999999999998,0.711,383602656.0,3199000064.0,1788000000.0,30787043328.0,,0.0,,,,,1.5,150.58999633789062,40.150001525878906,45.0,64.8125,1.91429,32.0,1.91,0.038900003,0.054840002,0.82992,False,False,,0.5,10774692.0,10557920.0,0.7456988321246502,-0.29,-32.81,-52.65,,-0.7011753695841126,0.5945745261935106,58.817529561955375,-0.12973520938419714,-0.4777028440157105,True,0.5301963091344616,,0.764,US,True,True,,6.410338201309477,1.0602205258693809,80.26388607360505,15.500635554839281,61.205432937181655,11.896838602329451,64.36436436436436,50.0,51.51802656546489,50.0,25.207366841765058,standard,1114,475106400,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.1,0.06267157942056656,89.5
TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices,United States,USD,2365694252.47847,-11.104723,4.01275825,,1.4572732500000005,3.7202885,4.352,8.754000000000001,0.32835500500000003,-0.008995,0.147439997,-0.11820750249999999,0.13883,0.134,-0.822,-0.715,115.7935,4.70825,6.01,-711435704.0,461739008.0,863414976.0,2767370240.0,,0.0,,,,,2.061,156.0,60.10499954223633,68.44999694824219,116.77778,1.72727,9.0,4.91,0.3691,0.03398,1.0842099,False,False,,0.5,1288177.0,1339110.0,0.6829265881108285,-31.56,-53.75,-53.22,,-0.5612179682804987,0.5816502555659459,61.44882758919223,-0.2530212332126238,-0.41883507989545044,True,0.4832337436544917,,0.669,US,True,True,15.913488114980652,60.83077221959813,2.063895957025728,35.731982958081524,33.80995980561945,93.63327674023769,11.896838602329451,3.7037037037037033,50.0,11.138519924098672,50.0,25.163505506111512,standard,1115,91662075,False,2,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.3,-0.026094604283571243,8.8
X,X,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,US,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-2.2,,0.0
MSY.L,2719985,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,UK,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
DARK.L,DARK.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,UK,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
ALTM,ALTM,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,US,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-2.2,,0.0
UN01.DE,UN01.DE,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,Europe,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
JBSS3.SA,JBSS3.SA,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,LatAm,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-2.2,,0.0
CRAYN.OL,CRAYN.OL,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,Nordic,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-2.2,,0.0
6714.T,6714.T,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,Japan,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
SHG.L,SHG.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,UK,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
COB.L,COB.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,UK,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
MGGT.L,MGGT.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,UK,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
LANC,Lancaster Colony Corporation,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.77,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,US,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
GKN.L,8072713,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,UK,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
HMED.ST,Hansa Medical AB (publ),Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,Nordic,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
SAND,SAND,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,US,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
SPD.L,SPD.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,UK,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
MOR.DE,MOR.DE,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,Europe,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
CHK,CHK,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,US,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
8028.T,8028.T,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,Japan,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.1,,0.0
RWI.L,RWI.L,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,0.5,,,,,,,,,,,,,,,,0.5,UK,True,True,,,,31.655574043261232,,,11.896838602329451,,50.0,,50.0,25.00462978369385,standard,1117,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-2.2,,0.0
NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,United States,USD,28168802450.716705,124.3799395,-5.50816525,0.4458,21.959127600000002,0.86983705,1.606,9.8045,-0.035274996999999995,-0.010660002000000002,-0.125145,-0.19382000000000002,-0.28760001,0.11800000000000001,-0.9159999999999999,-0.833,323.9495,-0.07550000000000001,0.334,-388632960.0,178000000.0,23357999104.0,51998801920.0,1.42,1.9725,1.9,2.6,0.475,1777593600.0,1.315,189.3800421561953,121.22000122070312,133.50999450683594,200.82353,1.58824,17.0,1.39,0.0257,0.04453,0.95154,False,False,,0.5,2836171.0,2809140.0,0.9069052981074173,-12.95,-17.36,-20.74,,-0.29501549906340885,0.44489000564597425,46.36138732989327,-0.09608647569078632,-0.14856495193941066,True,0.40881858140324495,,0.796,US,True,True,41.4903522925911,20.008154207698837,14.786542267458296,38.48567283868262,23.69133463077695,63.1578947368421,28.95174708818636,41.44144144144144,50.0,70.01897533206831,50.0,24.731500764242583,standard,1137,375048266,False,1,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.6,-0.0052019087597727776,20.9
4661.T,"Oriental Land Co., Ltd.",Consumer Cyclical,Leisure,Japan,JPY,3631526848005.0,8.470806999999997,4.533873249999997,6.6727,1.4661080000000002,5.154473,4.711,2.4124999999999996,,,0.1434799995,0.1179225115,0.09106999999999998,,,,-12.763499999999997,1.5724999999999998,3.059,,597097971712.0,326706003968.0,3318947512320.0,0.73,0.2018,16.0,0.28,8.0,1790640000.0,0.302,3696.72509765625,2103.0,2215.0,3144.8357,2.5,14.0,,,0.30672002,0.17156,False,False,,0.5,5785180.0,6713760.0,0.8620530487420669,1.21,-21.11,-27.71,,-0.4008210127920181,0.30143444382644946,56.13382899628253,-0.09048238269556119,-0.2489406931393099,True,0.6164732149113552,,0.257,Japan,True,True,,77.02320316921336,8.283856375459429,8.569051580698835,75.09832376899843,11.460101867572156,67.22129783693843,,50.0,,50.0,24.663148070305255,standard,1138,96661360,False,3,SVAG,-8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.1,0.011956701055169106,53.0
DIXON.NS,Dixon Technologies (India) Limited,Technology,Consumer Electronics,India,INR,681318836661.0,1.9291410000000013,18.2215415,,5.160025675,1.3940655,1.246,10.669999999999998,0.19891499749999997,-0.02259000300000001,-0.08908498600000003,-0.124159999,-0.33026999,-0.113,-0.572,-0.36,12.3795,-0.704,0.612,-2440018432.0,12413700096.0,9942200320.0,609135099904.0,0.07,0.0297,8.0,,8.0,1757980800.0,-0.119,18471.0,9600.0,11227.0,11821.275,2.27586,29.0,,,0.40365002,0.37498,False,False,,0.5,726127.0,536645.0,0.7718941416795413,-0.23,6.64,-23.11,,-0.39218233988414275,0.3753995907375166,52.46618933969769,0.025768938397216612,-0.15307168650807534,False,0.49831129642774363,,0.837,India,True,True,42.26241166539674,31.044255719965747,28.90867967203845,25.356392259281318,55.69144054723752,18.59083191850594,24.500831946755408,43.74374374374375,50.0,,50.0,24.40044001762555,standard,1141,72298961,False,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-2.5,-0.03307781368494034,4.4
KKR,KKR & Co. Inc.,Financial Services,Asset Management,United States,USD,84804096537.35924,14.341745499999998,0.6106839999999982,0.5166,0.24854549999999964,3.4735177,5.843,,-0.058769990999999994,-0.004724998999999994,-0.13339250849999995,-0.25958249,0.10336000000000001,-0.127,,,1.6154999999999902,-0.8704999999999999,0.814,,45299539968.0,55780061184.0,148138115072.0,0.79,0.2517,0.75,0.83,0.195,1778803200.0,1.852,152.8544559108821,82.5080917879704,94.44999694824219,125.64,1.52381,19.0,3.28,0.0231,0.2305,0.62119997,False,False,,0.5,5721950.0,4445880.0,1.2399787637591433,-8.72,4.51,-22.49,,-0.3820919620209904,0.3674815952221273,37.01285020388902,-0.025431730850171475,-0.17917413484518685,False,0.2848569481979353,,0.736,US,True,True,,30.11681333474013,28.159457167090753,37.60603493155579,36.233527232762086,42.444821731748725,67.22129783693843,,50.0,74.38330170777988,50.0,24.391896171044827,holding,1142,419913352,False,2,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.2,0.01950148493051529,72.0
IREN,IREN Limited,Financial Services,Capital Markets,Australia,USD,23801419143.08342,68.7094085,-83.012139,3.11,6.042311500000001,31.438698,33.752,165.0645,-0.058109995,-0.049375,-0.04143250249999994,-1.01438249,0.23191003,-0.061,,,81.3905,1.9945,3.504,-3131302304.0,2213274112.0,3964912896.0,25553057792.0,,0.0,,,,,4.179,76.87000274658203,8.609999656677246,66.5999984741211,79.84429,1.86667,14.0,1.02,0.1472,0.03516,0.48771998,False,False,,0.5,42134885.0,50098220.0,0.8612004636922307,45.86,71.43,39.3,,-0.1336022363147058,1.0193377951128577,61.10619317039116,0.3662378886795463,0.4427567992033512,True,0.8845775667822107,,0.656,US,True,True,6.992477552179044,28.78705599616045,76.6468758835171,37.876435855519794,30.612081920570656,66.383701188455,11.896838602329451,9.50950950950951,50.0,12.144212523719165,50.0,24.013024491617784,holding,1147,3336541376,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.0,0.047033749520778656,85.7
1024.HK,Kuaishou Technology,Communication Services,Internet Content & Information,China,HKD,171303859976.6638,-4.838070000000004,-3.5134954999999994,2.2725,0.25211404999999987,1.4077661,1.257,-3.693999999999999,0.0892725,0.028034997,-0.02329999599999999,-0.09065000500000002,0.18423500000000004,-0.026999999999999996,-0.37550000000000006,-0.27,13.183999999999997,-0.07199999999999995,1.016,-6097107712.0,68232998912.0,38357000192.0,180912947200.0,1.41,0.0,0.69,,0.69,1782691200.0,1.183,92.5999984741211,41.91999816894531,46.7400016784668,71.11759,1.32353,31.0,,,0.23040001,0.36872002,False,False,,0.5,52443109.0,56586410.0,0.8295425698522314,5.13,-25.63,-31.82,,-0.4952483536862129,0.5015079799794651,33.90728968694965,-0.007356653205056851,-0.2881006417574403,True,0.37457220602529717,,0.74,Asia,True,True,,57.879895221428384,4.877014418999153,32.373618397538706,41.01196895071726,30.475382003395584,67.22129783693843,27.32732732732733,50.0,,50.0,24.001721268332673,standard,1148,338540659,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.9,0.05440239608287811,88.0
TROAX.ST,Troax Group AB (publ),Industrials,Metal Fabrication,Sweden,SEK,6750553632.233459,38.768364999999996,144.645657,,34.179867699999996,25.383747,26.08,154.2245,-0.100305008,-0.008625001000000004,-0.027860004,-0.04976001199999999,-0.06671998000000001,-0.010000000000000002,-0.732,-0.66,43.080999999999996,0.4870000000000001,1.519,-834800422.0,25100000.0,180800000.0,6935699968.0,2.3,2.125,2.6,1.78,0.24,1776902400.0,1.185,163.65773798126023,88.4150972366662,112.80000305175781,151.20343,,4.0,,,0.05954,0.85725,False,False,,0.5,82668.0,61812.0,0.030294171275136065,6.02,14.99,-19.83,,-0.3107566776666919,0.41491644728760807,66.92914994106741,0.07121711684639864,-0.1057303954801444,True,0.7958044093184838,,0.339,Nordic,True,True,7.762389254926568,32.067344156920896,36.14645179530675,17.041993990236676,43.03281301334901,86.5874363327674,28.95174708818636,9.80980980980981,50.0,,50.0,23.859237431193176,standard,1149,662377,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.2,0.010654768906533718,49.3
