ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank,data_quality
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,363768402704.17633,6.39978,5.6076060000000005,1.5548,8.6465392,12.533366,12.5,20.007,0.2486600275,0.08522999999999999,0.18419000400000002,0.17681500500000003,0.03749999999999998,-0.020000000000000004,0.12500000000000003,0.313,-19.673000000000002,0.7950000000000002,1.624,2223937536.0,8240999936.0,7267999744.0,362795401216.0,0.46,0.1731,2.12,0.79,0.53,1779321600.0,1.654,463.8800048828125,153.7846009301305,458.1700134277344,511.16666,1.5,36.0,2.59,0.0231,0.00306,0.85148,False,False,,0.5,6730017.0,6806860.0,0.42,24.03,35.69,,,0.0,0.4983,70.1,20.78,,True,0.8759218662447333,,0.906,US,True,True,45.005679764547935,80.58344467038269,92.5984251968504,60.15719467312255,33.86724816441167,25.07598784194529,67.67304860088366,52.336448598130836,50.0,67.21854304635761,50.0,63.94175675524447,standard,21,3118699138,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.023583097383379936,68.2,0.875
SL.MI,Sanlorenzo S.p.A.,Consumer Cyclical,Recreational Vehicles,Italy,EUR,1355006442.708149,-9.618273,-2.219399000000001,,0.2869305,1.2999097,1.206,-5.302,0.08199500499999998,0.022919995,0.062114998499999984,0.03627250750000001,-0.07719000000000004,-0.020000000000000004,-0.07300000000000001,0.051,-46.150999999999996,0.2074999999999998,0.954,-417956192.0,170199008.0,147300000.0,1256604672.0,2.9,0.32840002,1.05,2.11,1.05,1779062400.0,0.742,38.696214125568936,27.285791982249027,38.29999923706055,45.375,1.125,8.0,,,0.61035997,0.22943,False,False,,0.5,61977.0,56655.0,1.15,20.02,30.51,,,0.0,0.3202,52.5,14.51,,False,0.7919851747619561,,0.5,Europe,True,True,,57.929118883878196,91.65354330708661,33.37231040626162,56.434744454309566,97.56838905775076,67.67304860088366,1.1214953271028036,50.0,,50.0,63.49196536769179,standard,22,2343477,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.015535339713096619,53.2,0.875
ABBN.SW,ABB Ltd,Industrials,Electrical Equipment & Parts,Switzerland,CHF,154550276700.8001,15.580926999999999,14.142732499999997,3.2872,10.2554941,4.4703884,4.491,7.737,0.19182999,0.0487499995,0.079189996,0.09933999499999999,0.028120019999999968,0.122,0.14,0.201,-8.725999999999999,0.11249999999999982,0.793,-85476448.0,5926000128.0,9176999936.0,155258306560.0,1.13,0.44169998,0.94,2.2,0.94,1774224000.0,1.017,85.37999725341797,44.62955205058097,85.13999938964844,72.284386,2.77778,28.0,,,0.00028,0.5864,False,False,,0.5,2596064.0,2234784.0,0.55,10.17,22.11,,,0.0,0.307,58.2,15.0,,False,0.9121829887647602,,0.722,Europe,True,True,46.20571074508183,71.77951299769452,88.58267716535433,63.60783853936077,48.88221842992838,35.410334346504555,67.67304860088366,42.80373831775701,50.0,,50.0,63.42214163970227,standard,23,213101849,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.008307716809213161,10.6,0.875
4519.T,"Chugai Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - General,Japan,JPY,12537422960608.0,7.401742999999996,12.584611000000002,2.3151,4.8216716,9.709682,9.11,8.247,0.15473001500000003,0.126375,0.277299997,0.3689025125,0.42070001999999995,0.037000000000000005,0.08,0.187,,2.3062500000000004,3.671,276180733952.0,850094981120.0,0.0,11763033571328.0,1.72,0.4626,132.0,1.67,66.0,1782691200.0,0.56,10700.0,5838.138484321139,7618.0,9986.667,2.06667,15.0,,,0.59895,0.19562,False,False,,0.5,2881011.0,2748640.0,0.94,,,,,,0.4553,46.9,,,True,0.09433345715205627,,0.432,Japan,True,True,68.45298703980998,91.92524760493083,,45.883311452038434,61.96824306575286,7.29483282674772,67.67304860088366,75.88785046728972,50.0,,50.0,63.235572466362775,standard,24,136104407,False,7,STARK,8,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.3734428286552429,95.1,0.75
AFL,Aflac Incorporated,Financial Services,Insurance - Life,United States,USD,57062297898.09973,-4.620895999999998,2.6773305000000036,1.18,-0.8660310499999995,3.1505244,3.493,1.709999999999999,0.027952505000000016,0.011620000000000002,0.005045010000000044,-0.07318000500000008,0.04843995999999995,0.21800000000000003,38.467,34.138,-18.957,-0.8029999999999999,0.814,4106687744.0,8270000128.0,14464000000.0,63256297472.0,2.18,0.26860002,2.44,2.17,0.61,1779235200.0,0.619,119.1927847439948,94.92501795412419,112.11000061035156,112.42857,3.07143,14.0,3.87,0.0219,0.10898,0.59857,False,False,,0.5,2380371.0,2808750.0,0.14,0.31,1.07,,,-4.2,0.1656,39.8,0.25,,False,0.1607825795302184,,0.621,US,True,True,92.1578974544328,46.03579544541546,41.889763779527556,83.23661263089613,58.018922808145476,56.53495440729483,67.67304860088366,94.95327102803738,50.0,70.19867549668875,50.0,63.20753833312855,standard,25,314888964,False,6,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,OK,0.018270639702677727,59.1,0.875
PETR4.SA,Petróleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated,Brazil,BRL,226950404417.8391,-5.382373799999996,-0.8587612500000006,4.1587,0.4938974500000002,1.1622814,1.749,1.2929999999999993,0.13095001500000003,0.021169999499999995,0.14995500399999995,0.1650175225,0.17477002000000003,-0.0445,-0.35700000000000004,-0.072,7.961750000000002,-0.556,0.426,81246608512.0,47600001024.0,371690995712.0,871369605120.0,9.15,0.3117,3.88,22.06,0.700973,1780358400.0,-0.064,49.17924832886968,26.540543247426864,41.66902542114258,53.28333,1.76923,12.0,,,0.0,0.62178004,False,False,,0.5,55465647.0,47579500.0,0.24,-13.01,4.78,,,-14.21,0.2906,35.1,-8.62,,False,0.1398702408211778,,0.671,LatAm,True,True,95.0059895698869,75.00172169573801,34.645669291338585,26.896608946019864,64.90332319495903,29.93920972644377,67.67304860088366,97.00934579439252,50.0,,50.0,63.091695057544605,standard,26,356866451,False,4,NEUTRAL,0,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,-0.01848255656659603,6.7,0.875
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,214915030455.4076,22.153347,15.631577000000004,2.195,9.3670392,22.133598,20.862,28.699,0.1669499775,0.08023999999999999,0.274220004,0.285244985,0.18330999999999997,0.21699999999999997,0.04000000000000001,0.257,,1.1160000000000003,2.176,3545799936.0,12353200128.0,0.0,202567499776.0,,0.0,,,,,1.673,179.8000030517578,85.58000183105469,170.67999267578125,188.19922,1.27586,27.0,1.82,0.02,0.1727,0.72815,False,False,,0.5,8918957.0,10059220.0,0.35,2.24,30.9,,,-0.69,0.5583,78.4,17.32,,True,0.9585292834162203,,0.941,US,True,True,54.748747870088295,85.9780299843186,68.18897637795276,71.78663224926353,33.982263470687826,30.547112462006076,12.076583210603829,70.2803738317757,50.0,73.50993377483444,50.0,63.06048895103289,standard,27,1716907596,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.0038352878764271736,16.9,0.75
005930.KS,"Samsung Electronics Co., Ltd.",Technology,Consumer Electronics,South Korea,KRW,2077991181031500.0,,-14.0913736,0.1996,,6.095826,5.653,-3.5909999999999993,0.06289999249999999,0.058359999999999995,0.088945004,0.28134001,0.11886503000000004,0.5579999999999999,4.711,4.867,-0.3825000000000003,0.7530000000000003,1.959,67558971344896.0,147378078220288.0,28138794909696.0,2195183554789376.0,0.43,0.1344,1488.0,2.24,372.0,1774828800.0,1.327,370000.0,55225.94989271567,360500.0,397803.22,1.37838,37.0,,,0.0967,0.48657,False,False,,0.5,30525176.0,32439624.0,1.4,,,,,,0.6874,71.7,,,True,1.112711462254911,,0.838,Asia,True,True,,74.29991193407133,,89.40514996427565,32.80488508610496,0.1519756838905775,67.67304860088366,83.3644859813084,50.0,,50.0,62.96930437513909,standard,28,8536973650,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.46347370743751526,98.8,0.625
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,United States,USD,50819926123.802765,16.906833000000002,11.838425,1.997,9.9886457,5.772368,6.191,10.845999999999998,0.11894499500000003,0.03842999949999999,0.01897,0.07097500999999998,0.03714999999999996,0.057999999999999996,0.324,0.389,38.501,-0.2945,0.616,158062464.0,423000000.0,4054000128.0,54504927232.0,1.21,0.55869997,5.52,1.63,1.38,1779062400.0,1.557,462.0646304655872,301.1794982131928,456.7099914550781,462.1684,2.21429,25.0,4.13,0.0337,0.0017299999,0.91039,False,False,,0.5,838900.0,728930.0,0.13,16.4,21.55,,,0.0,0.3308,56.2,12.81,,False,0.6844455995043939,,0.981,US,True,True,46.35369442866732,64.34022243254114,88.14960629921259,74.14730910611472,37.13169201942312,59.72644376899696,67.67304860088366,48.22429906542056,50.0,51.158940397350996,50.0,62.96689563123383,standard,29,332909614,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.010375353507697582,32.8,0.875
VAIAS.HE,Vaisala Oyj,Technology,Scientific & Technical Instruments,Finland,EUR,1848637351.3213348,0.5894184999999972,1.6788679999999978,1.6516,0.6441489999999996,3.3777778,3.293,-1.7920000000000016,0.057060007499999996,0.028359999999999996,0.033160006000000006,0.02661000000000001,0.12637995999999996,-0.12400000000000001,-0.08199999999999999,0.143,-3.6249999999999964,-0.05549999999999988,1.399,-791930172.0,95400000.0,91700000.0,1970057600.0,1.6,0.5119,0.86,1.73,0.86,1774396800.0,0.815,55.70000076293945,40.076190390699956,55.70000076293945,55.2,,5.0,,,0.3811,0.33778998,False,False,,0.5,18131.0,15038.0,0.89,11.4,19.28,,,0.0,0.2435,73.5,13.36,,True,0.9857446026858837,,0.671,Nordic,True,True,,60.9281971917041,87.24409448818898,35.559378311812196,57.597381991185216,96.80851063829788,67.67304860088366,1.1214953271028036,50.0,,50.0,62.90753965937873,standard,30,904626,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.02617240883409977,4.4,0.875
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,United States,USD,65731942572.77014,-16.933335749999998,5.390697500000004,4.58,10.483758919999998,11.584698,14.394,0.1769999999999996,1.0675999999999999,0.027495001,0.44751500200000005,0.053969989999999995,0.36376,0.136,-0.07150000000000001,0.159,365.2345,-0.41400000000000003,0.195,1678253056.0,542955008.0,28989048832.0,95698051072.0,4.34,0.60150003,8.8,5.11,2.2,1780963200.0,1.363,208.7899932861328,150.01149822129392,202.6999969482422,214.4,2.19048,20.0,0.0,0.0,0.01799,0.95095,False,False,,0.1,1562015.0,1610560.0,0.15,1.85,2.22,,,-1.12,0.1933,49.2,3.28,,False,0.4371652103380166,,0.0,US,True,True,79.03704755511953,83.27030765179512,48.89763779527559,41.74137611168133,34.375108555759425,54.25531914893617,67.67304860088366,70.46728971962617,50.0,99.0,10.0,62.877064343696844,standard,31,326460507,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.012782895937561989,42.1,0.875
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,United States,USD,253422620943.47754,18.241253,16.186303,2.0366,36.924825199999994,19.35017,19.441,24.413,0.8014999575,0.14947000000000002,0.247669984,0.270005005,0.1624,-0.019000000000000003,-0.092,0.103,55.328,1.313,1.963,2073749504.0,4957938176.0,6145359872.0,254610030592.0,0.47,0.2152,9.2,0.95,2.3,1779062400.0,1.501,2060.080078125,747.1445660691857,1940.0400390625,1855.138,1.93333,29.0,3.26,0.028900001,0.00097000005,0.9377,False,False,,0.1,988536.0,937510.0,0.28,18.68,37.78,,,0.0,0.5306,65.8,16.07,,True,0.7914063658115913,,0.878,US,True,True,45.406774410078995,89.11625574350322,93.07086614173228,46.766104895798144,39.86268923757224,28.11550151975684,67.67304860088366,55.51401869158879,50.0,60.264900662251655,10.0,62.78095904058041,standard,32,1818806937,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.008424913510680199,10.3,0.875
ASML.AS,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,EUR,546676425445.61096,23.305383999999993,13.710296499999995,2.432,20.9863436,16.223078,15.777,25.159,0.3833149925,0.10771,0.22863,0.24780003,0.15041,-0.0020000000000000018,-0.017999999999999988,0.171,-30.661999999999992,-0.23099999999999987,0.691,7682298304.0,8376300032.0,2705600000.0,531576913920.0,0.77,0.2568,10.8,0.86,2.7,1776988800.0,1.373,1437.0,584.6850467526177,1418.4000244140625,1488.4778,1.45455,35.0,,,0.0001,0.46245998,False,False,,0.5,730554.0,626894.0,0.59,18.67,25.81,,,0.0,0.4405,63.5,15.81,,True,0.8417403757729773,,0.732,Europe,True,True,52.389322042649866,86.93592896940382,90.23622047244095,49.84665497465905,26.212758639764203,21.580547112462007,67.67304860088366,65.60747663551402,50.0,,50.0,62.77480008735513,standard,33,960321382,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,0.023550840094685555,67.8,0.875
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,United States,USD,107801883804.56691,20.551100000000005,20.221646000000003,3.3196,102.58632020000002,15.163075,14.779,25.389,1.1756599975,0.07251001,0.165960004,0.170675005,0.35097999999999996,0.067,0.07599999999999998,0.233,7.2379999999999995,-0.5599999999999998,1.034,996612480.0,3294899968.0,567200000.0,105074188288.0,,0.0,,,,,0.919,147.49000549316406,70.12000274658203,147.13999938964844,107.86111,2.69767,36.0,3.28,0.0324,0.17387,0.72446996,False,False,,0.5,6146057.0,6334760.0,0.3,60.71,73.23,,,-2.53,0.4663,79.5,45.35,,True,0.9169603700458815,,1.0,US,True,True,46.81112201166933,88.30772618352522,68.34645669291338,69.18152611774134,43.328681119259016,43.00911854103344,12.076583210603829,57.757009345794394,50.0,53.973509933774835,50.0,62.63865708735486,standard,34,932096583,False,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.10893594473600388,88.0,0.875
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,434352192907.5,11.212173000000002,9.705304500000006,1.5806,62.594532550000004,12.893572,13.21,11.924999999999999,2.184022505,0.23106,0.20784499,0.23950999499999992,0.54794,0.097,0.07899999999999999,0.184,214.82600000000002,-0.757,0.564,15331687168.0,8218999808.0,18959998976.0,448338919424.0,0.7,0.1823,3.48,0.54,0.87,1775692800.0,0.759,599.0458118803059,479.6756969999703,495.25,646.9722,1.33333,36.0,1.94,0.0081,0.00114,0.91482,False,False,,0.5,3489992.0,3455670.0,0.45,-4.17,-7.35,,,-16.39,0.2418,36.1,-3.45,,False,0.4114931905315775,,0.899,US,True,True,72.95363246759952,95.0786394020818,17.401574803149607,65.32703441448632,40.02551851465171,23.404255319148938,67.67304860088366,87.28971962616822,50.0,93.04635761589404,50.0,62.15209932272664,standard,35,1711420568,False,6,NEUTRAL,0,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.020561397075653076,62.9,0.875
6098.T,"Recruit Holdings Co., Ltd.",Communication Services,Internet Content & Information,Japan,JPY,15093050116770.0,14.072903,16.636759499999997,2.9071,7.7661774,4.082125,3.973,12.837000000000002,0.17914750499999998,0.09936501099999999,0.062429999999999986,0.02517998999999997,0.29804001999999996,0.054000000000000006,0.5085,0.522,-28.677,0.29599999999999993,1.559,369835872256.0,725499969536.0,186199998464.0,14690625257472.0,0.24,0.0719,26.0,0.37,13.0,1790640000.0,0.86,11390.0,6028.418262645158,10845.0,10475.0,1.625,16.0,,,0.03449,0.5351,False,False,,0.5,6557161.0,8138610.0,1.03,,,,,,0.527,89.7,,,True,0.8589679011577179,,0.943,Japan,True,True,66.4377033097537,75.887072070798,,75.19273854591994,42.99582087357754,6.990881458966565,67.67304860088366,78.69158878504673,50.0,,50.0,62.151139512787005,standard,36,573710965,False,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,0.36952701210975647,94.8,0.875
2914.T,Japan Tobacco Inc.,Consumer Defensive,Tobacco,Japan,JPY,10885781889780.0,3.042397000000001,0.3631840000000013,1.223,0.5553366499999999,3.032449,3.317,1.8170000000000002,-0.005759997499999989,0.0170150025,0.11316001,0.271594965,0.27203002,0.07700000000000001,0.218,0.251,-12.670749999999998,0.44775,0.833,96938373120.0,882317000704.0,1987193995264.0,11906530148352.0,3.99,0.8325,242.0,5.41,121.0,1782691200.0,0.138,6474.0,4045.5689371451,6132.0,6524.5454,2.09091,11.0,,,0.34127998,0.20372,False,False,,0.5,4227496.0,4256260.0,0.92,,,,,,0.2184,43.3,,,False,0.48337653788223733,,0.66,Japan,True,True,64.17096091289307,68.28149978872231,,61.5429851246536,80.96623934255402,8.054711246200608,67.67304860088366,55.32710280373831,50.0,,50.0,62.1497993247817,standard,37,169646011,False,6,NEUTRAL,0,UPPTREND,False,6,0.8571428571428571,HÖG,VÄNTA,0.38726097345352173,95.9,0.875
AMT,American Tower Corporation,Real Estate,REIT - Specialty,United States,USD,87368926660.85287,-0.8410447499999965,3.104063500000005,1.9663,22.53614492,8.075284,12.711,0.38200000000000145,0.23122,0.020985001,0.009644981999999996,0.07928001999999998,0.28757999999999995,0.01100000000000001,0.5335,0.759,352.3115,-0.30599999999999994,0.264,3797925120.0,1608800000.0,45131198464.0,137520824320.0,3.72,0.8226,6.98,2.93,1.79,1781222400.0,0.9,227.7682246060024,163.4468972054467,187.52999877929688,216.13635,1.68,22.0,3.09,0.0222,0.00084,0.96642995,False,False,,0.245,3100071.0,3046760.0,0.16,3.08,-1.3,,,-2.47,0.2601,64.2,5.01,,True,0.8445860006429834,,0.638,US,True,True,85.18433417669232,69.70562495387652,41.25984251968504,64.02527683181364,38.32663773305722,47.11246200607903,67.67304860088366,80.37383177570094,50.0,69.20529801324503,24.5,62.09169440934631,standard,38,571358899,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.0073358104564249516,24.8,0.875
MYCR.ST,Mycronic AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,58346716045.931274,8.985906499999999,-0.6544300000000014,0.42,3.6727305,7.0305724,6.732,5.379,0.067775005,0.0704499995,0.13412998599999998,0.268879985,0.10491996999999997,0.10800000000000001,0.08,0.153,-52.884,0.8120000000000003,1.592,628032384.0,2721999872.0,401000000.0,55869460480.0,1.09,0.3247,3.25,1.36,3.25,1778112000.0,0.723,315.0,172.10615932907666,298.79998779296875,260.25,3.25,4.0,,,0.002,0.83941,False,False,,0.5,296979.0,320712.0,0.35,4.99,49.82,,,-3.33,0.3857,58.7,13.23,,False,0.47922734492498353,,0.267,Nordic,True,True,61.51432849692776,76.59738876200774,64.88188976377953,47.63594685604507,57.12389805296451,55.92705167173252,67.67304860088366,61.12149532710281,50.0,,50.0,62.06680229450559,standard,39,9103730,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.029098594561219215,73.6,0.875
CNR.TO,Canadian National Railway Company,Industrials,Railroads,Canada,CAD,100173923629.76074,-8.513296,-0.3169680000000028,2.6916,0.9035551499999999,5.797102,7.084,-2.4640000000000004,0.08091000000000001,0.022079995499999994,0.18935000000000002,0.248989995,0.17866999999999994,-0.066,-0.061,-0.013,46.1325,-0.6985,0.403,1757712576.0,586000000.0,22666000384.0,122419060736.0,2.22,0.4713,3.66,2.03,0.915,1780963200.0,0.99,166.11000061035156,124.46398935242772,165.13999938964844,160.21053,2.25926,19.0,1.96,,0.02668,0.73507005,False,False,,0.5,1707917.0,1780300.0,0.63,12.41,11.42,,,0.0,0.2408,91.1,10.07,,True,0.9396889724812566,,0.528,Canada,True,True,,75.94582391611347,82.83464566929135,30.44249160251293,45.75294754563498,44.83282674772037,67.67304860088366,65.42056074766354,50.0,,50.0,61.996141983090794,standard,40,214619081,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.004949329420924187,19.0,0.875
NOVO-B.CO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,DKK,944950803430.3784,-12.766741500000004,-1.5465540000000004,3.2676,3.3471450000000003,3.806249,4.242,-6.2330000000000005,0.589075005,0.13179500999999996,0.288440013,0.45183249249999996,0.40560996000000005,0.16199999999999998,0.5640000000000001,0.672,29.9865,-1.39225,0.541,-12897342592.0,21625999360.0,146381996032.0,1390436679680.0,5.58,0.4269,15.9,1.81,7.95,1774569600.0,0.348,509.65771503976435,216.7734285890619,281.6499938964844,309.9496,2.69231,23.0,,,0.05283,0.33358002,False,False,,0.5,6315892.0,6150653.0,0.87,1.98,20.48,,,-28.43,0.5434,40.2,5.99,,False,0.1715110368383366,,0.56,Nordic,True,True,,95.26015363604795,40.15748031496063,71.77561803636114,42.01467164696301,18.38905775075988,67.67304860088366,35.51401869158878,50.0,,50.0,61.83830951560817,standard,41,247723387,False,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.005916503258049488,11.2,0.875
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,Banks - Regional,Singapore,SGD,108108785009.31319,7.455007500000001,1.8442559999999997,2.7311,0.5750327500000003,7.657515,5.367,,,,0.0029399900000000034,0.041544994999999973,-0.125975,-0.011999999999999997,,0.048,,,,,75255996416.0,44814000128.0,75771355136.0,3.59,0.4967,0.84,4.75,0.58,1776902400.0,0.179,24.079999923706055,15.02501440123816,24.079999923706055,22.94312,2.1875,16.0,,,0.28120002,0.18591,False,False,,0.5,6647631.0,6336710.0,1.68,9.95,18.08,,,0.0,0.1644,75.6,8.94,,True,0.9494759426104747,,0.836,Singapore,True,True,,43.886352105530186,86.77165354330708,47.53011160963704,96.03190095089373,42.857142857142854,67.67304860088366,,50.0,,50.0,61.402967956901975,standard,42,112915102,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.016687193885445595,56.4,0.625
7148.T,"Financial Partners Group Co.,Ltd.",Financial Services,Financial Conglomerates,Japan,JPY,128285030380.0,-3.4489789999999996,-11.590844499999998,,1.1312854500000002,1.2591902,1.715,2.000000000000001,0.173487505,0.08485,-0.04960500999999996,-0.017675010000000047,0.04087999999999997,-0.481,-0.41000000000000003,-0.28,73.1645,0.0950000000000002,2.113,11712999424.0,15852999680.0,62077001728.0,174689288192.0,6.05,0.6056,92.7,4.49,46.35,1790640000.0,0.467,2379.135430806849,1467.0,1532.0,,,,,,0.32399,0.14874,False,False,,0.5,826351.0,599410.0,0.95,,,,,,0.4635,52.5,,,True,0.5579323606364022,,0.5,Japan,True,True,92.05318324985801,58.21979107438349,,11.833018803557907,48.68810592751643,39.05775075987842,67.67304860088366,95.51401869158879,50.0,,50.0,61.37547616397125,standard,43,5968925,False,5,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.3126686215400696,93.3,0.875
ALK-B.CO,ALK-Abelló A/S,Healthcare,Biotechnology,Denmark,DKK,52828424511.99237,22.202934499999994,20.25374,9.87,6.035552999999999,8.862032,8.688,14.073,0.08411500500000002,0.06553500000000001,0.11148000300000001,0.15794249250000003,0.25281,0.08600000000000001,0.127,0.234,-35.8585,1.07275,1.916,14657344.0,1544999936.0,410000000.0,57003036672.0,0.61,0.2759,1.6,0.66,1.6,1773705600.0,0.678,271.0,171.10009130256813,262.3999938964844,297.5,1.4,4.0,,,0.0,0.64075,False,False,,0.5,220944.0,222116.0,0.54,9.65,25.66,,,-2.46,0.2702,57.8,12.98,,False,0.676929824544456,,0.675,Nordic,True,True,41.69995352919915,78.1666534850328,62.75590551181102,60.714300074187875,69.23341336995811,58.20668693009119,67.67304860088366,44.299065420560744,50.0,,50.0,61.26473975013528,standard,44,8334503,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,-0.025861529633402824,4.6,0.875
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,United States,USD,29902186285.900852,-21.52883775,-14.588443499999997,,-1.2195604799999997,7.4007382,11.715,-7.431999999999999,0.045009999999999994,0.025685000999999996,0.509875002,0.69511989,0.53935,-0.021999999999999992,0.36549999999999994,0.605,-30.385500000000004,10.51,11.119,468842496.0,486896000.0,17701677056.0,47331958784.0,6.42,0.6104,1.78,5.15,0.45,1773878400.0,0.696,32.478809197109385,26.549999237060547,27.770000457763672,34.17391,1.79167,23.0,3.68,0.031,0.0028600001,0.97956,False,False,,0.156,8423400.0,8523130.0,0.2,-1.76,-6.18,,,-7.63,0.1739,32.7,-1.99,,False,0.008835059218531035,,0.723,US,True,True,,83.7430772724922,26.614173228346456,61.314466653858375,86.07192767016396,69.90881458966565,67.67304860088366,58.69158878504673,50.0,56.788079470198674,15.6,61.18496440666494,standard,45,236687324,False,5,NEUTRAL,0,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.017351936548948288,57.1,0.875
9433.T,KDDI Corporation,Communication Services,Telecom Services,Japan,JPY,10132539209507.0,-2.619905000000001,1123.0756195,1.6641,0.19865389999999938,1.668755,2.469,0.4480000000000004,0.010897505000000002,-0.005354998999999999,0.04448999599999999,0.031559979999999974,0.13287001999999998,0.026999999999999996,0.3215,0.359,55.807,-0.92,0.438,1284963143680.0,1118862049280.0,5378069233664.0,14993357537280.0,3.13,0.43580002,84.0,3.08,42.0,1790640000.0,-0.083,2812.5,2273.6035807467433,2661.5,2785.0715,2.5,14.0,,,0.23798001,0.38094002,False,False,,0.5,9907603.0,10562560.0,0.83,,,,,,0.2527,61.0,,,True,0.5387199822544553,,0.163,Japan,True,True,96.5326070119275,51.10320764050054,,50.412388855681215,56.02126082095706,8.51063829787234,67.67304860088366,96.82242990654206,50.0,,50.0,61.13253598130405,standard,46,182729647,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.3054546117782593,92.9,0.875
