ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,Banks - Regional,Singapore,SGD,141066519273.32687,,,2.2589,0.7944434999999999,9.597014,7.08,,0.01848000000000001,0.03009,0.060979980000000045,0.0537749950000001,,0.06450000000000002,0.04050000000000001,0.223,,,,,90186997760.0,52214001664.0,104067203072.0,675688000000.0,,14533000000.0,,,,,7422000000.0,9125000000.0,0.029955386397054196,0.477,0.94,4.75,0.47,1786924800.0,0.21,32.56999969482422,15.541104883943515,31.3799991607666,31.3125,2.3125,16.0,,,0.28972,0.18507999,False,False,,0.5,6208350.0,6133746.0,2.540075990964528,1.95,27.4,52.97,97.4,-0.036536706945278996,0.17580037006432686,48.13828073836707,0.042778580304256186,0.3383465114499322,False,0.4409366187197849,,0.923,"['gross_margin: None för sektor Financial Services', 'market_cap: valuta SGD saknas i FX-tabell, lämnas oförändrad']",0.1274,0.01174,18.034483,16.245516,0.169,0.225,,,Singapore,True,True,,69.05654672504542,91.53179450086964,65.91803610339807,94.10582855537442,19.912663755458514,78.42149454240135,,50.0,,50.0,70.51739124325856,standard,36,150879480,False,5,NEUTRAL,0,40.2,False,29.303106633081445,19.143576826196472,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,5,0.7142857142857143,HÖG,OK,12.1
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,962286388788.51,,,0.199,,6.968316,6.628,-7.825000000000001,0.7910799900000001,0.294119999,0.71579750325,0.605830015,0.39677499000000005,2.3985,12.39,12.408,0.9510000000000005,0.9430000000000003,2.26,55758233373696.0,87980978995200.0,21113138577408.0,1253911943970816.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.0008077544426494346,0.013200001,1500.0,1.03,375.0,1787875200.0,2.389,2986352.5777339735,332021.25585066865,1857000.0,3184025.5,1.34211,37.0,,,0.20212,0.39248002,False,False,,0.5,5177824.0,3543875.0,1.402843931526716,9.84,-32.8,75.92,,-0.37817121332368586,0.9194709986405563,62.415196743554944,0.08803272324329892,0.3588806083052094,True,0.9160159332979407,,1.0,['market_cap: KRW -> USD (x0.00073) 1318200532587000.0 -> 962286388789'],0.92679,0.33661,,3.956066,2.568,12.724,8.037,2.591,Asia,True,True,,97.7289358551709,52.55032503410106,97.97442405578205,45.662338555249114,7.510917030567686,29.303106633081445,86.88352570828961,50.0,,50.0,78.49066174392156,standard,5,4804112389,False,8,STARK,8,50.4,False,97.52308984047019,7.220822837951301,16.288832913518053,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,2,0.2857142857142857,LÅG,OK,-0.0
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,157342425705.06,35.350519999999996,111.219519375,1.4756,18.55408985,18.776648,18.582,24.968999999999998,0.44126999499999997,0.24259499849999994,0.30296750325000005,0.434439995,0.355955,0.2235,0.619,0.938,0.0,0.6324999999999998,1.77,319044515840.0,413124001792.0,108165996544.0,22898167250944.0,1171816000000.0,,1128610000000.0,,,499120000000.0,,375353000000.0,335182000000.0,0.00187207488299532,0.11399999,60.0,0.78,30.0,1774828800.0,1.182,38730.0,13947.966922893906,32050.0,42138.094,1.52381,21.0,,,0.00279,0.64814,False,False,,0.5,8981222.0,9169390.0,1.2363905264577537,-9.36,0.98,36.31,,-0.1724761167053963,0.7523882316309602,43.643410852713174,-0.0034420892580074858,0.1929411707505575,False,0.352142613261942,,1.0,['market_cap: JPY -> USD (x0.0068) 23138592015450.0 -> 157342425705'],0.56895,0.2925,62.1112,134.81682,0.393,0.953,10.374,2.666,Japan,True,True,48.821259614646344,95.84022503342334,69.89714228407524,87.26492402854933,35.502795411072526,18.68995633187773,30.730478589420656,62.749213011542494,50.0,,50.0,78.32729753905802,standard,6,1873570914,False,7,STARK,8,50.0,False,97.52308984047019,17.968094038623008,2.5608732157850547,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,3,0.42857142857142855,LÅG,STARK,7.1
2914.T,Japan Tobacco Inc.,Consumer Defensive,Tobacco,Japan,JPY,83130764173.88159,,,1.0782,0.330975,3.2870257,3.523,2.098,0.0043300150000000065,0.02658,0.12631999300000002,0.2634399949999999,0.26725497,0.134,0.359,0.446,0.0,0.6477499999999999,0.839,227542120448.0,827909013504.0,1676771983360.0,13103632744448.0,8419240000000.0,,3467675000000.0,,,853707000000.0,,510175000000.0,514056000000.0,0.039500435666569855,0.7925,272.0,5.28,136.0,1798502400.0,0.147,7218.0,4523.4996324278745,6886.0,7232.077,1.92308,13.0,,,0.34145,0.19379999,False,False,,0.5,4298653.0,3343110.0,1.4726484400608348,0.23,15.95,19.83,,-0.04599612080908844,0.23420786053219617,47.29281767955801,0.02010281024547056,0.1442708691916721,False,0.5670373440175497,,0.661,['market_cap: JPY -> USD (x0.0068) 12225112378512.0 -> 83130764174'],0.14298001,0.07413,20.53377,22.868721,0.17,0.446,37.91,2.044,Japan,True,True,69.8221081250283,77.79154830137016,72.39308179579075,68.99272301814955,83.95706314031709,28.296943231441045,88.58102434928632,67.26128016789087,50.0,,50.0,78.10871387413201,standard,7,146763933,False,7,STARK,8,56.3,False,97.52308984047019,27.204030226700255,35.684298908480265,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,6,0.8571428571428571,HÖG,OK,0.7
PKO.WA,Powszechna Kasa Oszczednosci Bank Polski Spólka Akcyjna,Financial Services,Banks - Regional,Poland,PLN,37449998855.59082,,,1.45,1.0387857,5.1410527,6.008,,0.07016999999999998,0.010800000999999997,0.14198996000000003,0.288325,,-0.1075,-0.1445,0.04,,,,,20141000704.0,45405999104.0,175053996032.0,583079000000.0,,31050000000.0,,,,,10682000000.0,11852000000.0,0.05123498153895282,0.63130003,6.14,3.87,6.14,1785801600.0,0.627,121.33999633789062,64.08071491687332,119.83999633789062,115.05571,2.0,14.0,,,0.31393,0.36813,False,False,,0.5,2471971.0,2949385.0,2.5634501831440923,4.21,20.95,45.8,,-0.012361958507259296,0.2555874081026513,84.53159801868289,0.0843327061181458,0.27994116018391835,True,0.791119497133442,,0.905,"['gross_margin: None för sektor Financial Services', 'market_cap: PLN -> USD (x0.25) 149799995422.36328 -> 37449998856']",0.20109,0.018760001,13.806451,13.822375,-0.003,0.04,,,Europe,True,True,,78.64815992720645,89.35116462565595,40.14481634500328,69.5930694643141,46.37554585152838,95.04617968094038,,50.0,,50.0,70.07358984837984,standard,38,353454288,False,4,NEUTRAL,0,44.0,False,29.303106633081445,44.584382871536526,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,11.8
RILBA.CO,Ringkjøbing Landbobank A/S,Financial Services,Banks - Regional,Denmark,DKK,6239739110.4,,,2.15,1.5435707,10.26846,12.287,,0.05272000000000002,0.004905001500000002,0.3113899500000001,0.37564499999999995,,-0.0455,0.003500000000000003,0.057,,,,,4133640960.0,12214654976.0,51490664448.0,86308719000.0,,4114420000.0,,,,,2313411000.0,,0.006578947368421052,0.1246,12.0,0.79,12.0,1772668800.0,0.312,1857.0,1355.8438528878348,1824.0,1922.5,,4.0,,,0.00558,0.38312998,False,False,,0.5,24136.0,36196.0,3.4460331223584735,4.35,15.74,21.52,,-0.017770597738287597,0.18768528286358543,61.36363636363636,0.031044384651909507,0.1329193392679382,False,0.6187661982107125,,0.919,"['gross_margin: None för sektor Financial Services', 'market_cap: DKK -> USD (x0.145) 43032683520.0 -> 6239739110']",0.20288,0.02693,18.946712,15.757419,0.059,0.188,,,Nordic,True,True,,79.35407200540088,83.41094673221885,50.10092866478666,90.23252117273476,80.34934497816593,37.78337531486146,,50.0,,50.0,69.94274000140003,standard,39,10145448,False,4,NEUTRAL,0,49.5,False,29.303106633081445,81.10831234256926,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,3,0.42857142857142855,LÅG,OK,12.2
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,251475581794.92957,32.000403,18.558202374999997,1.493,11.59582485,23.857353,22.591,33.278999999999996,0.15531998999999996,0.0749749985,0.27206250075,0.29744001999999997,0.18546000000000007,0.2075,0.022999999999999965,0.365,,1.2799999999999998,2.289,2981637568.0,13343299584.0,0.0,238132281344.0,19448600000.0,,9005700000.0,,,3856100000.0,,3511400000.0,4371900000.0,,0.0,,,,,1.617,214.88999938964844,114.5199966430664,199.38999938964844,241.03607,1.25806,28.0,1.96,0.0139,0.17247,0.73329,False,False,,0.488,7158736.0,5299490.0,2.057765374398978,6.94,17.52,46.33,,-0.07212992714423483,0.5428098989899368,53.40003006735139,0.0632454778127034,0.28544332981373355,True,0.7843667102344678,,0.951,[],0.31476,0.14119,63.298412,38.639374,0.377,0.357,,2.957,US,True,True,46.96581743442747,88.18510528228052,85.13584087379235,73.18251743819374,36.851807675214836,12.925764192139738,11.7968094038623,61.385099685204615,50.0,87.3320537428023,48.8,69.76018381973078,standard,41,1056665308,False,6,NEUTRAL,0,41.9,False,68.68178001679262,12.426532325776659,2.5608732157850547,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,3,0.42857142857142855,LÅG,OK,0.2
MA,Mastercard Incorporated,Financial Services,Credit Services,United States,USD,491455887871.7395,14.242011999999999,11.028533,1.4772,85.5557312,14.113839,14.485,13.6925,2.2725400000000002,0.2191,0.19645497750000007,0.209375005,,0.03649999999999999,0.036500000000000005,0.186,,,0.666,16051375296.0,11608999936.0,24643000320.0,508184854528.0,54157000000.0,,32791000000.0,,,19514000000.0,,14968000000.0,17648000000.0,0.006156676916219302,0.17930001,3.48,0.55,0.87,1783555200.0,0.735,601.22998046875,463.74259988972767,565.239990234375,666.7138,1.425,37.0,2.57,0.0087,0.00112,0.91177005,False,False,,0.458,3117607.0,2476370.0,2.0668679150653233,-1.48,15.6,15.48,,-0.05986060476610855,0.22365074304883092,25.851564269750853,-0.0018069391353688902,0.06540208088987765,False,0.1922363007809036,,0.907,"['debt_to_equity: 439.583 > 200 -> None', 'gross_margin: None för sektor Financial Services', 'current_ratio: None för sektor Financial Services']",2.41202,0.24063,31.05714,24.54917,0.141,0.221,,,US,True,True,64.71198880202539,94.76906721850827,77.28220313007853,62.7465247769977,71.04031968888741,9.43231441048035,37.02770780856423,80.06295907660021,50.0,94.24184261036469,45.800000000000004,77.24825491541147,standard,9,1399743355,False,7,STARK,8,51.0,False,78.42149454240135,9.06801007556675,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,-0.6
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,United States,USD,3666585843481.5933,,,1.6036,2.8916438499999995,11.049291,11.206,1.0969999999999978,0.18095002,0.0746649985,0.29140250075,0.29462000000000005,0.23486000000000007,0.007499999999999979,-0.017000000000000015,0.313,0.0,0.0,1.099,15635625152.0,76842999808.0,128812998656.0,3718555893760.0,758376000000.0,,331839000000.0,,,155237000000.0,,133749000000.0,182935000000.0,0.007938758171029339,0.1983,3.92,0.79,0.91,1795046400.0,1.108,549.2012543795508,348.54386902384044,493.7799987792969,572.91516,1.36364,52.0,2.49,0.01,0.00091,0.75795996,False,False,,0.827,34081206.0,19536550.0,1.878584480862064,2.15,30.39,27.44,,-0.10091247089896949,0.3258008901279186,38.875735393460644,0.06372371959912981,0.14812350737205815,False,0.3792582558148695,,0.948,[],0.34039003,0.14088,27.47802,20.929373,0.177,0.317,29.118,1.23,US,True,True,62.315901793290266,89.72956069747991,82.49752162055199,62.28293960894884,33.75000121256348,5.5895196506550215,41.05793450881612,51.31164742917104,50.0,92.13051823416507,92.69999999999999,69.12469481239394,standard,43,9646757635,False,4,NEUTRAL,0,40.5,False,62.97229219143576,5.373635600335852,9.403862300587742,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.7
CVE.TO,Cenovus Energy Inc.,Energy,Oil & Gas Integrated,Canada,CAD,61418152098.99769,,,15.91,0.3744054,1.5620663,1.719,-1.2110000000000003,0.08397249999999999,0.029537502499999993,0.04190249874999999,0.027017499999999986,,0.10299999999999998,1.321,2.373,0.0,0.38950000000000007,1.036,4707525248.0,3169999872.0,11630999552.0,92611452928.0,63424000000.0,,52751000000.0,,,4627000000.0,,3930000000.0,8228000000.0,0.01928978563357549,0.22780001,0.88,2.2,0.22,1789430400.0,0.499,47.45000076293945,21.264367994980717,45.619998931884766,50.73529,1.44444,17.0,2.43,,0.29381,0.53504,False,False,,0.5,5298082.0,6944490.0,1.711224707524291,2.25,29.01,34.58,,-0.03856695050854453,0.357106650117451,60.31185089150043,0.0755278818445726,0.3171646916467088,False,0.620476284965793,,0.838,['market_cap: CAD -> USD (x0.73) 84134454930.13382 -> 61418152099'],0.20933,0.092250004,12.672222,12.460089,0.415,2.391,33.995,1.629,Canada,True,True,,63.06108448502005,85.27199167271937,82.74763954361006,61.31584386828147,34.75982532751092,62.38455079764903,89.40188877229801,50.0,,50.0,69.00236373557887,standard,45,226501488,False,5,NEUTRAL,0,60.4,False,87.8253568429891,33.41729638958858,72.79596977329975,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,5,0.7142857142857143,HÖG,OK,0.1
BKT.MC,"Bankinter, S.A.",Financial Services,Banks - Regional,Spain,EUR,16000209279.835928,,,10.15,0.5697412000000002,5.235809,2.524,,0.04772000999999998,0.0005000000000000004,0.17757998000000003,0.23785499999999998,,-0.010499999999999995,-0.046499999999999986,0.158,,,,,19627560960.0,11955090432.0,7142360064.0,131018892000.0,,3128426000.0,,,,,1089976000.0,-598882000.0,0.046709127782287585,0.5017,0.77,5.38,0.160932,1782086400.0,0.046,17.020000457763672,11.74740699295841,16.485000610351562,16.36955,2.5,22.0,,,0.28929,0.37742,False,False,,0.5,1302475.0,1258392.0,2.4848941176303434,0.27,8.67,28.88,34.1,-0.0314335977099266,0.23051208480371363,44.54027461409113,0.010166035755083902,0.13625007322683014,False,0.11111823401070989,,0.718,"['gross_margin: None för sektor Financial Services', 'market_cap: EUR -> USD (x1.08) 14815008592.440674 -> 16000209280']",0.17864001,0.00846,13.623967,11.350101,0.094,0.138,,,Europe,True,True,,74.50716662273864,75.342813187188,49.61189621075113,90.68181566135453,63.66812227074236,93.03106633081444,,50.0,,50.0,68.869976246734,standard,46,23836142,False,4,NEUTRAL,0,47.1,False,29.303106633081445,65.07136859781696,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,11.9
AMT,American Tower Corporation,Real Estate,REIT - Specialty,United States,USD,81067727160.2439,,,1.6592,19.520403,7.409197,11.956,1.2280000000000015,0.26938003499999996,0.01957249925,0.0870550075,0.034610005000000055,,-0.010000000000000002,1.325,1.365,,,0.299,2010137536.0,1762499968.0,44979900416.0,130817925120.0,63190400000.0,,10644600000.0,,,4929200000.0,,2529500000.0,5464000000.0,0.04011955495694466,0.9601,6.98,3.04,1.79,1790726400.0,0.895,194.22598947213817,160.05999755859375,173.97999572753906,215.69565,,23.0,2.65,0.0147,0.00075999997,0.96757007,False,False,,0.652,2835830.0,2366610.0,1.6597808351172865,-0.29,-1.18,-2.94,,-0.10423936466805028,0.26069393023771853,45.27906943983772,0.006702840910352004,-0.008109851940485857,False,0.1899478886980839,,1.0,"['debt_to_equity: 438.721 > 200 -> None', 'gross_margin: None för sektor Real Estate', 'current_ratio: None för sektor Real Estate']",0.33914003,0.04893,23.931223,24.81869,0.047,1.385,,,US,True,True,71.52698400823704,75.52985627529098,58.9713443842773,79.5513147122788,59.1742725857907,28.471615720524017,89.0848026868178,64.95278069254984,50.0,85.79654510556622,65.2,68.8036313144342,standard,47,411742798,False,6,NEUTRAL,0,47.6,False,75.06297229219143,27.371956339210747,14.86146095717884,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,-4.6
2395.TW,"Advantech Co., Ltd.",Technology,Computer Hardware,Taiwan,TWD,599641740000.0,19.9323785,14.141525375,1.5706,7.237246350000001,7.2943015,7.087,21.585000000000004,0.12865999,0.06481999899999999,0.026527493249999985,0.03879998500000001,0.021674990000000005,0.2955,0.9289999999999998,1.271,0.0,0.06300000000000017,1.037,-7135966464.0,18723252224.0,2070916992.0,582562217984.0,75717524000.0,,70882362000.0,,,11546311000.0,,10592508000.0,9902694000.0,0.01617391304347826,0.53419995,11.16,2.43,11.158556,1784246400.0,0.77,727.0,265.29442027698866,690.0,712.82355,1.70588,17.0,,,0.48303002,0.26532,False,False,,0.5,3609500.0,2949063.0,1.160548805608062,2.53,44.58,104.9,,-0.050894085281980694,0.4300511096260897,52.83842794759825,0.09079880769373005,0.6093254254081042,False,0.6725609513226875,,0.838,"['market_cap: valuta TWD saknas i FX-tabell, lämnas oförändrad']",0.26437,0.10731,43.865227,29.450304,0.465,1.263,3.734,1.711,Asia,True,True,32.58549578796296,70.2289534594845,88.54840458955195,84.36700254891602,44.830110942610666,8.90829694323144,56.17128463476071,38.509968520461705,50.0,,50.0,68.6708451019316,standard,48,64063645,False,4,NEUTRAL,0,33.4,False,29.303106633081445,8.564231738035264,15.365239294710328,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,3,0.42857142857142855,LÅG,OK,2.8
NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure,United States,USD,18885799319.914658,,6.163772375,1.4331,21.47904585,6.6183643,6.324,30.49,,-0.021104999500000006,0.41641250074999997,-0.027579999999999993,0.42469,-0.01050000000000001,31.151,31.849,,0.121,1.582,-182142016.0,2361463040.0,1521468032.0,18045802496.0,5073685000.0,,2853545000.0,,,273970000.0,,1506837000.0,916688000.0,,0.0,,,,,0.622,79.55999755859375,34.0099983215332,69.80000305175781,76.40571,2.06667,14.0,4.03,0.0581,0.02197,0.96988,False,False,,0.497,2993927.0,2095340.0,1.9949019627956117,6.7,48.83,70.12,,-0.12267464563014807,0.46629088154789666,52.84697098252164,0.1093716948758654,0.41329383069251313,False,0.8819710823794101,,1.0,"['debt_to_equity: 216.559 > 200 -> None', 'roe: |374.6021| > 5 -> None']",,0.045110002,13.500968,26.244944,0.159,31.485,,1.798,US,True,True,32.22864893916515,63.93045492750147,87.75309076718072,84.50039808175607,47.83876172440737,61.04803493449782,11.7968094038623,39.769150052465896,50.0,34.93282149712092,49.7,60.59377769694245,standard,161,146254738,False,1,SVAG,-8,41.9,False,29.303106633081445,62.55247691015953,18.052057094878254,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,4.5
