ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_total,company_type,rank,data_quality,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank
DOL.TO,Dollarama Inc.,Consumer Defensive,Discount Stores,Canada,CAD,47996109405.31395,11.193926999999995,14.4771955,2.0453,30.1716166,6.614903,7.324,14.793999999999999,0.871034995,0.10593,0.08467999999999999,0.08310999999999999,0.06255,0.117,0.032,0.004,318.7135,-0.28800000000000003,0.282,321307584.0,340488000.0,5395701760.0,53137645568.0,0.27,0.089499995,0.48,0.27,0.12,1776384000.0,0.367,209.7031109052769,165.88509333564406,176.3000030517578,197.8125,2.0,16.0,2.79,,0.020399999,0.45758998,False,False,,748573.0,825850.0,2.5462264284001637,3.52,-12.15,-12.8,,-0.15928761242176948,0.2303419778932036,54.12354799266354,0.014498189131676886,-0.059296888382571744,True,0.6861368992439616,,0.904,Canada,47.92872256016928,79.58544429616857,26.93947144075021,54.63325450770951,50.42842061273193,53.92491467576792,67.15358931552588,54.37185929648242,50.0,,,standard,,0.875,106286071,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.022684114053845406,73.9
ATD.TO,Alimentation Couche-Tard Inc.,Consumer Cyclical,Specialty Retail,Canada,CAD,71520942473.78682,-6.685269000000002,1.7352045000000018,1.52,0.7127303999999999,0.9758729,1.083,0.0,0.062194995,0.014950000000000005,-0.05868,-0.06900999000000001,-0.19843,-0.221,,0.308,23.969499999999996,-0.4690000000000001,0.558,1265649984.0,3492900096.0,9043399680.0,79395233792.0,1.05,0.1981,0.82,0.84,0.215,1774483200.0,0.768,85.35593506096865,66.19156680726897,77.88999938964844,92.02754,1.8,19.0,4.04,,0.19079,0.34027,False,False,,1277125.0,1376140.0,3.487408407842174,2.74,-5.65,3.43,,-0.08746826645373151,0.25823300910978675,44.481041216931715,-0.005182478784570899,0.03385930442915264,False,0.2564150628546848,,0.507,Canada,,41.66452304854705,47.371412333049165,37.69876314833554,53.58623020129532,45.81911262798635,67.15358931552588,68.24120603015076,50.0,,,standard,,0.875,78246907,False,4,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,0.016014764085412025,64.4
WN.TO,George Weston Limited,Consumer Defensive,Grocery Stores,Canada,CAD,36414873896.307495,9.612600999999998,2.1070025,1.2777,6.1176016,0.55940264,0.974,-4.634,0.074394985,0.019949999999999996,-0.07789,-0.08298,-0.06827,0.042,0.308,0.247,111.7335,-0.30299999999999994,0.199,4049212352.0,1238000000.0,20039999488.0,63405875200.0,1.33,0.4414,1.29,1.5,0.298,1781481600.0,0.531,104.1752151369909,82.25304579190666,96.58000183105469,107.875,,8.0,3.6,,0.59722,0.14992,False,False,,378500.0,456300.0,4.544206780113933,-0.24,-3.24,0.52,,-0.07290806451369902,0.1999377599496087,52.86911574744974,-0.0037608911049966665,0.03549195566632801,True,0.6043720500113725,,0.352,Canada,,45.18160811439978,50.66780335322536,45.94449662953342,54.80987034428027,58.44709897610921,67.15358931552588,94.47236180904522,50.0,,,standard,,0.875,32170702,False,5,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,0.012063072063028812,55.2
MRU.TO,Metro Inc.,Consumer Defensive,Grocery Stores,Canada,CAD,18661242767.486572,-7.294230000000002,0.11771350000000069,2.9666,0.8968115000000001,0.841529,1.212,0.4919999999999991,0.019794994999999982,0.012919998000000002,-0.051430003,-0.09351,-0.19047,,,,28.790499999999994,0.0009999999999998899,0.488,0.0,217800000.0,4800999936.0,26871857152.0,1.84,0.3236,1.63,1.52,0.408,1778630400.0,0.372,106.41264561891323,87.12000274658203,88.47000122070312,100.45455,,11.0,2.63,,0.00159,0.46493,False,False,,522458.0,576480.0,2.1312451344049093,-0.55,-8.55,-10.78,,-0.1686138362020112,0.18519452844531353,46.95484010969256,-0.03087900399413135,-0.06464056558364084,True,0.3850518803606802,,0.335,Canada,62.303226659613856,38.53802381312803,29.894856493321967,13.18864774624374,72.7102140918795,71.58703071672356,67.15358931552588,47.83919597989949,50.0,,,standard,,0.75,37230866,False,2,SVAG,-8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.016845250502228737,67.0
CSU.TO,Constellation Software Inc.,Technology,Software - Application,Canada,CAD,59820088285.48828,31.984972999999997,-0.6038664999999988,0.5265,8.3178566,4.9234643,5.193,12.116999999999999,0.07744499499999999,0.03053,-0.03464,-0.02377999,-0.013869980000000004,0.199,1.699,1.699,68.7565,-0.505,0.833,1910712512.0,3012999936.0,5560999936.0,63093088256.0,0.19,0.1141,5.47,0.19,1.386,1781827200.0,0.658,5054.045625993268,2194.724741788726,2822.830078125,3912.0635,1.41667,12.0,4.42,,0.04409,0.40236,False,False,,74309.0,62640.0,1.7380180794814941,15.48,12.05,-17.38,,-0.4414711921857193,0.39899641659165097,64.33642233746504,0.11911993404908583,-0.11283466542092235,True,0.9106778725191811,,0.217,Canada,68.8683643782824,54.69469366838192,32.63711281614095,67.78504303069927,38.60737150081345,49.06143344709898,67.15358931552588,82.1105527638191,50.0,,,standard,,0.875,129080116,False,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.004905609879642725,34.7
KXS.TO,Kinaxis Inc.,Technology,Software - Application,Canada,CAD,4286241843.375168,12.485087999999998,6.114400500000002,,5.2272426,7.379766,6.898,22.753,0.09032499499999999,0.03945,0.04919,0.08196999999999999,0.26933997000000004,0.247,0.891,0.849,-39.7455,0.30000000000000004,1.625,-682486528.0,327628000.0,47662000.0,4006275840.0,,0.0,,,,,0.718,212.4499969482422,117.22000122070312,156.88999938964844,203.61104,1.7,10.0,3.31,,0.00224,0.62387,False,False,,131123.0,107610.0,2.0075293293643846,13.51,21.14,-11.19,,-0.2615203499961898,0.3247176428417524,48.184691590563396,0.10145858435344413,-0.023516764171366056,True,1.003315887744299,,1.0,Canada,11.79036158234783,74.86203366017247,42.8388746803069,87.45459043295632,55.725445631187654,90.44368600682594,11.936560934891485,6.934673366834171,50.0,,,standard,,0.875,12324541,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.00080096599413082,28.1
DSG.TO,The Descartes Systems Group Inc.,Technology,Software - Application,Canada,CAD,8742215543.420067,13.276340999999995,6.9977585,1.5251,1.1012062999999999,11.992197,11.528,13.415000000000001,-0.01036500500000001,0.028219999999999995,0.12885999999999997,0.15055000000000002,0.38289,0.151,0.21,0.22,-51.381499999999996,0.7430000000000001,2.006,-604538528.0,356526016.0,8363000.0,8403948544.0,,0.0,,,,,0.178,159.58999633789062,85.26000213623047,101.73999786376953,129.84131,1.57143,1.0,4.98,,0.00061,0.92741996,False,False,,321782.0,311860.0,2.8589776087874945,2.81,12.77,-11.96,,-0.36249138292878114,0.3787799635942432,54.42006200616713,0.03979508245818941,-0.11026615096889425,True,0.8511372309915763,,0.0,Canada,21.435674613669853,74.17376762535423,36.032963910201765,48.72439786310746,67.21726739502405,83.19112627986348,11.936560934891485,15.477386934673367,50.0,,,standard,,0.875,23161904,False,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.015536393970251083,63.3
TIH.TO,Toromont Industries Ltd.,Industrials,Industrial Distribution,Canada,CAD,18539901378.285904,9.935880999999995,11.723564500000002,1.32,2.6688051,3.471055,3.412,4.046999999999999,0.043304994999999985,0.034080004,0.0006000000000000033,-0.045,-0.12658999999999998,0.127,0.242,0.245,-26.7105,1.7489999999999999,1.858,-283814656.0,1161606016.0,845280000.0,18223575040.0,0.95,0.337,2.16,1.4,0.56,1780617600.0,0.983,229.16000366210938,116.20698850077817,227.38999938964844,227.55556,1.88889,9.0,5.17,,0.0007,0.44665,False,False,,254098.0,220580.0,1.6760820626088433,7.83,7.71,36.98,,-0.007723879578352411,0.232504652514476,63.42825974296032,0.08225293430882874,0.2782764590593756,True,0.8824792067890391,,0.889,Canada,46.190746967922315,52.24910989746776,82.5234441602728,68.79760031277878,67.1266779719908,71.67235494880546,67.15358931552588,36.582914572864325,50.0,,,standard,,0.875,36615111,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.007023383863270283,22.9
TFII.TO,TFI International Inc.,Industrials,Trucking,Canada,CAD,17479324471.13153,16.549056,6.525644500000002,,1.8370727999999996,2.2211802,2.602,7.395999999999999,-0.006835005000000005,-0.0035200000000000023,-0.05794,-0.117230002,-0.189,-0.008,-0.201,-0.227,67.6705,-0.34299999999999997,0.994,-264097152.0,185814000.0,3180718080.0,20474228736.0,1.2,0.5125,2.55,1.26,0.654,1774915200.0,1.462,213.7100067138672,112.70268782904161,212.67999267578125,197.83768,1.83333,10.0,2.59,,0.06339,0.8062,False,False,,237701.0,226250.0,2.551740109901678,10.48,31.09,75.99,,-0.004819680902752532,0.37177760796195086,76.70521640516876,0.1916804243059984,0.4419873052188943,True,0.9219767168748025,,1.0,Canada,42.001114595534055,31.341049642831706,93.81926683716965,36.359828710678684,30.468329760435232,72.6962457337884,67.15358931552588,38.49246231155779,50.0,,,standard,,0.875,35126759,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.0018101854948326945,25.4
STN.TO,Stantec Inc.,Industrials,Engineering & Construction,Canada,CAD,11882358660.287094,-1.8757180000000027,-0.6048824999999987,1.39,0.6645935999999999,1.7905636,2.127,0.49299999999999855,0.03340499499999999,0.016740000000000005,-0.021939994000000004,-0.05234,0.15448999999999996,0.091,0.105,0.107,24.7735,-0.07099999999999995,1.29,-101612544.0,357700000.0,2588000000.0,14112658432.0,0.9,0.21450001,0.94,0.85,0.245,1782777600.0,0.721,159.44182683388075,99.66999816894531,104.16999816894531,148.54546,1.63636,11.0,6.49,,0.00071999995,0.80129,False,False,,410787.0,623720.0,1.7057036544372741,-14.97,-17.35,-22.63,,-0.34665827507434455,0.2748645128534839,28.93080803170757,-0.11564284692138238,-0.2249527807129088,False,0.2933356189450059,,0.683,Canada,58.09608191332603,54.696674457412314,11.793123046319977,52.51473382916558,58.4140842233928,78.92491467576792,67.15358931552588,41.90954773869347,50.0,,,standard,,0.875,47430225,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.05247051641345024,86.4
AGI.TO,Alamos Gold Inc.,Basic Materials,Gold,Canada,CAD,23753244222.894726,-9.858058000000003,-3.538166499999999,0.99,0.8674735999999998,11.461156,11.228,3.2780000000000005,0.13944499500000002,0.070759995,0.41663,0.36258,0.31421000000000004,0.792,11.447,11.592,-47.1305,0.5959999999999999,1.282,-687162528.0,703900032.0,219700000.0,23269044224.0,0.39,0.0458,0.22,0.74,0.054,1781136000.0,1.289,75.7190192326029,33.03500184050338,56.560001373291016,83.15115,1.38462,10.0,4.09,,0.00279,0.69831,False,False,,993420.0,1082950.0,3.747390185068818,1.13,-23.43,9.71,,-0.253027813269172,0.4914106865621452,43.15271339563629,-0.0436705514111132,0.05884015420925026,True,0.5511177190051647,,0.71,Canada,42.071201874031814,90.50148317617644,27.791986359761296,88.88172589934217,36.182412154969434,67.06484641638225,67.15358931552588,28.442211055276385,50.0,,,commodity,,0.875,44713707,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.05810106545686722,87.5
REAL.TO,Real Matters Inc.,Real Estate,Real Estate Services,Canada,CAD,406349874.41396713,,6.6930675000000015,,0.4420647999999998,2.1938531,1.976,-548.9530000000001,-0.371235005,-0.069190001,-0.23093999999999998,-0.16672,-0.11652998000000003,0.266,,,-50.4925,2.4269999999999996,3.722,-841684145.0,41650000.0,1252000.0,365968288.0,,0.0,,,,,1.292,8.0,5.010000228881836,5.46999979019165,7.610467,2.0,6.0,11.39,,0.0513,0.37175998,False,False,,41179.0,42150.0,0.8287986605274174,-6.5,-12.48,-16.36,,-0.3162500262260437,0.43595512824292854,34.751760577669685,-0.04122558776920271,-0.14057900326607664,False,0.28429911390567425,,0.156,Canada,,11.285639440569351,16.93662972435351,45.84057128988844,44.5996369437328,98.80546075085324,11.936560934891485,,50.0,,,standard,,0.75,168309,False,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,0.036980193108320236,82.2
CIGI.TO,Colliers International Group Inc.,Real Estate,Real Estate Services,Canada,CAD,6476632134.352158,31.668898999999996,-4.626042499999999,1.21,0.3299634,1.16025,1.804,1.468,-0.034125005000000014,-0.010090000000000002,-0.08125,-0.12273,0.012940000000000007,0.151,,,42.3305,-0.18999999999999995,0.911,-610653888.0,260066000.0,2649479936.0,10336093184.0,0.32,0.184,0.41,0.22,0.205,1782777600.0,1.263,239.0204737642606,125.08000183105469,130.11000061035156,203.70042,1.92308,4.0,2.87,,0.11031,0.86616,False,False,,102722.0,97740.0,1.2237172365551579,-8.71,-19.58,-35.57,,-0.4556533230760996,0.32852881046779714,41.39182497900156,-0.08988910274431161,-0.3040681830538363,True,0.2948387701685101,,0.549,Canada,39.687459855669324,31.910785047351055,6.166524580846832,59.7912453207622,40.58244346166874,87.1160409556314,67.15358931552588,18.99497487437186,50.0,,,standard,,0.875,9283375,False,2,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.03149786219000816,79.5
FSV.TO,FirstService Corporation,Real Estate,Real Estate Services,Canada,CAD,8498349404.800476,11.407271000000001,4.066896500000002,,1.6005630000000002,1.5274467,1.824,5.026999999999999,-0.007055011000000014,0.0013099999999999987,-0.066630001,-0.12490000000000001,-0.05229,0.053,6.264,6.131,19.764499999999998,0.32499999999999996,1.256,-495210656.0,191419008.0,1366308992.0,10150845440.0,0.9,0.3183,1.66,0.57,0.425,1782777600.0,0.913,288.75788979043006,169.60000610351562,184.82000732421875,246.01038,1.7,1.0,4.24,,0.08948,0.77950996,False,False,,136530.0,164690.0,2.1909893534146976,0.72,-13.82,-13.98,,-0.35994819930858213,0.2778187424317992,50.776126916531894,-0.027971045296099728,-0.16527427540265127,True,0.7081279678624491,,0.928,Canada,34.635810632107905,35.62043608850888,15.288434214265417,80.4934149571283,60.76620694462507,83.78839590443687,67.15358931552588,22.412060301507537,50.0,,,standard,,0.875,22219745,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.02124577946960926,72.4
NXE.TO,NexGen Energy Ltd.,Energy,Uranium,Canada,CAD,10530978787.110638,,-79.47526549999999,,3.3421630999999996,,,-120.45100000000001,-0.415525005,-0.07996,-0.09579,-0.16147,-0.38794,,,,-9.432499999999997,-0.050999999999999934,1.346,-1121286272.0,1018352000.0,721040000.0,10233269248.0,,0.0,,,,,1.687,18.90999984741211,8.210000038146973,15.90999984741211,21.23438,1.5,16.0,6.09,,0.06263,0.54714,False,False,,2019955.0,1663540.0,0.9686750139596654,-1.12,-8.56,31.27,,-0.15864622021192454,0.5260178373341045,42.94353668014245,-0.016626496851939843,0.12633578842905147,False,0.48421284518747937,,0.163,Canada,,8.001739945124807,49.75845410628019,4.96661101836394,23.377226161868027,80.54607508532423,11.936560934891485,10.65326633165829,50.0,,,commodity,,0.625,19320852,False,2,SVAG,-8,VARNING,False,0,0.0,LÅG,VÄNTA,0.01568068191409111,63.7
LUN.TO,Lundin Mining Corporation,Basic Materials,Copper,Canada,CAD,35234036162.49157,-4.7098510000000005,6.5575525,0.93,0.8758122999999998,8.208469,8.516,5.545,0.10239499499999999,0.034640005,0.23971000000000003,0.27329,0.13599,0.26,1.282,1.264,-45.6825,0.3879999999999999,1.208,932795456.0,565400000.0,511200000.0,36552736768.0,0.27,0.0571,0.11,3.02,0.028,1780617600.0,1.977,45.698474260360534,12.81657419905904,41.18000030517578,39.88554,2.28,25.0,2.51,,0.20879999,0.50912,False,False,,2792082.0,2476310.0,1.8298809263020321,21.58,-5.16,60.99,,-0.09887581649753541,0.5088239621414863,62.81888187986766,0.11928209954568958,0.4116384601570544,True,0.7869475528806014,,0.838,Canada,72.44043525900177,81.398607041875,62.8303495311168,84.29056330821075,28.938959297737714,58.95904436860068,67.15358931552588,78.19095477386935,50.0,,,commodity,,0.875,74441346,False,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,0.00015376789087895304,27.6
AMX,"América Móvil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,USD,76280856477.64206,-11.189411,-4.021675,1.091,0.058466499999999755,0.08042735,2.369,-8.5405,0.07638,0.015329999999999996,-0.025349999999999998,0.04979998999999999,-0.019740000000000035,0.021,0.258,0.251,103.481,-0.7155,0.623,139464809312.0,92901253120.0,745425928192.0,2246551273472.0,2.23,0.36060002,0.56,2.68,0.277,1762473600.0,0.283,27.799999237060547,16.339183578399037,25.3799991607666,27.60467,2.21429,15.0,3.87,0.0046,0.0,0.06268,False,False,,1688530.0,1410870.0,1.5837888770343647,-2.91,-2.46,9.63,,-0.08705036484561524,0.25715199550165463,17.667844999275488,-0.02580207768588305,0.11299432584870317,False,-0.05551275532125689,,0.225,US,,57.39174281163251,54.04944586530265,41.29692337116115,49.2772490732557,44.624573378839585,67.15358931552588,94.07035175879398,50.0,95.81749049429658,,standard,,0.875,35807879,False,4,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,-0.004001800436526537,24.1
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,Brazil,BRL,82678955799.0,3.166098999999999,4.053732999999999,1.21,2.9148422,7.834126,7.893,3.5069999999999997,0.09824,0.02983999999999999,0.377110004,0.52701,0.65646,0.203,0.389,0.335,0.3610000000000042,0.5470000000000002,1.859,2865900160.0,14980616192.0,15579192320.0,83298508800.0,3.67,0.66120005,0.61,3.01,0.07434,1775001600.0,0.203,20.329999923706055,11.671482586327329,16.5,20.03571,2.0,14.0,,,0.0,0.81545997,False,False,,36748933.0,35809140.0,1.4349764927376856,-7.72,-7.71,22.63,,-0.18839153655087004,0.3412789681664543,39.53934793583549,-0.07605456813036082,0.09879848257053814,False,0.2698939721244018,,0.655,LatAm,82.08629614236597,89.6933677743697,45.60954816709292,68.73351630216267,76.0978026185027,43.08873720136519,67.15358931552588,86.33165829145729,50.0,,,standard,,0.875,106353146,False,7,STARK,8,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,-0.016428180038928986,17.6
WEGE3.SA,WEG S.A.,Industrials,Electrical Equipment & Parts,Brazil,BRL,185036082970.77197,14.631317,15.174230999999999,1.15,9.009552800000002,4.6035914,4.574,13.330000000000002,0.15611003,0.05543000399999999,0.06388999399999999,0.04227,0.03520000000000001,-0.061,-0.058,-0.057,-59.372,0.0,0.904,3685508736.0,7385767936.0,4866904064.0,183854743552.0,0.91,1.2186,0.4,1.18,0.100121,1774224000.0,-0.062,54.41120906702022,33.84914979418402,44.099998474121094,52.59333,2.53333,15.0,,,0.64559,0.21400999,False,False,,7452858.0,6955290.0,3.647222882228483,0.0,-10.5,5.94,,-0.18950526499417508,0.29078104665757765,49.46995251847533,-0.05547142143567485,0.006630225483672758,True,0.6622424544852448,,0.288,LatAm,61.49429478218158,71.65360276358541,35.1946575731742,17.729593874629682,69.20275225031389,29.266211604095567,28.92320534223706,72.46231155778895,50.0,,,standard,,0.875,55211090,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.008075225166976452,43.6
RENT3.SA,Localiza Rent a Car S.A.,Industrials,Rental & Leasing Services,Brazil,BRL,44328764885.25523,5.530836000000001,-0.20269200000000076,0.58,0.13469200000000003,1.0479499,1.822,1.2569999999999997,-0.08384000000000001,0.0,-0.041219996,0.05346999999999999,-0.08065999999999998,0.212,0.394,0.449,81.214,-0.31899999999999995,0.931,8676021376.0,9664792576.0,43697315840.0,80050249728.0,4.97,0.9949,2.09,2.79,0.522119,1774828800.0,0.27,53.349998474121094,31.53084373474121,42.02000045776367,59.06,1.6,15.0,,,0.17875,0.82526,False,False,,9758911.0,8475330.0,2.213669963222921,-7.04,-15.74,2.33,,-0.2123711029130273,0.3792075527101618,32.73481063246507,-0.09547578696499692,-0.017507435676223704,False,0.19130066329045903,,0.217,LatAm,95.0408810972154,40.042810630484965,28.473998294970162,59.324344487141985,47.520507029609334,54.94880546075085,67.15358931552588,97.58793969849246,50.0,,,standard,,0.875,64104007,False,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.030870523303747177,6.7
JBSS3.SA,JBSS3.SA,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,0.5,LatAm,,,,31.469115191986646,,,11.936560934891485,,50.0,,,standard,,0.0,,True,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,VÄNTA,,0.0
EGIE3.SA,Engie Brasil Energia S.A.,Utilities,Utilities - Renewable,Brazil,BRL,37810089728.5903,-0.05757299999999965,3.430655,1.38,1.1654852000000002,2.8523726,4.895,0.9670000000000005,0.032899999999999985,0.0014399999999999968,0.101009994,0.3589,0.17045,0.131,-0.022,-0.022,134.211,-0.01200000000000001,1.407,-1247210496.0,6536088064.0,32421304320.0,64892747776.0,5.53,0.598,1.83,5.33,0.48829,1777939200.0,0.351,38.813228805087284,26.720942174643397,33.099998474121094,34.23857,3.71429,14.0,,,0.68711996,0.19088,False,False,,2251920.0,2145210.0,3.016879125308611,-3.13,-0.72,10.52,,-0.14719801745062122,0.2581368697994421,44.18601837827898,-0.014808292126206934,0.07193078681946297,True,0.5401137103907578,,0.531,LatAm,51.269769902142286,71.67872049259556,50.41204887752203,43.69950519354579,55.563841955018546,57.67918088737202,67.15358931552588,33.768844221105525,50.0,,,standard,,0.875,12781161,False,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.009654415771365166,48.1
EQTL3.SA,Equatorial S.A.,Utilities,Utilities - Regulated Electric,Brazil,BRL,48508989887.51309,26.241957000000003,12.175003,3.0,0.2690355,0.90772784,1.839,0.15700000000000003,-0.09978000500000002,-0.013140000000000006,-0.06359999599999999,0.03108999999999998,-0.07640999999999998,0.12,-0.24,-0.237,120.99100000000001,0.010000000000000009,1.52,2425502080.0,10733063168.0,58052804608.0,98300690432.0,6.15,2.4276,2.37,2.25,0.133293,1767052800.0,0.094,46.31999969482422,31.802251508896873,38.54999923706055,50.24,1.35714,14.0,,,0.0,1.06601,False,False,,8173972.0,9597760.0,2.0378234399645305,-7.55,-10.14,-0.4,,-0.16774612497745522,0.24483544950459993,30.067097736168265,-0.06758837265907958,-0.0007960028256854823,False,0.34842599091243276,,0.395,LatAm,83.9592511429327,34.16547586711858,33.773799374822396,27.542562783330233,61.51608245896881,53.7542662116041,28.92320534223706,77.48743718592965,50.0,,,standard,,0.875,66598855,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.019763128831982613,70.8
UGPA3.SA,Ultrapar Participações S.A.,Energy,Oil & Gas Refining & Marketing,Brazil,BRL,27649011439.475227,-5.69149,1.077377499999999,0.78,0.15039390000000008,0.18964718,0.299,-2.2039999999999997,0.022669999999999996,0.020409996,-0.071989995,-0.09620000000000001,-0.22594999999999998,0.103,1.674,1.631,29.238,0.11799999999999988,1.166,1201547904.0,7158525952.0,21122043904.0,43651993600.0,6.77,0.4557,1.75,3.37,1.0,1765152000.0,0.397,30.809999465942383,14.617030266408266,25.8700008392334,32.175,2.375,16.0,,,0.32734,0.43633997,False,False,,6511700.0,7815150.0,1.365058540936183,-11.16,-3.11,24.36,,-0.1603375109489923,0.31228151131958704,22.649579500182185,-0.1065322696509684,0.1015268128257536,False,-0.17285375942066478,,0.666,LatAm,,37.79429568545858,52.926967888604715,73.67166399221378,63.113835936778585,63.13993174061433,67.15358931552588,79.89949748743719,50.0,,,standard,,0.875,36392029,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,0.0069250850938260555,40.7
RADL3.SA,Raia Drogasil S.A.,Healthcare,Pharmaceutical Retailers,Brazil,BRL,32680143203.3491,9.192857,6.897772999999999,0.27,2.8377280999999996,0.7175183,0.897,3.4990000000000006,0.019459999999999977,0.006559999999999996,-0.064179996,-0.10285000200000001,0.0,0.14,-0.034,-0.031,33.556,-0.07899999999999996,0.43,-1149447488.0,537736000.0,8693282816.0,40835690496.0,2.14,0.5089,0.4,1.13,0.086015,1775520000.0,0.109,27.31210814551957,12.618339669229126,18.690000534057617,27.18667,1.86667,15.0,,,0.24806,0.70499,False,False,,10997875.0,12928850.0,1.85198992643122,-12.87,-26.85,-15.76,,-0.3156881030758649,0.39893370441038056,33.788385017861074,-0.1368623870496959,-0.12806792922278076,True,0.308294982371311,,0.787,LatAm,42.098575584690366,41.846905943118614,12.304631997726625,49.28567025897869,58.453776192789526,60.153583617747444,67.15358931552588,29.04522613065327,50.0,,,standard,,0.875,43495238,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.05440836772322655,86.6
FLRY3.SA,Fleury S.A.,Healthcare,Diagnostics & Research,Brazil,BRL,8366388628.838825,-1.5014409999999998,2.0009689999999996,,0.0,0.98437047,1.373,-1.9329999999999998,-0.05242000000000001,-0.0020999970000000062,-0.017859996000000003,0.017680009999999996,-0.031079999999999997,0.103,0.122,0.122,16.629000000000005,0.589,2.011,-1097674112.0,2150204928.0,5357033984.0,11668237312.0,12.28,1.0424,1.89,5.14,0.899059,1764720000.0,0.319,18.100000381469727,11.492039476389714,15.390000343322754,17.5,2.36364,11.0,,,0.55372,0.66469,False,False,,2789235.0,2060430.0,1.0297149845239393,-3.99,-10.73,6.33,,-0.1497237558581156,0.2889903138378327,32.974913579673,-0.04213603094390683,0.0020316863923484085,False,0.1259963391574923,,0.733,LatAm,,43.24137605252903,38.36317135549872,56.45364211418379,73.14234923621247,84.1296928327645,28.92320534223706,11.758793969849247,50.0,,,standard,,0.875,5707803,False,3,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,VÄNTA,0.004979490302503109,35.0
