ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_anomaly,data_fetched_date,data_stale_days,_fundamentals_neutralized
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,United States,USD,104308307973.24329,58.845644625000006,16.958444749999998,1.916,2.7843879999999994,3.4629588,3.664,18.103,-0.07933501000000003,-0.01963000075,-0.07334749700000003,-0.10081997999999999,-0.35869004,0.2,0.438,0.529,-12.511499999999995,-0.21799999999999997,1.02,-379364160.0,364760992.0,6319672832.0,110361567232.0,0.06,0.057600003,0.44,0.15,0.11,1782864000.0,1.215,788.75,341.60090335985234,695.1099853515625,761.3531,1.6,26.0,3.76,0.0336,0.00648,0.9516,False,False,,0.442,1145288.0,1074490.0,0.57,-12.22,20.85,,,-12.65,0.4289,41.0,2.17,,False,0.17407282980365663,,0.964,US,True,39.19793950258642,21.815092394389453,47.31404958677686,81.24842057045146,32.021937165172595,47.38805970149254,24.193548387096776,43.198090692124104,50.0,50.0,44.2,42.79550824744762,standard,449,746888728,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,4.5,-0.02050812356173992,16.6,0.875,,2026-06-12,0,True
NTRA,"Natera, Inc.",Healthcare,Diagnostics & Research,United States,USD,30835703548.77307,,-750.37262525,,9.7137116,12.329709,11.991,-131.968,-0.335865,-0.16394499975000001,-0.21867750000000002,-0.3237724839999999,0.14096999,0.306,,,-51.19049999999999,0.96675,2.697,-1279622672.0,1087932032.0,240080992.0,29987852288.0,,0.0,,,,,1.544,256.3599853515625,131.81100463867188,215.30999755859375,259.26315,1.5,19.0,2.42,0.0272,0.03011,0.95771,False,False,,0.496,1443576.0,1530740.0,0.5044737811471417,0.1,8.67,-9.61,,-0.16012634630429678,0.42654548364998585,69.66979507517739,0.053729370053936076,0.054904663532930886,True,0.7508477922991195,,0.339,US,True,,18.682108633039952,57.935414753596575,50.707263761990596,40.332974146166244,72.01492537313433,11.827956989247312,23.86634844868735,50.0,60.08403361344538,49.6,42.71810506549588,standard,450,329583626,False,2,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-8.7,0.01125668827444315,68.6,0.75,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-06-12,0,True
SMIN.L,Smiths Group plc,Industrials,Specialty Industrial Machinery,United Kingdom,GBp,9476647025814.465,7.502223500000003,3.861909,0.8213,0.55689007,2.5915384,3.096,2.5172500000000007,-0.052345004999999986,0.0023049990000000124,-0.040957490999999985,-0.03637502500000005,-0.10464997999999998,-0.073,-0.246,-0.222,0.6177499999999991,1.44625,0.766,-1247931280.0,345000000.0,1228000000.0,8996440064.0,1.87,0.6199,0.47,2.39,0.15,1775088000.0,0.73,33526.33639055727,26012.338482278734,31534.250770568848,2790.0,1.81818,10.0,,,0.00727,0.82585996,False,False,,0.5,1324478.0,1055494.0,0.5751975238854347,-3.27,-4.49,3.96,9.46,-0.05941852986207863,0.22377133493382215,52.51969030921101,0.01796040014381095,0.02717140551806896,True,0.7328864893538578,,0.5,UK,True,30.469551507035714,37.91721585092048,55.74437557392103,17.813510838970245,80.12957737386317,9.888059701492537,67.47311827956989,9.785202863961814,50.0,,50.0,42.59489030552685,standard,451,33284212483,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-8.3,-0.03993714600801468,7.1,1.0,,2026-06-12,0,True
000270.KS,Kia Corporation,Consumer Cyclical,Auto Manufacturers,South Korea,KRW,62612488527300.0,,-7.1716215,0.42,,0.541512,0.359,-11.672,-0.006882495000000016,-0.00358,-0.06258498950000002,-0.06871498499999998,-0.17524999000000002,-0.018999999999999996,-0.34,-0.235,-31.105499999999996,-0.08862500000000001,0.93,1544700525056.0,23729899831296.0,2662490963968.0,41537996062720.0,4.22,0.3774,6800.0,3.0,6800.0,1774310400.0,0.99,203563.70609032846,85353.06416991139,161100.0,227833.33,1.36667,30.0,,,0.39367,0.33011,False,False,,0.5,1432974.0,1534296.0,0.5616452671544656,4.61,7.32,48.56,,-0.20860155725149654,0.490566558846063,37.78735632183908,0.01453473726636112,0.22463151778011925,False,0.3292772062351219,,0.024,Asia,True,,35.45921395772382,72.47168656259565,13.89991497952254,36.8985233908073,2.2388059701492535,67.47311827956989,91.64677804295943,50.0,,50.0,42.43921586131861,standard,453,180437812,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.2,-0.015246936120092869,23.7,0.625,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
NDX1.DE,Nordex SE,Industrials,Specialty Industrial Machinery,Germany,EUR,9669119212.99237,2.171101000000003,-3.046158499999998,1.5,2.1878924250000003,1.2547474,1.078,-6.324999999999999,0.09069251000000003,0.0065399985000000015,-0.06665624749999999,-0.09575500400000002,-0.12101999999999996,0.043,6.261,5.769,-25.172999999999988,-0.16550000000000004,0.786,-77083712.0,1829081984.0,472779008.0,8306311168.0,,0.0,,,,,1.169,51.70000076293945,16.360000610351562,40.81999969482422,46.13333,2.33333,15.0,,,0.46995,0.39068002,False,False,,0.5,628672.0,607156.0,0.92,-14.82,-8.6,,,-21.36,0.4629,27.5,-12.15,,False,0.21376992557171812,,1.0,Europe,True,,43.42250654376718,10.950413223140496,86.87371437438549,32.485871837352974,87.68656716417911,11.827956989247312,38.902147971360385,50.0,,50.0,42.36094268890695,standard,454,28695275,False,5,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,16.1,0.11133921891450882,93.5,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
RADL3.SA,Raia Drogasil S.A.,Healthcare,Pharmaceutical Retailers,Brazil,BRL,30529441097.187263,2.380067000000002,0.5892512500000007,0.27,0.9472514500000004,0.6702979,0.849,0.6642500000000009,-0.006047499999999997,-0.015629999999999998,-0.049998752500000014,-0.12488249199999998,0.02744999999999999,0.05800000000000001,-0.14600000000000002,-0.031,25.15574999999999,-0.822125,0.43,-3795148608.0,537736000.0,8693282816.0,38684991488.0,2.29,0.5089,0.4,1.13,0.086015,1775520000.0,0.019,27.31210814551957,12.618339669229126,17.459999084472656,26.85333,1.86667,15.0,,,0.24806,0.69846,False,False,,0.5,11151398.0,13914060.0,0.8663595013253689,-19.76,-28.54,-23.9,,-0.3607231272135655,0.4005417372834903,33.01433645526215,-0.17790430090440457,-0.18607336056316803,False,0.13750162463363955,,0.787,LatAm,True,36.91216967785829,36.5035083725581,28.580501989592893,43.61416183347424,52.768885079815576,72.38805970149254,67.47311827956989,13.365155131264917,50.0,,50.0,42.34364676263843,standard,456,48025994,False,2,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-11.9,-0.06725110858678818,1.1,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
HON,Honeywell International Inc.,Industrials,Conglomerates,United States,USD,135582758645.93234,-2.2488993749999935,-6.602753250000002,1.9446,1.2285734999999995,3.6001794,4.302,-4.397,0.02796498999999998,-0.0071900007500000016,-0.0011274950000000339,0.06674002,-0.14044004999999998,-0.039,-0.491,-0.433,175.75450000000004,0.03200000000000003,0.926,1520334080.0,12389999616.0,37751001088.0,162020753408.0,2.22,0.74120003,4.76,2.02,1.19,1778803200.0,0.843,246.82349932269608,184.82161977006473,213.97000122070312,248.2988,2.03846,25.0,2.74,0.0171,0.00052,0.81816,False,False,,0.649,4076890.0,5069140.0,0.46,3.23,-4.16,,,-9.39,0.2719,46.8,1.01,,False,0.23921752978119068,,0.898,US,True,,49.71192447279249,24.74173553719008,28.471711373574877,48.363800389273614,41.417910447761194,67.47311827956989,66.34844868735084,50.0,76.89075630252101,64.9,42.2650590580971,standard,457,1084643892,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-5.7,-0.024052366614341736,13.8,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
086790.KS,Hana Financial Group Inc.,Financial Services,Banks - Regional,South Korea,KRW,33159068223600.0,,-2.710065000000001,4.79,,2.6305342,2.72,,-0.025150004000000004,-0.003279999999999998,0.03120753000000001,0.17486504500000002,-0.36668998,-0.16799999999999998,0.021999999999999992,0.073,,,,,123450999963648.0,123331999170560.0,34284280741888.0,3.71,0.2833,4580.0,6.32,1145.0,1778198400.0,0.73,131074.85266992642,70320.12308673469,123600.0,150285.72,1.38095,21.0,,,0.01534,0.59766,False,False,,0.5,903413.0,980410.0,1.13,-11.95,2.82,,,-12.68,0.4197,42.1,-4.93,,True,0.6926105724924423,,0.71,Asia,True,,48.38487884521107,30.268595041322314,37.50780705409363,48.46467848726293,5.223880597014925,67.47311827956989,,50.0,,50.0,42.25873606644448,standard,458,88460433,False,2,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.1,-0.020648416131734848,16.4,0.5,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
RGTI,"Rigetti Computing, Inc.",Technology,Computer Hardware,United States,USD,6874007430.200066,,-129.07847625,,1.4136382249999988,686.3027,645.222,-106.347,-0.77748,-0.19582499975,-0.11327749500000003,-6.042749690000001,-0.21017005,1.855,,-0.223,-54.64899999999999,5.33825,6.83,-1422750803.0,418246016.0,6783000.0,6462544384.0,,0.0,,,,,1.902,58.150001525878906,10.300000190734863,20.68000030517578,29.2425,,12.0,1.51,0.1487,0.01698,0.53963,False,False,,0.696,38283353.0,89454120.0,0.8054547422646967,2.94,21.58,-20.58,,-0.6443680178413682,1.0946976255753957,55.501555616497114,0.1137020991440505,-0.11994100584367862,False,0.42677634643908036,,0.659,US,True,,8.663502308889367,52.34159779614325,52.65378001533139,35.3748186466809,91.23134328358209,11.827956989247312,5.4892601431980905,50.0,8.823529411764707,69.6,42.24565043529017,standard,459,1849911229,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-16.7,0.22561043500900269,97.2,0.75,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-06-12,0,True
COLD,"Americold Realty Trust, Inc.",Real Estate,REIT - Industrial,United States,USD,4196852035.803562,,558.9789197499999,5.84,-5.193930915000001,1.6209223,3.363,-9.701,-0.167110003,-0.02670500025,-0.30663249500000006,-0.34329000200000004,-0.19147003,-0.05399999999999999,,,61.43550000000002,0.18525000000000003,0.763,-941027168.0,44136000.0,4557070848.0,8748668928.0,6.25,7.6364,0.92,3.96,0.23,1782777600.0,0.987,16.858468806913326,9.726907341594796,14.710000038146973,15.64706,2.64706,17.0,5.32,0.0832,0.00072999997,1.20469,False,False,,0.635,4365628.0,4925400.0,0.7254717251040301,15.83,19.99,37.85,,-0.1274415128309463,0.4490728611563586,55.196301594485874,0.1143833823258642,0.17951841855767015,False,0.4387024942842678,,0.162,US,True,,11.899432854773206,81.73859810223446,12.513725733938301,44.29804123331921,94.77611940298507,28.9426523297491,11.455847255369928,50.0,22.268907563025213,63.5,42.18670966707732,standard,460,72452634,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-8.6,0.001600762945599854,59.4,0.75,EXTREME_EARNINGS_GROWTH;,2026-06-12,0,True
PEN,"Penumbra, Inc.",Healthcare,Medical Devices,United States,USD,12606901607.238007,42.092259125,29.451774750000006,0.7398,0.9568026000000005,8.668809,8.394,39.955,-0.058344999999999994,-0.005785003750000007,-0.010567500000000028,-0.09785248499999998,0.16415994999999994,0.074,-0.292,-0.169,-50.055499999999995,4.03175,3.773,-1274741056.0,615660032.0,216175008.0,12207416320.0,,0.0,,,,,0.699,362.4100036621094,221.25999450683594,320.5299987792969,363.35715,2.64706,14.0,3.92,0.055999998,0.02922,0.87951,False,False,,0.1,526412.0,421110.0,0.6608670917581245,-1.13,-5.35,12.19,,-0.11555973747860182,0.3371795480559667,45.4359981512116,-0.01874827157255976,0.05077195538198609,False,0.33969018814091556,,0.703,US,True,13.135671011566,41.651293165962656,60.399449035812665,37.30749810371034,68.19039152205663,85.63432835820896,11.827956989247312,12.17183770883055,50.0,30.672268907563026,10.0,41.93418374591723,standard,462,134978388,False,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-7.6,0.011985484510660172,69.2,0.875,,2026-06-12,0,True
STT,State Street Corporation,Financial Services,Asset Management,United States,USD,44767067587.75,-5.985934874999998,-6.080192250000001,1.0881,-5.17816335,3.110336,,,-0.08591750000000001,-0.02313499975,-0.04479000000000004,-0.09884495500000001,-0.50969005,-0.089,-0.376,-0.237,,,,,,,,2.08,0.333,3.36,3.0,0.84,1782864000.0,1.451,163.9499969482422,93.06268999209986,161.75,161.17857,2.0625,14.0,0.02,0.0002,0.00366,0.97086996,False,False,,0.473,2103420.0,1865380.0,0.9694015103296655,6.95,34.53,35.56,,-0.013418706856924811,0.2500956866691137,66.50592863004783,0.09824023464116904,0.27323671519210424,True,0.9046992295095385,,0.91,US,True,,19.70824202272339,88.1389654116927,28.121719710332542,44.372124340702506,65.29850746268657,67.47311827956989,,50.0,96.21848739495799,47.3,41.91254209525497,holding,463,301725215,False,0,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-5.7,-0.03019844926893711,10.1,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,India,INR,3754293316794.3086,-13.006268500000003,-15.9742295,0.94,-3.4605435,5.0704,4.982,,-0.04793125000000001,-0.013794998999999999,0.0017437549999999857,-0.021165014999999975,-0.43085001,-0.17099999999999999,-0.037000000000000005,0.099,,,,,1020911091712.0,953935331328.0,3688928641024.0,0.13,0.025799999,0.5,0.06,0.5,1752796800.0,0.292,453.20001220703125,345.5,377.45001220703125,461.37222,1.72222,36.0,,,0.28415,0.49873,False,False,,0.5,20593630.0,15840439.0,0.6824412879661597,-0.51,-6.42,-11.91,,-0.16714474395335144,0.21269428157837308,35.40186321674362,0.0002544379649935813,-0.07024585720635312,False,0.20166511627817252,,0.287,India,True,,32.26639898222878,44.009794918885824,23.846122312518016,87.82894736842104,14.365671641791044,34.13978494623656,,50.0,,50.0,41.69490946111284,standard,465,62870390,False,1,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-14.5,-0.017431674525141716,19.6,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,United States,USD,36422136613.5617,-14.660537875,-10.616614550000001,0.7704,-5.19782565,1.0796863,1.149,-9.008000000000001,0.052672520000000014,0.016235000249999996,-0.10777000000000005,-0.197324965,-0.10040003000000003,0.010999999999999996,-0.197,-0.135,-14.691999999999993,-0.4332500000000003,0.216,2666959104.0,9342000128.0,11669999616.0,38750134272.0,1.36,0.0525,0.56,,0.14,1780531200.0,1.336,78.81740177861842,38.21792598197543,41.290000915527344,51.34971,2.88636,34.0,2.87,0.0545,0.0068300003,0.80011004,False,False,,0.805,15408909.0,14278270.0,1.5816082082356706,-10.47,-11.8,-32.15,,-0.4761309053107039,0.3922289532492868,30.096068174449385,-0.10769476338749107,-0.25937902938213053,False,-0.20850330515232676,,0.734,US,True,,40.81414496622607,27.304866850321392,35.40666479002346,27.501545550604163,69.58955223880598,67.47311827956989,95.22673031026252,50.0,31.512605042016805,90.5,41.58523723825153,standard,466,589549781,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.7,0.028608176857233047,77.8,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
ENR.DE,Siemens Energy AG,Industrials,Specialty Industrial Machinery,Germany,EUR,134451094192.55727,33.45946100000001,6.042413500000001,0.647,7.583738424999999,3.349387,3.2,16.791999999999998,0.04915248,-0.0238400015,-0.052786244499999996,-0.033015004000000014,-0.20202000999999997,-0.03,0.7350000000000001,0.765,-26.99799999999999,-0.3605,0.584,4008092416.0,11694999552.0,3729999872.0,128436543488.0,0.44,0.2756,0.7,,0.7,1772150400.0,1.9,191.66000366210938,81.75138121421934,158.02000427246094,195.0784,1.8,25.0,,,0.120670006,0.55575,False,False,,0.5,2757953.0,2576457.0,1.22,-12.5,-5.96,,,-20.96,0.5056,20.9,-11.91,,False,0.12215395377724998,,0.352,Europe,True,70.88802254883961,36.021510551645555,13.946280991735538,51.70646666761489,18.99311752338638,42.16417910447761,67.47311827956989,87.11217183770883,50.0,,50.0,41.569967014937134,standard,467,471381002,False,5,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,11.1,0.024802466854453087,75.7,0.875,,2026-06-12,0,True
CCJ,Cameco Corporation,Energy,Uranium,Canada,USD,45051532307.632935,69.460845625,35.539874749999996,1.92,1.790634799999999,12.734098,12.706,34.8475,-0.08081000400000002,-0.026954999749999996,0.06705750499999996,-0.0009549849999999915,-0.14187002999999998,0.022499999999999992,0.59,0.874,-49.175999999999995,1.9234999999999998,1.837,-791762176.0,1109720064.0,1010993984.0,44952817664.0,0.17,0.1611,0.17,0.23,0.172,1764547200.0,0.983,135.24000549316406,59.134861059023635,103.44000244140625,129.142,1.79167,11.0,1.84,,0.00145,0.68163,False,False,,0.302,3268217.0,3049840.0,1.2519913875505693,-16.42,-5.69,15.64,,-0.23513754628888417,0.5595342964559489,45.02323429178091,-0.09358885317113452,0.017712937377250215,True,0.16985277302533625,,0.712,US,True,28.57871035324355,36.939228156966465,57.63468013468014,68.79549051390798,48.49480767397551,64.92537313432835,67.47311827956989,33.65155131264916,50.0,,30.2,41.548914447995344,commodity,468,315475457,False,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-7.3,0.016022948548197746,71.8,0.875,,2026-06-12,0,True
HOOD,"Robinhood Markets, Inc.",Financial Services,Capital Markets,United States,USD,65249003009.86163,17.626725125,11.77269875,2.4772,0.9386342499999989,16.098993,14.952,,0.01608250999999998,0.020725000249999997,0.15348999999999996,0.008165044999999982,0.41269995000000004,0.09,-0.10800000000000001,0.042,67.51100000000001,-0.5782500000000002,1.07,,19270000640.0,13610000384.0,68973649920.0,,0.0,,,,,2.348,153.86000061035156,63.51499938964844,82.47000122070312,99.81667,1.85185,24.0,1.17,0.0482,0.00722,0.73521006,False,False,,0.659,29209098.0,30139560.0,1.3409168128558033,4.33,6.98,-38.29,,-0.46399323480078924,0.6924748822814666,55.27827416435548,0.053941847526525644,-0.20159254246520664,True,0.5833579476156863,,0.837,US,True,,71.56414372147684,39.36486072849709,49.9683982572645,19.55864172950431,57.08955223880597,11.827956989247312,,50.0,36.97478991596639,65.9,41.44988371874093,holding,469,2485609550,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-9.7,-0.002290028613060713,52.3,0.875,,2026-06-12,0,True
ASAN,"Asana, Inc.",Technology,Software - Application,United States,USD,1262001273.0420036,,-10.84191625,,3.0157127249999998,2.2348764,2.017,-38.967,-1.08209,-0.17638499975000002,-0.31535749500000004,-0.21910999499999997,0.37536990000000003,-0.03900000000000001,,,125.41,-0.4987500000000002,1.039,-1227409296.0,424640000.0,248240000.0,1630797056.0,,0.0,,,,,0.956,15.710000038146973,5.380000114440918,7.840000152587891,9.13462,2.66667,13.0,4.69,0.3437,0.45629,0.655,False,False,,0.865,6739387.0,8532220.0,0.7821534095003686,14.79,-1.51,-45.67,,-0.5009547973551352,0.5924745529980442,65.53030987197641,0.19819051695271162,-0.26175632823531114,True,0.7405412946773677,,1.0,US,True,,21.947084398441607,30.635139271502908,60.39038059129425,27.955916814182785,97.38805970149254,11.827956989247312,,50.0,11.260504201680671,96.5,41.24852701172881,standard,470,66892606,False,1,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-13.0,0.01419246755540371,70.5,0.75,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-06-12,0,True
2454.TW,MediaTek Inc.,Technology,Semiconductors,Taiwan,TWD,6863273881500.0,34.18192175,16.473017,2.0908,12.416726500000001,11.597208,11.326,37.176500000000004,0.1300975,0.02937,0.020820014999999983,-0.019279989999999997,0.10361001999999997,-0.161,-0.389,-0.176,0.3825000000000003,-0.6371249999999999,0.909,39310096896.0,194710732800.0,26086395904.0,6702814986240.0,1.24,0.8178,53.5,6.3,24.5,1783382400.0,1.899,4970.0,1108.511442625887,4300.0,4130.696,1.43478,23.0,,,0.081,0.45741,False,False,,0.5,11214209.0,14020496.0,0.65,,,,,,0.6759,46.5,,,False,0.6654435003941573,,0.684,Asia,True,46.65298761325715,64.34906401014516,,20.16576415521213,32.74818003120464,11.567164179104477,67.47311827956989,59.665871121718375,50.0,,50.0,41.02225135043297,standard,471,1906766203,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,3.8,0.8035843968391418,99.3,0.875,,2026-06-12,0,True
PRU.L,Prudential plc,Financial Services,Insurance - Life,Hong Kong,GBp,29933838630568.824,-4.056403999999999,0.10995700000000141,4.4547,-1.00772268,1.6488643,1.906,-1.6187500000000004,0.044302485000000016,-0.008569999999999994,0.0,0.0,-0.060689999999999966,0.127,0.173,0.244,-35.562749999999994,0.4619999999999998,1.012,2313318832.0,3851000064.0,6034999808.0,27492519936.0,2.07,0.1538,0.2,1.66,0.139402,1774483200.0,0.908,15152.425788331884,11222.275898271042,11961.874705755617,1410.441,1.5,14.0,,,0.00298,0.63547003,False,False,,0.5,7845974.0,12597247.0,0.99,-19.86,-13.94,,,-24.91,0.2974,12.8,-16.57,,False,-0.1377278642682006,,0.5,UK,True,,49.015093507971564,6.404958677685951,57.380128279067854,58.04358533148792,5.410447761194029,67.47311827956989,96.18138424821002,50.0,,50.0,40.949122957799084,standard,472,150686690251,False,4,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,14.9,-0.0016880135517567396,53.5,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
0003.HK,The Hong Kong and China Gas Company Limited,Utilities,Utilities - Regulated Gas,Hong Kong,HKD,127260317271.539,5.242524499999999,5.409367499999999,2.83,0.2457402050000001,2.3425176,3.541,2.636499999999999,0.018992504999999986,0.008510000000000004,-0.06852498500000001,-0.13438999,0.019820019999999994,-0.119,-0.03899999999999999,0.02,-25.85000000000001,-0.4643749999999999,0.43,-31661954048.0,8012899840.0,61059100672.0,192344719360.0,5.13,1.1589,0.35,4.88,0.23,1780444800.0,0.555,7.511074330032385,6.251004670195153,6.820000171661377,7.37,2.25,10.0,,,0.41854,0.12675999,False,False,,0.5,23832296.0,33454046.0,1.4273697221916957,-4.4,-8.49,-2.41,,-0.09200736512589258,0.14678975337160455,15.873662890551302,-0.026636558814086442,-0.02270128268626681,False,0.061262070288628706,,0.5,Asia,True,28.86154278123954,43.10783152851833,52.47168656259566,26.612410866754566,64.96730411327628,42.91044776119403,28.9426523297491,7.875894988066825,50.0,,50.0,40.77453239676604,standard,473,29119435,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-11.4,0.18232768774032593,95.9,0.875,,2026-06-12,0,True
1299.HK,AIA Group Limited,Financial Services,Insurance - Life,Hong Kong,HKD,765074974444.0,3.2877164999999993,1.1956699999999998,1.01,0.443132625,29.184624,30.005,69.9505,0.032359999999999986,0.009220000000000002,-0.05507249,-0.090684935,0.07226001999999998,-0.0010000000000000009,-0.04100000000000001,0.051,23.8695,0.05737500000000001,0.976,-29175903744.0,8771999744.0,20580999168.0,786592235520.0,2.61,0.3893,1.93,2.2,1.4408,1779926400.0,0.636,90.57969287387601,64.72668224791646,74.0,104.30243,1.28571,18.0,,,0.00041,0.56101,False,False,,0.5,30200278.0,38961030.0,3.5672189671380945,-13.91,-11.43,-6.71,,-0.18303984422823916,0.319653473004293,14.046542988237832,-0.11330372548688827,-0.06669518383057083,False,-0.24982696958008857,,0.5,Asia,True,19.755504919059604,47.67733888782379,45.19130700948883,35.59478179046245,60.922194448567254,21.26865671641791,67.47311827956989,24.3436754176611,50.0,,50.0,40.44611315669685,standard,474,367969704,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-14.0,0.0002014929777942598,56.4,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
006400.KS,"Samsung SDI Co., Ltd.",Industrials,Electrical Equipment & Parts,South Korea,KRW,43880350952000.0,,16.262975000000004,12.2945,,3.2706802,4.173,99.0285,-0.15796751200000003,-0.069855001,-0.178599985,-0.23720998000000001,-0.23174998000000002,0.063,,,15.517000000000003,-0.6913749999999999,0.418,-1520064824832.0,1839690940416.0,11833014484992.0,57022682759168.0,0.36,0.0,977.13,0.25,977.12604,1735257600.0,1.541,723000.0,165900.0,568000.0,754016.1,1.96774,31.0,,,0.22959,0.30632,False,False,,0.5,829700.0,915368.0,0.6547326945194349,-19.43,61.82,86.54,,-0.21438450899031813,0.6385566093419924,40.229885057471265,0.0004755781797685099,0.5599724258395151,False,0.06571111977637198,,0.496,Asia,True,22.55380727653646,11.582880275842854,87.05999387817569,40.845453415376966,29.933595121651024,4.104477611940299,67.47311827956989,29.116945107398568,50.0,,50.0,40.40402823696639,standard,475,379548188,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.3,0.10053995996713638,92.1,0.625,EXTREME_EARNINGS_GROWTH;,2026-06-12,0,True
BURE.ST,Bure Equity AB (publ),Financial Services,Asset Management,Sweden,SEK,20255315262.0,,,1.16,-2.8236759625000003,-5.4455094,-5.287,-15.831,-0.36654624750000003,-0.14650000000000002,-0.264637505,0.589751185,-0.460015,,,,-52.84925,29.428624999999997,31.294,-3171323360.0,521000000.0,3000000.0,19746314240.0,1.01,1.7361,2.75,0.83,2.75,1778630400.0,1.287,312.58589104575225,188.26420330932774,273.0,,,,,,0.28947002,0.44263,False,False,,0.5,163933.0,160608.0,0.6981758339573454,-7.26,32.47,8.24,,-0.12664004415976082,0.29342012034489623,50.70027987259557,0.0537004145234794,0.09810351590513733,False,0.24437781529503677,,0.5,Nordic,True,,23.607051325052957,80.27242118151209,28.405017921146953,60.19760322005464,79.47761194029852,28.9426523297491,8.1145584725537,50.0,,50.0,40.28292400439275,holding,476,4656219,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-3.1,-0.03082241304218769,9.5,0.625,EXTREME_GROWTH;EXTREME_EARNINGS_GROWTH;,2026-06-12,0,True
