ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_fetched_date,data_stale_days,_fundamentals_neutralized,data_anomaly
BNP.PA,BNP Paribas SA,Financial Services,Banks - Regional,France,EUR,102661266993.51633,-5.417280499999997,-4.238300599999999,2.843,-1.5791499775000004,2.0945249,,,-0.054814993500000006,-0.009942500499999996,0.019845,-0.006862460000000001,-0.37393501500000004,0.032,-0.017000000000000015,0.09,,,,,1143160045568.0,653543014400.0,,10.54,0.6961,9.95,6.83,2.57,1779062400.0,1.051,95.23999786376953,63.2448373359118,93.31999969482422,,,,,,0.11287,0.46400002,False,False,,0.5,2481055.0,2099596.0,1.05,2.73,7.44,,,-1.3,0.2985,62.4,6.57,,True,0.8283888082507347,,0.5,Europe,True,,34.77413458848802,57.558139534883715,41.81042631377201,48.709253292469285,45.07422402159244,67.60471204188482,,50.0,,50.0,46.63115504996953,standard,518,225912946,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.1,-0.0058128731325268745,46.9,0.75,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
6501.T,"Hitachi, Ltd.",Industrials,Conglomerates,Japan,JPY,23733198522100.0,1.547321499999999,2.4693805000000033,0.13,0.49211652500000025,2.2417767,2.135,-2.0279999999999996,0.016799989999999973,0.011825001999999803,-0.0015325000000000026,0.033335002750000044,0.023515004999999922,0.052000000000000005,-0.173,-0.114,-21.050000000000004,-0.6233749999999998,0.793,1107468253184.0,1678783938560.0,1009037017088.0,22607831236608.0,1.1,0.2831,56.0,1.45,28.0,1790640000.0,0.497,6004.425743829508,3777.929085460556,5270.0,5914.2856,1.57143,14.0,,,0.01723,0.50909,False,False,,0.5,14377363.0,14317130.0,0.88,,,,,,0.4163,65.2,,,True,0.9717598912313654,,0.675,Japan,True,,57.221064329707815,,37.41320088855484,42.591928863401684,5.263157894736842,67.60471204188482,92.3076923076923,50.0,,50.0,46.61372790131716,standard,521,470646854,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,2.1,0.1278054416179657,94.2,0.875,2026-06-05,0,True,
ALLY,Ally Financial Inc.,Financial Services,Credit Services,United States,USD,12926076963.27951,-10.7759155,-8.762441600000002,0.4696,-4.2088839625,1.6815503,3.555,,-0.07803999199999997,-0.019684999999999994,-0.07156626475,-0.15423998250000004,-0.481967485,0.136,,,,,,,9518000128.0,21596000256.0,27328077824.0,2.85,0.2913,1.2,3.2,0.3,1777593600.0,1.109,46.702226388083396,33.699587961170515,42.16999816894531,54.01176,1.66667,17.0,3.32,0.0385,0.102299996,0.87537,False,False,,0.804,3528850.0,3308110.0,0.29,-3.45,10.74,,,-8.9,0.3134,51.8,-0.06,,False,0.34718194770424865,,1.0,US,True,,15.81823774658883,46.72965116279069,86.50952527607902,44.958160679084365,82.86099865047234,67.60471204188482,,50.0,47.41641337386018,90.4,46.51888108196165,standard,524,139502993,False,1,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.6,-0.020876262336969376,18.7,0.75,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;
BARC.L,Barclays PLC,Financial Services,Banks - Diversified,United Kingdom,GBp,79421827386577.9,-1.7123549999999987,-2.509760550000001,1.469,-1.3822507000000002,2.3279247,3.683,,-0.04738499500000001,-0.019248750925,0.004955009999999954,-0.039011212749999996,-0.401355,-0.022,-0.05600000000000001,0.038,,,,,724346994688.0,759123017728.0,99772350464.0,1.83,0.1982,0.09,3.23,0.056,1771459200.0,0.896,6551.15537071228,4054.7310845718316,5865.199269533157,539.25,1.75,16.0,,,0.0030500002,0.50009,False,False,,0.5,65644598.0,54989250.0,0.08098261677470238,7.66,10.39,8.72,38.13,-0.10470765267540005,0.29876878379680627,74.32354256253518,0.09622564609672457,0.10956416285248727,True,0.9454439739114228,,0.692,UK,True,,29.340464342981864,77.22837836981054,39.74364026609711,55.12083664012698,1.484480431848853,67.60471204188482,,50.0,,50.0,46.510401461075546,standard,525,322522908932,False,0,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.6,-0.01169444527477026,33.3,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
AIG,"American International Group, Inc.",Financial Services,Insurance - Diversified,United States,USD,39129220727.86098,-8.0183925,-6.973011500000004,0.6003,-4.2113219625000005,1.4654589,1.45,-7.155500000000002,-0.09436999199999999,-0.007984999999999999,-0.13478626075,-0.1782299725,-0.12662748499999998,-0.047,0.07899999999999999,0.093,-42.368500000000004,-1.2139999999999997,0.204,8417947776.0,9592999936.0,9155999744.0,38716219392.0,2.71,0.3169,2.0,2.17,0.45,1781481600.0,0.541,86.77813855830345,70.832194515381,73.80000305175781,88.05,2.36364,20.0,1.67,0.0184,0.00592,0.97426003,False,False,,0.5,4177433.0,3267040.0,0.9545966643857866,-6.31,-6.1,-2.02,,-0.14955535716897228,0.23669192652509405,38.2459599119517,-0.031493478448509804,-0.04833228753682706,False,0.091455364781724,,1.0,US,True,,21.78962400213597,54.51838866205102,54.331535809324876,52.6258196886189,65.04723346828611,67.60471204188482,99.01800327332242,50.0,77.96352583586626,50.0,46.429682286066146,standard,527,241107562,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.2,-0.023571282625198364,15.0,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
BEN,"Franklin Resources, Inc.",Financial Services,Asset Management,United States,USD,16171108917.536861,2.7443765000000013,-4.758507000000003,0.3824,-3.8508894625,1.79088,2.162,-0.8865000000000003,-0.10455999199999999,-0.0007949999999999971,-0.17193625475,-0.1920499625,-0.10840750499999995,0.025999999999999995,0.735,0.771,-41.5445,4.519,1.349,-1341439264.0,2571500032.0,3430400000.0,19521509376.0,4.24,0.9924,1.32,4.8,0.33,1782691200.0,1.591,32.439998626708984,19.920087761023773,31.1200008392334,30.86364,2.81818,11.0,3.73,0.051,0.48501,0.51415,False,False,,0.5,5010712.0,3800840.0,0.9993926315841453,4.29,19.15,41.69,,-0.040690439067675666,0.26976062370149423,44.37750842509109,0.10956359336827015,0.2514650536163916,False,0.410018032384545,,0.838,US,True,,23.34875758900958,85.48157435351204,71.2939505123792,58.37189938569832,80.5668016194332,67.60471204188482,15.548281505728315,50.0,38.60182370820669,50.0,46.421364992286655,holding,528,118282144,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.9,-0.020697517320513725,18.9,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
MUV2.DE,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,Financial Services,Insurance - Reinsurance,Germany,EUR,56456786988.83478,-5.773800499999997,-3.1094229999999996,1.8804,-0.7364808375000003,0.920211,0.953,,0.04791500649999998,0.0081874995,-0.124915,-0.20858248000000001,-0.012854995000000008,-0.121,0.471,0.563,-37.099999999999994,-1.3255,0.229,,5600000000.0,7518000128.0,58442440704.0,5.42,0.383,24.0,3.61,24.0,1777507200.0,0.349,583.9169414517542,437.3999938964844,441.20001220703125,551.18823,2.82353,17.0,,,0.0,0.50589,False,False,,0.5,346250.0,435508.0,0.1732799279201104,-13.29,-11.88,-15.02,-19.91,-0.2444130647929057,0.21188555818295063,31.506833852968697,-0.1185037255523429,-0.1359382499082843,False,0.10317616354321704,,0.719,Europe,True,,39.263463076492734,32.31202131571606,55.782716698782245,58.154187406510694,57.08502024291497,67.60471204188482,,50.0,,50.0,46.39453537904117,standard,529,221545180,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.4,0.011394739151000977,68.0,1.0,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,United States,USD,310621777821.98895,-8.327636000000002,-0.1277342500000005,1.7563,16.4358016875,1.8645658,2.238,-3.3395000000000006,1.101240013,0.053349999999999995,0.0016062472499999633,0.012930010000000006,-0.15069750499999995,-0.020000000000000004,-0.158,-0.042,382.27000000000004,-0.389,0.231,9028948096.0,1600999936.0,63730999296.0,372751794176.0,2.99,0.65550005,9.32,2.37,2.33,1780531200.0,0.999,421.1917041257131,289.1000061035156,311.5199890136719,370.21213,1.88889,33.0,2.87,0.0139,0.00067000004,0.76144,False,False,,0.5,4476515.0,5758520.0,0.774105299674393,-3.82,-14.53,-11.57,,-0.2603843191538917,0.23501806493481744,50.9125330239538,-0.03905241219793987,-0.13647483804964833,True,0.49480694301040395,,0.52,US,True,,63.71565485428405,40.20541156281437,30.31365065726741,38.48123500346595,28.07017543859649,67.60471204188482,79.37806873977087,50.0,85.41033434650456,50.0,46.3880520679796,standard,530,1793894087,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.3,-0.009659076109528542,38.1,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,United States,USD,314058987283.9867,-1.5563095000000011,1.0161609999999968,1.6198,-2.1965615625000003,5.103912,0.626,,-0.026119991999999988,-0.017394999999999994,0.04045374525000001,0.021569997500000007,0.34074255500000006,0.08399999999999999,0.10499999999999998,0.188,613.5805,-0.32499999999999984,1.349,,1142199943168.0,839667023872.0,38525636608.0,1.69,0.2831,18.0,2.2,4.5,1780272000.0,1.274,1073.969970703125,581.2001084917905,1064.5799560546875,947.6,2.6,20.0,3.67,0.0232,0.00524,0.74627995,False,False,,0.5,2106057.0,2274390.0,0.65,14.36,25.78,,,-1.73,0.3112,72.0,13.34,,True,1.061595831333059,,1.0,US,True,,54.39082600003091,68.20494186046511,68.96735471777804,27.87848087512902,27.93522267206478,67.60471204188482,,50.0,67.93313069908815,50.0,46.37870294792943,holding,531,2421270006,False,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.5,0.001238737371750176,57.2,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,United States,USD,37955476122.837234,12.089546000000002,-7.778203000000001,0.5948,0.38248583749999954,0.25707775,0.477,-7.187000000000001,-0.07556249699999998,-0.0165249975,-0.08609375205000003,-0.0881824985,-0.24096748499999998,-0.023999999999999997,0.476,0.358,320.3837500000001,-0.37249999999999994,0.305,2299573120.0,3334000128.0,24692000768.0,70456098816.0,2.27,0.8701,1.4,2.0,0.35,1778803200.0,0.457,76.17869785654563,58.002030302441504,61.560001373291016,75.54545,2.08333,22.0,5.48,0.0419,0.0844,0.80944,False,False,,0.5,6199306.0,7718190.0,1.2479274502210322,-8.68,-9.84,-7.56,,-0.1919000572940156,0.27443848626148776,41.95747622555336,-0.09095309057055767,-0.07044334308662159,False,0.07197133535093019,,0.876,US,True,,21.48474773106305,47.21359252026747,63.61238740253967,45.81582767621482,65.85695006747639,67.60471204188482,86.41571194762683,50.0,43.920972644376896,50.0,46.37252419213483,standard,532,475131787,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.3,-0.00915973074734211,39.4,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
BX,Blackstone Inc.,Financial Services,Asset Management,United States,USD,85283991206.61703,8.452752499999999,-0.014745000000003117,1.9638,5.597905037499999,9.755216,8.066,,0.12373002800000005,0.10344500000000001,-0.041046254749999976,0.015890017499999978,0.518032515,-0.003999999999999997,-0.098,0.057,7.006500000000003,-0.9289999999999998,0.847,,2605123072.0,15424749568.0,116127031296.0,4.33,1.2154,4.97,3.38,1.16,1777852800.0,1.634,184.5430839688078,100.79603809633919,114.91000366210938,143.65,2.0,20.0,3.2,0.0248,0.0107700005,0.73527,False,False,,0.5,7425719.0,4962890.0,1.0269003825438534,-8.21,4.56,-19.87,,-0.37732695698565477,0.33527462779092704,33.515325925244724,-0.030700456925902397,-0.17683492878618368,False,0.15111812426220894,,0.998,US,True,,72.70344728098814,49.415645896206875,49.7375081608761,38.95998804960382,48.717948717948715,29.581151832460733,,50.0,65.34954407294833,50.0,46.363445123148516,holding,533,570285708,False,2,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.2,0.08329314738512039,89.7,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
SAF.PA,Safran SA,Industrials,Aerospace & Defense,France,EUR,121808585796.15454,-10.536938999999997,4.679997500000003,2.1084,4.2400334125,3.9054985,3.955,4.818250000000002,0.3884299965,-0.0014525015000000016,0.14104749249999995,0.0025349999999999956,0.106424985,0.064,,,-31.822499999999998,-0.3435,0.596,-2291573824.0,6848000000.0,5326000128.0,123340439552.0,1.12,0.1689,3.35,0.75,3.35,1779753600.0,0.95,346.9021998728238,248.705549661423,293.20001220703125,343.42728,1.86364,22.0,,,0.17298001,0.45741,False,False,,0.5,783997.0,696795.0,0.71,3.01,-3.99,,,-12.54,0.3965,73.0,4.98,,True,0.6461430934299357,,0.5,Europe,True,43.016081975378924,68.22041820507668,25.944767441860463,45.53516432751111,37.85524716530067,40.89068825910931,67.60471204188482,32.56955810147299,50.0,,50.0,46.31412063147595,standard,535,235558979,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.2,-0.009732900187373161,37.6,0.875,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;
IBM,International Business Machines Corporation,Technology,Information Technology Services,United States,USD,309438441060.2881,-11.675467999999999,-1.3914070000000036,2.9921,0.5539955124999998,4.4904075,5.334,-0.08099999999999907,0.1732600005,-0.017140000000000002,0.04413625174999997,-0.00015249750000000117,0.10161251500000003,-0.03900000000000001,-0.069,0.153,163.495,-1.0144999999999997,0.644,11981448320.0,11783000064.0,69802000384.0,367538438144.0,2.05,0.59470004,6.76,3.91,1.69,1778198400.0,0.581,332.4599914550781,212.33999633789062,329.2300109863281,285.8857,2.0,21.0,3.89,0.0317,0.00117,0.65643996,False,False,,0.5,7584336.0,16504630.0,0.45,23.34,12.62,,,-13.98,0.4928,69.6,15.82,,True,1.1150684465395746,,0.911,US,True,,58.54008382042706,41.93313953488372,48.093410745436614,29.492441889559498,28.205128205128204,67.60471204188482,86.2520458265139,50.0,56.38297872340425,50.0,46.28558699891738,standard,536,5433819516,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.4,-0.020446496084332466,19.1,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
MAA,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,United States,USD,15008984847.312103,4.5606860000000005,6.287093999999997,7.03,-2.0110108625,6.951875,9.382,-5.513000000000002,-0.03738999699999999,-0.00425249875,-0.08539875025000004,-0.10884750249999998,0.10300251500000003,-0.048999999999999995,-0.5505,-0.315,9.9845,-0.6344999999999998,0.044,-190219264.0,71529000.0,5680351232.0,20767488000.0,4.75,1.8409,6.12,3.5,1.53,1784073600.0,0.757,148.65552165284583,118.84315159765492,128.9600067138672,140.45833,2.44,24.0,3.31,0.0279,0.00461,0.97322,False,False,,0.1,927992.0,845700.0,0.9159435125514739,0.31,-2.27,-2.85,,-0.1324909745698747,0.1827648771513687,49.07672517307001,0.01995294551037241,-0.012572967135133561,False,0.42137406426900836,,0.959,US,True,,35.36435883192062,58.06704538730102,31.093209448973326,62.97100010731005,81.10661268556005,29.581151832460733,37.97054009819967,50.0,62.462006079027354,10.0,46.26666893376217,standard,538,109061478,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-1.0,-0.0020123517606407404,52.7,0.875,2026-06-05,0,True,
WWD,"Woodward, Inc.",Industrials,Aerospace & Defense,United States,USD,20538212914.029846,6.917451,9.1878915,2.1691,1.319676487500001,5.137466,5.304,9.5175,0.022224998000000017,0.017484999000000005,0.020936247749999963,0.02307748749999998,-0.196517485,0.17300000000000001,0.15800000000000003,0.23,-26.313000000000002,0.2490000000000001,1.145,-905158640.0,501168992.0,1165618944.0,21202661376.0,0.37,0.1389,1.28,0.58,0.32,1779321600.0,0.916,406.6345416906821,221.24837097435446,344.70001220703125,437.0909,1.41667,11.0,1.65,0.026099999,0.00253,0.90779,False,False,,0.5,717790.0,725390.0,0.54,-4.6,-9.78,,,-13.51,0.3982,36.5,-5.07,,False,0.17557393696365212,,1.0,US,True,29.785302579012104,53.10749095440669,18.09593023255814,75.0407258163061,49.371313001276384,77.46288798920378,67.60471204188482,22.585924713584287,50.0,64.58966565349544,50.0,46.23986814505254,standard,539,250041942,False,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.9,0.005863971076905727,63.7,0.875,2026-06-05,0,True,
WM,"Waste Management, Inc.",Industrials,Waste Management,United States,USD,85105946180.13135,-3.7434410000000007,0.003006500000000578,2.1633,1.6932244875000002,3.3489137,4.243,-5.739500000000001,0.11027499800000004,0.0033850040000000005,0.0023562577499999723,0.044207497499999984,-0.07591748499999994,-0.025999999999999995,0.06100000000000001,0.135,155.93999999999997,-0.5489999999999998,0.801,1037448192.0,158000000.0,22890999808.0,107839946752.0,1.67,0.49490002,3.54,1.49,0.945,1780617600.0,0.495,247.1473104534502,192.5965454317451,211.92999267578125,256.04,1.75,25.0,3.21,0.0168,0.0024899999,0.8621,False,False,,0.732,2101023.0,2165610.0,1.11,-2.89,-11.06,,,-11.21,0.1931,53.0,-2.63,,False,0.12453949519734683,,0.511,US,True,,58.052430649946224,19.186046511627907,42.79646368210677,51.91929226528292,48.852901484480434,67.60471204188482,62.84779050736498,50.0,79.93920972644378,73.2,46.175940538805754,standard,540,458957711,False,4,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.0,-0.002407907508313656,52.3,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
AXP,American Express Company,Financial Services,Credit Services,United States,USD,212183054812.62802,-1.5878665000000005,0.18743199999999582,1.5423,1.0539350375,3.0835183,3.179,,0.17259000800000002,0.011125000000000003,-0.09012625475,-0.1519799725,0.145622515,0.05500000000000001,0.03899999999999998,0.15,112.8315,-0.2509999999999998,1.559,,53866999808.0,60458999808.0,218775060480.0,1.22,0.21290001,3.8,1.1,0.95,1775088000.0,1.084,385.41268814483345,283.1816548088719,310.9700012207031,361.56543,2.27586,24.0,3.64,0.0232,0.22332,0.65325,False,False,,0.5,3319498.0,2998810.0,0.27,-3.08,1.46,,,-19.32,0.2823,44.9,-1.72,,True,0.31730629185284953,,0.718,US,True,,50.42473754217464,28.561046511627907,55.01348477332604,40.588056922849255,31.983805668016196,67.60471204188482,,50.0,67.93313069908815,50.0,46.13167323297848,standard,541,932539949,False,3,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.4,-0.014009573496878147,28.4,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",Consumer Cyclical,Luxury Goods,France,EUR,231079925099.11615,-2.2573029999999967,2.537913750000002,1.8747,0.3074157124999999,2.8596523,3.224,-1.88075,0.0008350114999999998,0.016322504500000005,0.07063750199999994,0.10652752250000001,0.28848498499999997,-0.115,-0.129,-0.02,-17.546499999999995,0.36049999999999993,0.691,11109426496.0,13520000000.0,36778999808.0,260521738240.0,2.74,0.595,13.0,1.77,7.5,1777334400.0,0.835,643.802043116836,425.8698323400167,467.70001220703125,590.07776,1.85185,27.0,,,0.50196,0.19138001,False,False,,0.5,590399.0,629223.0,0.140480521602675,3.71,-5.35,-25.4,1.74,-0.2735344393398361,0.30846718325632094,54.27858198596533,0.0035854698835491305,-0.12297549479803305,True,0.49185152589646935,,0.5,Europe,True,,70.16522940303479,35.85954209040264,23.069805246054674,58.45482218898158,30.49932523616734,67.60471204188482,90.83469721767594,50.0,,50.0,46.00687690990147,standard,544,339314660,False,5,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.2,0.01930808275938034,71.6,1.0,2026-06-05,0,True,
S92.DE,SMA Solar Technology AG,Technology,Solar,Germany,EUR,2227739894.104004,,-1.4796710000000006,0.8,0.07435943750000029,1.4567741,1.438,-36.12725,-0.571275001,-0.1350375005,-0.21652249350000002,-0.09791499499999998,-0.288195015,-0.094,,,-15.750499999999995,-0.2539999999999999,0.655,-518354256.0,129088000.0,94134000.0,2199726080.0,,0.0,,3.58,0.5,1748390400.0,0.764,70.69999694824219,15.40999984741211,64.19999694824219,51.8,,5.0,,,0.59354997,0.23309,False,False,,0.5,164192.0,128471.0,0.09630417544768567,5.77,120.16,89.38,249.67,-0.09193776917357577,0.7381863042323318,49.03474909161606,0.17103275553526598,0.7955128133715963,False,0.5017486019019537,,0.332,Europe,True,,10.165874012364256,95.02557341727744,12.258018390602313,33.96272740682766,96.35627530364373,12.172774869109947,4.909983633387888,50.0,,50.0,45.96009757536973,standard,545,9509786,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.1,0.16561421751976013,97.0,0.875,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;
CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,13929697367.073242,-14.32947,-8.2334635,1.079,1.5994834875000006,2.799264,3.218,-6.3955,0.19319499800000003,0.046205002999999994,0.038126247749999974,0.04303749749999998,-0.12625748499999995,-0.101,-0.104,-0.109,102.25999999999999,1.897,2.434,-377051776.0,771299968.0,2888600064.0,16014983168.0,1.28,0.25100002,4.4,1.03,1.1,1779062400.0,0.881,430.5372112320468,291.6678658457327,344.239990234375,410.14285,,7.0,6.05,0.085,0.01138,1.0388,False,False,,0.713,410669.0,379810.0,0.96,-3.19,-8.2,,,-17.62,0.3456,48.7,-0.67,,True,0.5012436306245104,,0.722,US,True,,66.16068258885046,16.787790697674417,30.199897138109456,53.29737361566252,81.91632928475033,67.60471204188482,29.950900163666123,50.0,23.404255319148938,71.3,45.667639433146945,standard,546,130745791,False,3,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.3,0.003726491006091237,61.9,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
ELISA.HE,Elisa Oyj,Communication Services,Telecom Services,Finland,EUR,6467773743.671265,0.5690749999999944,-0.011327250000000344,5.07,1.0231133,2.8749492,3.521,-2.328750000000001,0.06351749999999995,0.025624991000000014,0.049909999000000003,0.024332497499999967,0.010669999999999995,-0.074,-0.0835,0.016,53.20275,0.23850000000000027,1.392,-636687488.0,134200000.0,1561900032.0,7921242624.0,5.93,0.8271,2.4,4.39,0.6,1784246400.0,0.426,52.80203628540039,33.988129007437756,40.279998779296875,42.38333,2.68421,18.0,,,0.11344,0.52422,False,False,,0.5,324277.0,164772.0,1.43,-4.03,-6.93,,,-10.54,0.1745,36.0,-4.18,,False,0.030864947356846938,,0.136,Nordic,True,,64.76499822861236,24.34593023255814,21.18269543949218,71.68655323751192,91.22807017543859,67.60471204188482,12.76595744680851,50.0,,50.0,45.65856761034369,standard,547,7652503,False,3,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.7,-0.009704194031655788,37.8,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
SVS.L,Savills plc,Real Estate,Real Estate Services,United Kingdom,GBp,1442893803898.2754,-9.172950499999995,-13.23749225,,-0.43699489999999996,0.44917032,0.493,-7.366000000000001,0.017234999999999986,-0.0010362493749999958,-0.24315748550000008,-0.37019875274999997,0.598645,0.0040000000000000036,0.13349999999999998,0.362,-23.6435,0.5239999999999999,1.12,-527587528.0,531600000.0,619299968.0,1256595968.0,2.82,0.44419998,0.23,2.04,0.264,1775692800.0,1.251,13907.664950220751,9926.991056858253,10414.427903175354,1246.6,,5.0,,,0.07414,0.76291,False,False,,0.5,737090.0,316743.0,0.15636025009695553,1.24,-13.82,-18.39,-17.94,-0.25117351184031433,0.2527100168950705,45.68987096087818,0.0003661085784081308,-0.12067876855383974,True,0.4882027261090326,,0.5,UK,True,,42.825661209459234,30.903720000338144,50.67892562424605,55.80943603472468,17.67881241565452,67.60471204188482,1.1456628477905073,50.0,,50.0,45.64264932594059,standard,548,3298697137,False,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.7,-0.008990712463855743,40.0,1.0,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
BOUV.OL,Bouvet ASA,Technology,Information Technology Services,Norway,NOK,4667755015.006378,-19.159347,-11.707843250000003,,3.329098175,1.2046964,1.149,-11.71475,0.4876049925,0.07658,-0.0033899920000000014,-0.03736750250000001,-0.12491999999999999,-0.169,-0.40900000000000003,-0.196,35.87624999999999,-0.5744999999999998,1.181,-763387744.0,551203008.0,339040992.0,4450475008.0,6.59,0.9288,3.0,4.19,3.0,1778803200.0,0.344,76.18422632136449,41.17421124106959,45.599998474121094,55.0,2.33333,3.0,,,0.16841,0.45591998,False,False,,0.5,196722.0,122152.0,0.1534963957691175,-5.49,-0.97,-19.28,,-0.40145092132630356,0.24039424007143154,44.252805912948254,-0.04065077079641788,-0.16570369331580592,False,0.20512369716740692,,0.279,Nordic,True,,60.855771465839176,44.61321675838807,9.667470087881188,60.54120472651237,93.25236167341431,67.60471204188482,6.219312602291326,50.0,,50.0,45.58104177518185,standard,549,589226,False,3,SVAG,-8,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.2,0.0005614249967038631,56.6,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
