ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,United States,USD,75961346466.04065,-2.8004634999999958,-0.643104000000001,4.0843,0.5819473,0.6446088,0.719,0.12450000000000028,0.043500005000000015,0.013789999999999997,-0.075575,-0.11577499299999999,-0.30771000000000004,0.0175,,,-15.084000000000003,0.3892500000000001,1.084,3970187520.0,5733000192.0,11491000320.0,84783341568.0,1.88,0.3353,4.8,3.36,1.2,1779321600.0,0.553,265.6099853515625,124.65068589822688,255.82000732421875,260.0,2.4,19.0,2.81,0.033,0.00579,0.87852997,False,False,,0.668,3654574.0,2818690.0,0.8446429753621117,8.6,14.43,46.06,,-0.036858471319840214,0.3496380392101166,54.38760217386798,0.048659538442387795,0.3152189897783486,True,0.7209473192147441,,1.0,US,True,True,92.99394366433471,36.461386686805575,83.72948500282966,76.51611898060409,58.92696825517317,44.604927782497874,66.98584512905911,90.39039039039038,50.0,59.31558935361216,66.8,68.6299504530341,standard,37,721077296,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,1.4,-0.01535993441939354,39.5
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2160815517382.2163,5.8038029999999985,10.837931,1.451,5.833712500000001,10.637208,10.495,16.546,0.21814247500000003,0.09040500100000001,0.257489995,0.17735000999999995,0.15033999999999997,0.157,0.7194999999999999,0.812,-57.349500000000006,0.7745000000000001,1.707,27105312512.0,126839996416.0,95875997696.0,4434145312768.0,0.24,0.0641,0.88,,0.21,1780876800.0,1.237,408.6099853515625,161.63563852290417,368.5299987792969,431.19302,1.44444,53.0,3.02,0.014099999,0.01175,0.80747,False,False,,0.48,28843477.0,33104990.0,1.1925630568561862,-7.41,23.54,15.46,,-0.09808861263579094,0.2933579979413772,30.351947239327345,0.03957041475020051,0.21295657666986112,False,0.16197663177644664,,1.0,US,True,True,46.09179011413648,87.28764960170811,72.75042444821732,86.86105212015772,51.76386361597874,13.678844519966017,66.98584512905911,53.953953953953956,50.0,87.83269961977186,48.0,68.61488378356783,standard,38,12200181924,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,6.4,-0.03562768176198006,10.5
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,United States,USD,73898334911.80615,5.257149999999999,10.768350500000002,2.7976,8.3014439,3.108098,3.133,6.686499999999999,0.24345999,0.05663999999999999,0.0149749925,0.024875005000000006,-0.12593997,0.134,0.259,0.356,-4.421999999999997,0.1914999999999999,0.884,1231145984.0,4130980096.0,4723149824.0,74490503168.0,0.77,0.2318,1.78,1.03,0.445,1780963200.0,0.866,237.41000366210938,123.61247221578536,230.3699951171875,256.17648,1.57895,17.0,3.27,0.0271,0.021470001,0.94615,False,False,,0.155,2747369.0,4136670.0,1.1065072716448376,0.64,9.02,29.99,,-0.02965337785404132,0.24726791281284652,65.03926966139946,0.03289275442733275,0.2332035421174914,True,0.7087531050204088,,0.946,US,True,True,63.305260567830395,65.64181087818588,79.68307866440294,78.6627557158634,59.99510358128947,45.3695836873407,66.98584512905911,68.56856856856857,50.0,68.25095057034221,15.5,68.46069546873017,standard,41,952964648,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,4.6,-0.009123487398028374,52.3
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,United States,USD,68199728121.01611,-17.0444795,7.84793,4.58,11.870311785,12.019625,14.765,0.48300000000000054,1.0675999999999999,0.0269599995,0.44782500000000003,0.05396998999999994,0.36247999999999997,0.136,-0.07150000000000001,0.159,365.2345,-0.41400000000000003,0.195,1678253056.0,542955008.0,28989048832.0,98165899264.0,4.18,0.60150003,8.8,5.11,2.2,1780963200.0,1.346,211.22999572753906,150.01148310449148,210.30999755859375,214.4,2.19048,20.0,0.0,0.0,0.01799,0.95075,False,False,,0.328,1585788.0,1701550.0,0.8513407178742207,2.34,9.19,18.13,,-0.004355433354891525,0.18411168571040004,76.05063604090131,0.05015852614341387,0.12772050111897282,True,1.0885792091304753,,0.0,US,True,True,76.74339143612886,86.70865239298013,78.29654782116582,44.753141087086945,35.18408922667196,47.06881903143586,66.98584512905911,69.56956956956957,50.0,99.0,32.800000000000004,68.29766012847631,standard,42,357852976,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,3.5,-0.027360232546925545,19.2
V,Visa Inc.,Financial Services,Credit Services,United States,USD,537032354853.3186,10.681971999999998,9.909849000000001,1.4618,14.717698749999998,14.301421,14.417,12.027999999999999,0.466752505,0.17234001000000002,0.264617525,0.30304503499999996,0.52444,0.11000000000000001,0.21999999999999997,0.315,0.0,-0.6365000000000001,0.669,20023312128.0,13912999936.0,23975999488.0,620338937856.0,0.83,0.2197,2.68,0.7,0.67,1778544000.0,0.765,372.56717031581684,293.2820187246287,323.57000732421875,398.63916,1.33333,36.0,3.54,0.0156,0.00084,0.91694,False,False,,0.683,7502390.0,8994570.0,0.8786716938988683,1.71,2.17,-1.43,,-0.131512293340458,0.22335091665523274,47.62009152622784,0.022374160102517138,-0.016309450391939206,False,0.4518116799000119,,0.869,US,True,True,68.56342375895449,96.45821046726633,48.896434634974526,74.40452506810038,62.038705567145904,19.966015293118097,66.98584512905911,83.18318318318319,50.0,84.9809885931559,68.30000000000001,76.11897562290812,standard,6,2910373081,False,7,STARK,8,NEDTREND,True,5,0.7142857142857143,HÖG,EJ AKTUELL,5.3,-0.01220272108912468,45.4
ALK-B.CO,ALK-Abelló A/S,Healthcare,Biotechnology,Denmark,DKK,53593473998.01526,23.095875499999995,20.50997,9.87,6.150668100000001,8.990369,8.816,13.929,0.08411500500000002,0.06540000000000001,0.11117000500000002,0.15784750000000003,0.25281,0.082,0.12200000000000001,0.234,-33.975500000000004,1.076,1.916,14657344.0,1544999936.0,410000000.0,57844973568.0,0.6,0.2759,1.6,0.66,1.6,1773705600.0,0.698,271.0,171.10009130256813,266.20001220703125,297.5,1.4,4.0,,,0.0,0.64137,False,False,,0.5,217217.0,199718.0,0.9165839576866941,10.0,27.72,17.54,,-0.01771213207737543,0.27031812818375617,70.94974019569608,0.14020890168808364,0.21926475882994234,False,0.8112162821948039,,0.675,Nordic,True,True,43.17345278239133,83.05904406141187,83.29088851160158,64.18076140994306,68.06923121681265,51.146983857264225,66.98584512905911,48.348348348348345,50.0,,50.0,68.01650511893016,standard,44,8197508,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,5.2,-0.05569792166352272,3.8
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2010150937297.3108,5.656566999999999,10.646381,1.4539,5.7636105,10.557256,10.416,16.338,0.21814247500000003,0.09040500100000001,0.257489995,0.17735000999999995,0.15033999999999997,0.157,0.7194999999999999,0.812,-57.349500000000006,0.7745000000000001,1.707,27105312512.0,126839996416.0,95875997696.0,4400584065024.0,0.24,0.0641,0.88,,0.21,1780876800.0,1.237,404.4700012207031,162.9629622490351,365.760009765625,407.21713,1.43077,14.0,2.39,,0.06643,0.61096,False,False,,0.484,19781560.0,24524590.0,1.0471143078462195,-7.44,22.7,14.23,,-0.09570546972148775,0.2875500649689363,29.80656396349339,0.03956051717371234,0.20527633619515195,False,0.17338132460018243,,1.0,US,True,True,46.399528019639746,87.28764960170811,72.15619694397283,86.86105212015772,52.49894984724818,14.188615123194563,66.98584512905911,54.154154154154156,50.0,,48.4,67.99748595034323,standard,45,8970114278,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,6.3,-0.030418099835515022,15.2
ABBN.SW,ABB Ltd,Industrials,Electrical Equipment & Parts,Switzerland,CHF,150838774507.40436,13.474244500000005,13.470278,3.3171,9.847822999999998,4.363033,4.474,7.241,0.19182999,0.048664999,0.079189996,0.09738999999999999,0.028120019999999968,0.12,0.14,0.201,-9.753499999999992,0.11224999999999985,0.793,-85476448.0,5926000128.0,9176999936.0,154677493760.0,1.13,0.44169998,0.94,2.2,0.94,1774224000.0,1.023,86.4800033569336,44.62955205058097,83.0999984741211,73.2392,2.78571,28.0,,,0.00028,0.58748,False,False,,0.5,2556539.0,2163881.0,0.7814358080946214,3.13,25.49,48.52,,-0.03908423625820201,0.2715861888972251,53.500652580337935,0.08896772633886507,0.3070768938878907,False,0.5193077220919582,,0.722,Europe,True,True,47.40125600460795,77.00725516827302,87.5778155065082,67.21521450476796,52.17106252268195,32.370433305012746,66.98584512905911,46.646646646646644,50.0,,50.0,59.82768319683849,standard,144,225845901,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.3,0.022023890167474747,81.9
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,United States,USD,16478131705.006714,-1.9297320000000013,-2.687130999999999,0.4627,1.3850554999999996,5.3114142,5.037,5.314000000000002,0.10111500500000004,0.05497,0.092890005,0.03509751000000001,0.19036000000000003,0.33999999999999997,22.993000000000002,24.051,-45.3815,0.9044999999999999,2.506,-225887488.0,1316199936.0,463500000.0,15625431040.0,,0.0,,,,820195200.0,0.396,169.57000732421875,122.13999938964844,163.8800048828125,192.88448,1.41379,29.0,4.0,0.0669,0.0108,1.03624,False,False,,0.497,1163563.0,1183510.0,0.8468548387096774,11.47,27.9,7.84,,-0.033555476768523884,0.31296783207646295,57.84934518411665,0.1517502196033107,0.16866778516679926,True,0.8640922974870225,,0.7,US,True,True,42.9366237746126,76.80617085740192,76.99490662139219,87.79902098354525,69.51968440784607,73.74681393372983,11.823480432972524,36.83683683683684,50.0,31.93916349809886,49.7,59.79103378937974,standard,147,193953625,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-6.9,-0.028150875121355057,18.1
5802.T,"Sumitomo Electric Industries, Ltd.",Consumer Cyclical,Auto Parts,Japan,JPY,10146757573750.0,6.0276710000000016,38.104811500000004,0.53,1.9108536,1.9856004,2.079,5.099499999999999,0.04471501,0.005460000999999999,0.03975499749999999,0.06755499500000002,-0.09401000000000001,0.077,1.286,1.401,-20.423499999999994,0.08599999999999997,0.876,127195570176.0,236981993472.0,620541968384.0,10621882990592.0,0.3,0.325,39.0,2.83,20.0,1790640000.0,0.892,14850.0,2725.0047584030117,13010.0,14288.0,1.8,10.0,,,0.04488,0.46379003,False,False,,0.5,7857241.0,6484800.0,0.7325076661694017,14.68,27.4,117.39,,-0.12390572390572385,0.6071938124486662,62.83464566929133,0.20663329641499262,0.775923792241134,True,0.7432194713063908,,1.0,Japan,True,True,61.88204964741277,59.66412046180626,81.3808715336729,87.12052474802172,36.287527178459804,6.5420560747663545,66.98584512905911,63.263263263263255,50.0,,50.0,67.45311062117221,standard,46,526331451,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,7.1,-0.03953804075717926,8.6
AAPL,Apple Inc.,Technology,Consumer Electronics,United States,USD,4514011939253.296,1.5276782500000028,10.527879,2.4704,36.368047725,9.999095,10.035,9.081000000000001,1.269939905,0.19894,0.16381002,0.18455999999999997,0.02527999999999997,0.032,0.006000000000000005,0.194,29.476,-0.609,0.906,100274308864.0,68507000832.0,84710998016.0,4530215845888.0,0.35,0.1259,1.08,0.5,0.27,1778457600.0,1.086,316.94000244140625,194.2991796996429,307.3399963378906,310.507,1.97917,43.0,2.84,0.0095,0.01632,0.65821,False,False,,0.497,44645993.0,48558060.0,1.3647544635480224,7.0,19.48,8.36,,-0.030289663752023244,0.22359535088803237,58.280883237342664,0.09340531096731008,0.1608075934770976,False,0.6106216982093473,,0.911,US,True,True,64.33741003573405,85.73623495217642,75.60837577815506,64.03515534902995,47.223025554335145,10.110450297366185,66.98584512905911,73.87387387387388,50.0,94.3916349809886,49.7,67.32643506193851,standard,47,14923833983,False,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,3.5,-0.016342520713806152,37.2
ASML.AS,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,EUR,563557690943.7781,26.311537250000008,15.768556000000002,2.5013,22.377419225,16.726402,16.557,26.898,0.38680500000000007,0.10785,0.22971999599999998,0.25019001,0.15041,-0.0020000000000000018,-0.01999999999999999,0.171,-30.661999999999992,-0.1975,0.691,7682298304.0,8376300032.0,2705600000.0,557861175296.0,0.74,0.2568,10.8,0.86,2.7,1776988800.0,1.396,1499.0,584.6851677728998,1462.199951171875,1522.2206,1.47727,35.0,,,0.0001,0.46338,False,False,,0.5,726275.0,637534.0,1.0575117724389556,12.48,23.56,52.31,115.32,-0.024549732373665756,0.4011486475579868,73.49168457370048,0.14388150515901033,0.4012025030270683,True,0.8066806157381989,,0.732,Europe,True,True,51.63683236308935,89.23327256893324,90.24508964034828,54.00529971950798,27.884392311564707,19.626168224299064,66.98584512905911,65.86586586586587,50.0,,50.0,67.20680348121586,standard,48,1074584635,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,9.1,0.008718292228877544,73.4
8306.T,"Mitsubishi UFJ Financial Group, Inc.",Financial Services,Banks - Diversified,Japan,JPY,36300295805451.0,3.0467239999999993,4.717957000000001,1.7233,0.6323989499999999,4.2634735,-0.436,,0.023917505000000006,0.0005400010000000018,0.08277749499999998,0.09798505899999999,-0.29636,,,,,,,,151902574608384.0,110384014950400.0,-3713645412352.0,2.98,0.405,96.0,3.25,48.0,1790640000.0,0.323,3273.0,1857.363471186232,3219.0,3139.1667,1.83333,12.0,,,0.03566,0.40373,False,False,,0.5,40519750.0,42423190.0,0.9779615239283613,12.43,18.22,34.07,,-0.016498625114573784,0.30766234194295483,68.72909698996655,0.11629254475869044,0.25721007983028477,True,0.9992952432809951,,1.0,Japan,True,True,,55.912127946321235,85.62535370684776,95.67027477102414,68.61987087658706,3.143585386576041,66.98584512905911,,50.0,,50.0,59.08135202218318,standard,158,851941429,False,2,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,1.7,-0.03212900832295418,13.6
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,194252074580.01224,17.196628249999996,13.210763000000002,2.1349,8.437665725,20.005568,18.734,23.693,0.17043998500000002,0.08023999999999999,0.27546000000000004,0.28919997999999997,0.18202999999999997,0.21699999999999997,0.038000000000000006,0.257,,1.1500000000000001,2.176,3545799936.0,12353200128.0,0.0,181903982592.0,,0.0,,,,,1.611,179.8000030517578,85.58000183105469,154.27000427246094,188.19922,1.3,27.0,1.82,0.02,0.1727,0.72836,False,False,,0.559,8985455.0,10036370.0,0.790832608317762,4.9,16.09,20.71,,-0.14199109202432958,0.5357083852711848,59.493675656666326,0.013093343747085484,0.09458122884755715,True,0.5416564700942043,,0.941,US,True,True,56.60895532403913,88.62144501218147,67.77023203169213,74.42799283576996,35.08141666036459,28.717077315208154,11.823480432972524,71.77177177177178,50.0,79.65779467680608,55.900000000000006,66.9983897220437,standard,50,1548310843,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,9.1,-0.0033296174369752407,62.0
PRY.MI,Prysmian S.p.A.,Industrials,Electrical Equipment & Parts,Italy,EUR,42477764422.8699,4.894286500000007,7.6736010000000014,0.62,2.9740833,2.060527,2.22,3.3329999999999984,0.08328997999999999,0.023954994999999996,0.002099995999999993,-0.03061,0.007060029999999995,0.038000000000000006,0.462,0.64,6.757500000000011,0.00024999999999997247,0.771,604523584.0,1546000000.0,5423000064.0,45773074432.0,0.62,0.1702,0.9,1.39,0.9,1776643200.0,0.954,157.25,54.75191407195797,145.35000610351562,142.5,2.0,20.0,,,0.0,0.66203004,False,False,,0.5,1167058.0,997002.0,0.8804085847035753,1.18,48.51,72.64,151.26,-0.07567563686158585,0.3767841611224223,47.31959622399909,0.10791224501712993,0.46818925861108185,False,0.21066813071371154,,0.323,Europe,True,True,66.11840891170499,58.8712042219751,90.28422454478903,58.474928371544806,53.078798944504115,55.05522514868309,66.98584512905911,65.16516516516516,50.0,,50.0,66.89787369707038,standard,51,167048121,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,8.3,-0.02884679101407528,17.1
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,United States,USD,32962068691.149902,-9.33005075,-4.5188310000000005,1.8396,22.598325725000002,4.777473,4.593,-2.4509999999999987,0.922570005,0.03488999999999999,0.07655001,0.1344,0.25409999999999994,-0.009000000000000008,0.022999999999999993,0.188,134.014,-0.2430000000000001,1.211,581937536.0,3584000000.0,2487000064.0,31809880064.0,1.25,0.32759997,2.08,2.29,0.52,1783641600.0,1.434,192.8300018310547,93.21255900816845,167.0399932861328,169.875,2.4,16.0,11.04,0.1402,0.0059100003,1.05141,False,False,,0.625,2792580.0,5866180.0,0.7518273019389303,49.49,66.13,47.14,,-0.13374479230424652,0.4047609431010721,76.7457572498498,0.39948983379380243,0.4946371382794317,True,0.7593881149489097,,0.893,US,True,True,,83.91142905870194,80.06508205998868,59.721040813715696,24.347458044599446,59.72812234494478,66.98584512905911,70.67067067067066,50.0,13.307984790874524,62.5,66.8547740233368,standard,52,979886668,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,7.3,0.024551255628466606,82.8
6871.T,"Micronics Japan Co., Ltd.",Technology,Semiconductor Equipment & Materials,Japan,JPY,554716102680.0,15.708044250000002,39.251698999999995,,3.172878825,7.204666,7.048,5.263,0.13909500500000005,0.074739997,0.13414999,0.130799984,0.17234998,0.124,0.7969999999999999,1.014,-8.073499999999996,-0.3265,1.092,,13397000192.0,1300999936.0,542620090368.0,0.66,0.3049,95.0,2.5,95.0,1766966400.0,1.666,17890.0,3716.336929741256,14310.0,9900.0,1.5,2.0,,,0.18466,0.41755,False,False,,0.5,983711.0,1111860.0,0.6835638097225455,1.63,24.43,138.84,,-0.2001117942984908,0.7192198989999331,39.51367781155015,0.09845402766476807,0.6107854975839693,False,0.29587603527813355,,0.5,Japan,True,True,,83.52157132407399,73.6842105263158,71.00398643555214,14.611260118127769,19.79609175870858,66.98584512905911,,50.0,,50.0,66.74091021839382,standard,53,99260208,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,8.9,0.1302606165409088,97.6
MFC.TO,Manulife Financial Corporation,Financial Services,Insurance - Life,Canada,CAD,90120087756.0,-1.503331000000001,-1.2977704999999977,0.776,-0.26210445000000016,2.8137028,2.728,0.24900000000000055,0.004237500000000005,-0.010820000000000003,-0.03026250500000001,-0.180344985,0.11523,0.06,1.481,1.142,-5.4084999999999965,28.436999999999998,8.905,4610462656.0,30281000960.0,23491999744.0,87382089728.0,3.43,0.5202,1.85,4.58,0.485,1780012800.0,0.78,54.83157328222352,39.52700836906697,54.0,55.38,,15.0,2.68,,0.00016000001,0.54264,False,False,,0.5,6189495.0,9574370.0,1.0976125946844064,0.04,19.18,12.36,,-0.015165956992394425,0.1990998481341625,67.66116817614733,0.044029000044427224,0.1329463932837367,True,0.7653646943750957,,0.543,Canada,True,True,93.29032943558082,39.43703196561766,79.1454442558008,73.79225905922428,80.54241793971009,40.781648258283774,66.98584512905911,91.69169169169169,50.0,,50.0,66.688422711653,standard,54,371072972,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,10.2,-0.007546113803982735,55.2
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,United States,USD,359671569137.81006,6.90058825,6.555701000000001,1.5373,9.077884725,12.392212,12.359,19.437,0.25215003500000005,0.08522999999999999,0.18543000000000004,0.18077000000000001,0.036219999999999974,-0.020000000000000004,0.12300000000000003,0.313,-19.673000000000002,0.829,1.624,2223937536.0,8240999936.0,7267999744.0,358698549248.0,0.47,0.1731,2.12,0.79,0.53,1779321600.0,1.672,510.75,153.7846009301305,453.010009765625,511.16666,1.5,36.0,2.59,0.0231,0.00306,0.85157996,False,False,,0.471,6816000.0,7076420.0,1.4208918359839673,5.82,39.67,69.06,,-0.11304941798213408,0.47322962914837935,54.52880013634592,0.10881452583247753,0.5121441270538323,True,0.5620862510870093,,0.906,US,True,True,45.604151637671194,83.82610364903182,82.45614035087719,63.9873763517311,35.061146347181555,23.02463891248938,66.98584512905911,54.454454454454456,50.0,74.33460076045627,47.099999999999994,66.45274863947233,standard,56,3205689093,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,9.1,-0.032096657902002335,13.7
CACC,Credit Acceptance Corporation,Financial Services,Credit Services,United States,USD,5697705504.245544,-4.010543500000001,-1.9251150000000008,1.77,1.1104482499999997,4.4663367,9.47,,0.144442505,0.030919999999999996,0.10323749500000001,0.15669503499999998,0.49069,0.066,0.297,0.278,356.028,2.1474999999999995,3.634,,25700000.0,6408600064.0,12080605184.0,,0.0,,,,,1.388,579.7999877929688,401.8999938964844,544.7100219726562,536.6667,3.0,3.0,6.53,0.2875,0.56244,0.69368,False,False,,0.724,169446.0,129520.0,0.5670918098450511,0.89,9.41,14.82,,-0.06052081158863731,0.4041283707553213,48.58680977942102,0.06772138940244421,0.12601485457386574,False,0.4629883269955427,,0.708,US,True,True,,85.39268800197443,71.03848330503678,68.36715816155916,35.05228842985413,88.02039082412915,11.823480432972524,,50.0,13.422053231939163,72.39999999999999,66.29670832127124,standard,57,70550842,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,OK,7.3,-0.011748175136744976,46.6
