ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,insider_recent_date,earnings_surprise,bb_position,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_warnings,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank
SUBC.OL,Subsea 7 S.A.,Energy,Oil & Gas Equipment & Services,Luxembourg,NOK,,,,1.28,,13.125708,13.105,,,,,,,0.098,0.889,0.896,,,1.013,,1045800000.0,855699968.0,98522136576.0,8030500000.0,,7086300000.0,,,735100000.0,,411400000.0,1470700000.0,0.057999999999999996,0.9956,19.5,,13.0,1779235200.0,0.594,358.20001220703125,173.2540968381653,,350.22998,2.29412,17.0,,,0.23709999,0.55000997,False,False,,0.5,385414.0,219522.0,0.4782208355764621,,,,,,0.31307591159031833,59.25926972483286,,,False,,0.404,,,,,,,63.44630994014649,62.224989753129236,,32.89473684210527,,50.0,,50.0,20.577075259628607,standard,748,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,,['dividend_yield: 5.8 tolkas som % -> /100 = 0.058000'],True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.012129168026149273,53.7
CRH.L,CRH plc,Basic Materials,Building Materials,Ireland,GBp,58734817280.0,,,2.2984,314.69671642000014,1.5684786,2.025,-22.47737500000001,-0.255324336375,-0.03831499975000001,-0.4289124852499999,-0.35736386625,-0.9623149900000003,-0.025999999999999995,0.067,0.458,153.36125,0.0,1.091,663993696.0,4096000000.0,19704999936.0,75823243264.0,58329000000.0,,37447000000.0,,,5323000000.0,,3730000000.0,5625000000.0,0.0127,0.26860002,1.11,2.21,0.39,1772668800.0,1.241,9758.0,6340.0,8790.0,10476.811,1.33333,11.0,,,0.00139,0.90112996,False,False,,0.5,425571.0,576326.0,,,,,,,,,,,,,0.525,,UK,True,,5.920095824522326,,48.95279748277194,14.5690569962979,71.2,26.19617224880383,61.35593220338983,50.0,,50.0,20.473213027350297,standard,749,5065905540,False,59.2,False,75.6463719766472,48.790658882402,69.89157631359465,50.0417014178482,50.0417014178482,50.0417014178482,3,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.0,,True,0.875,,2026-08-30,0,,0.0
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,Bermuda,USD,,,,0.97,-3.8502582850000002,0.86054087,0.859,,-0.04415000000000001,-0.0012699999999999899,-0.15457751375,-0.19436624375,-0.319825,-0.2175,-0.2995,-0.178,0.0,0.0,0.241,951983552.0,3620000000.0,3588999936.0,14447599616.0,62514000000.0,,17218000000.0,,,,,1591000000.0,3068000000.0,0.0212,0.1691,8.0,2.12,2.0,1788912000.0,0.279,401.07000732421875,298.7757447658431,,408.46667,2.4375,15.0,4.02,0.044,0.0083,1.0519,False,False,,0.881,390396.0,235710.0,0.9814944900071133,,,,,,0.24327915428687583,52.74726776125966,,,True,,0.378,,US,True,,22.071551940379127,,11.294428176101935,55.71619278069613,,70.45454545454545,93.38983050847457,50.0,40.57142857142857,98.1,20.358850391835823,standard,750,,True,54.5,False,47.23154362416108,50.041946308724825,84.22818791946308,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.9,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,-0.007968738675117493,27.0
BBAS3.SA,Banco do Brasil S.A.,Financial Services,Banks - Regional,Brazil,BRL,,,,0.3,-0.7808361000000003,1.5347078,11.984,,-0.061707499,-0.01965499775,-0.06295875799999999,-0.17481624750000002,-0.310125,-0.1025,-0.3225,-0.138,,,,,295502970880.0,1075951304704.0,899142975488.0,2455143253000.0,,147119627000.0,,,,,13698124000.0,159254089000.0,0.0070999999999999995,0.115200005,0.14,4.53,0.138644,1788307200.0,0.234,27.542484353543653,17.790000915527344,,24.74615,2.84615,13.0,,,0.5,0.17643,False,False,,0.5,23198933.0,37292350.0,0.7332076791959221,,,,,,0.2819434353416737,49.09090698914622,,,True,,0.838,,LatAm,True,,18.9283190126856,,27.493277866862485,77.41770974556232,,70.45454545454545,,50.0,,50.0,20.309393225973214,standard,751,,True,52.6,False,47.23154362416108,50.041946308724825,71.56040268456377,50.041946308724825,50.041946308724825,50.041946308724825,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-2.6,,True,0.75,SUSPICIOUS_FWD_PE;,2026-08-30,0,-0.006471341475844383,29.6
GOLD,"Gold.com, Inc.",Financial Services,Capital Markets,United States,USD,,,,,-3.2666099850000005,0.057390258,0.125,4.814,-0.06168000000000001,0.0014300010000000106,-0.26483751385,-0.37703624375,-0.454195,2.3355,,,114.44625,0.0,0.126,-1856552000.0,143607008.0,1654208000.0,2867158272.0,2215431000.0,,10978614000.0,,,48803000.0,,17320000.0,152347000.0,0.0174,0.2606,0.8,,0.2,1779235200.0,0.616,66.13757836786306,21.644202057080182,,65.8,1.2,5.0,8.32,0.1486,0.33103,0.6211,False,False,,0.78,422154.0,480720.0,0.7275056575050545,,,,,,0.532187889493975,58.23883532305087,,,True,,0.488,,US,True,,18.000496612536896,,59.155103164185604,33.696775465742945,,70.45454545454545,,50.0,11.142857142857142,78.0,19.948753450900785,holding,754,,True,56.5,False,47.23154362416108,50.041946308724825,97.5251677852349,50.041946308724825,50.041946308724825,50.041946308724825,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-12.6,,True,0.875,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-08-30,0,-0.0027882170397788286,35.6
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,United States,USD,,,,,2.06398589,24.726465,22.998,-40.966,-0.537337515,-0.197825,-1.53050250175,,-1.13286504,-0.06649999999999999,,,0.0,0.3559999999999998,2.068,-813391488.0,5137999872.0,1287000064.0,51239559168.0,12338000000.0,,1922000000.0,,,-3074000000.0,,-2822000000.0,-1873000000.0,,0.0,,,,,0.899,176.66000366210938,22.280000686645508,,104.52941,2.73913,17.0,9.92,0.1616,0.07317,0.80477,False,False,,0.269,14647046.0,52686940.0,0.8480991380140485,,,,,,1.9294718121695982,69.53088600005061,,,True,,1.0,,US,True,,1.989000933113606,,55.86010984823281,37.946745732230035,,12.5,36.440677966101696,50.0,8.857142857142856,26.900000000000002,19.893733831035856,standard,755,,True,42.2,False,47.23154362416108,50.041946308724825,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-28.4,,True,0.75,EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;,2026-08-30,0,0.38873007893562317,100.0
GLEN.L,Glencore plc,Basic Materials,Other Industrial Metals & Mining,Switzerland,GBp,,,,0.2025,,0.22951846,0.351,,,,,,,0.486,,,,,0.325,,3736999936.0,45732999168.0,106989207552.0,142199000000.0,,247535000000.0,,,3335000000.0,,363000000.0,5642000000.0,0.021099999999999997,0.3003,0.13,3.87,0.17,1787788800.0,0.514,8873.123490024193,3578.4290977757614,,624.7988,1.7,20.0,,,0.13723,0.64454,False,False,,0.5,41665948.0,44578673.0,1.9026153422436354,,,,,,0.3123129938695553,69.34317449675373,,,True,,0.5,,,,,,,62.53311779045361,65.26665510609453,,28.11004784688995,,50.0,,50.0,19.89273218654742,standard,756,,True,,,,,,,,,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,,['dividend_yield: 2.11 tolkas som % -> /100 = 0.021100'],True,0.25,EXTREME_EARNINGS_GROWTH;MISSING_CRITICAL;,2026-08-30,0,-0.009731616824865341,22.5
RADL3.SA,Raia Drogasil S.A.,Healthcare,Pharmaceutical Retailers,Brazil,BRL,,,,0.27,,0.7274632,0.898,,,,,,,0.098,0.144,0.135,,,0.475,,652950016.0,8593035264.0,41791746048.0,25170475000.0,,44250449000.0,,,2648975000.0,,1296861000.0,1509470000.0,0.0227,0.5186,0.44,1.19,0.115582,1783296000.0,0.013,27.12717517771307,16.04249850870781,,25.25333,1.86667,15.0,,,0.25069,0.58124,False,False,,0.5,10441903.0,9230270.0,0.44689420091146237,,,,,,0.3633138349480104,44.20904008073367,,,True,,0.472,,,,,,,47.3572230168731,70.59833843049469,,28.64832535885167,,50.0,,50.0,19.82522965627384,standard,757,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,['dividend_yield: 2.27 tolkas som % -> /100 = 0.022700'],True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.01370309293270111,55.2
SPX.L,Spirax Group plc,Industrials,Specialty Industrial Machinery,United Kingdom,GBp,,,,1.4742,,3.0076742,3.414,,,,,,,0.051,0.557,0.555,,,1.405,,378300000.0,1085799936.0,5954880000.0,2661100000.0,,1702900000.0,,,265400000.0,,163400000.0,296200000.0,0.024,0.6334,1.72,1.75,0.504,1792022400.0,1.141,97881.24243157587,74909.90509986877,,8278.529,2.11765,17.0,,,0.0055,1.08851,False,False,,0.5,204928.0,224272.0,0.7978523447380086,,,,,,0.26545527286594106,38.53382473027675,,,False,,0.5,,,,,,,60.63740939125438,50.69828483147838,,29.1866028708134,,50.0,,50.0,19.429384549391003,standard,760,,True,,,,,,,,,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,['dividend_yield: 2.4 tolkas som % -> /100 = 0.024000'],True,0.25,MISSING_CRITICAL;,2026-08-30,0,-0.038868118077516556,4.8
035720.KS,Kakao Corp.,Communication Services,Internet Content & Information,South Korea,KRW,16239200720050.0,,7.711196000000001,1.2,,1.9162823,0.997,-4.8595000000000015,-0.101667508,-0.023419998999999997,-0.080584996,-0.051799997500000014,0.56786,0.045,-0.9540000000000001,-0.899,0.0,0.3444999999999999,1.471,3394197175808.0,14231699193856.0,3123738050560.0,8449492516864.0,27783524545810.0,,8099147815080.0,,,733633380080.0,,491491558180.0,1404762595720.0,0.002,0.0657,75.0,0.11,75.0,1773014400.0,1.153,69602.46697285821,32250.0,36850.0,54960.0,1.68,25.0,,,0.29798,0.23405,False,False,,0.5,2361501.0,2866333.0,0.5574586382909809,4.39,-8.1,-36.27,,-0.47056474285071215,0.48607040430245535,37.130801687763714,0.010807548825982005,-0.24608848091588398,False,,0.557,0.3189021329554721,Asia,True,,37.55398458045573,13.897691551996862,25.406690627733195,38.69459534771698,9.6,70.45454545454545,99.0677966101695,50.0,,50.0,27.424618532599332,standard,671,77105791,False,57.0,False,97.5251677852349,2.5587248322147653,65.1006711409396,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-5.6,,True,0.625,,2026-08-30,0,-0.0038115510251373053,33.7
STT,State Street Corporation,Financial Services,Asset Management,United States,USD,,,,0.818,-2.575362685,3.535119,,,-0.04550000000000001,-0.017469999499999993,-0.038287513750000016,-0.10750624375000002,-0.472635,-0.1325,-0.4255,-0.237,,,,,,,,366047000000.0,,13965000000.0,,,,,2945000000.0,11898000000.0,0.019,0.29659998,3.68,2.99,0.84,1790812800.0,1.418,195.92999267578125,102.75720915362297,,199.5,,14.0,0.01,0.0001,0.00352,0.9481,False,False,,0.602,2122266.0,1323740.0,0.47063119592095026,,,,,,0.24819930666812967,64.65432238541742,,,True,,0.917,,US,True,,21.765953390832465,,27.424246880981215,46.57305230633414,,70.45454545454545,,50.0,97.57142857142857,60.199999999999996,19.389797128133782,holding,761,,True,48.0,False,47.23154362416108,50.041946308724825,41.0234899328859,50.041946308724825,50.041946308724825,50.041946308724825,0,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-8.7,,True,0.75,SUSPICIOUS_FWD_PE;,2026-08-30,0,-0.013880478218197823,17.6
CCH.L,Coca-Cola HBC AG,Consumer Defensive,Beverages - Non-Alcoholic,Switzerland,GBp,,,,1.7984,,1.363728,1.558,,,,,,,0.108,0.111,0.114,,,1.016,,3873799936.0,6168800256.0,19028002816.0,11599300000.0,,11604500000.0,,,1342500000.0,,940400000.0,1513500000.0,0.0227,0.3977,1.04,2.64,1.2,1778716800.0,0.546,66981.90301895142,41210.01673733124,,5120.363,,15.0,,,0.46408,0.2981,False,False,,0.5,602693.0,813285.0,1.9837939253771604,,,,,,0.23964910873752446,33.275972035210245,,,False,,0.5,,,,,,,49.565913620232166,76.18225241983794,,28.64832535885167,,50.0,,50.0,19.339709901020974,standard,762,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,['dividend_yield: 2.27 tolkas som % -> /100 = 0.022700'],True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.008389481343328953,50.3
CCO.TO,Cameco Corporation,Energy,Uranium,Canada,CAD,,149.66819799999996,39.5680515,1.92,5.67143345,17.437004,17.469,67.167,-0.08728249825,-0.04353749999999995,0.013272491749999997,-0.12664749,-0.061765020000000004,-0.384,-1.991,-0.921,0.0,1.5989999999999998,1.875,-706430400.0,1112717952.0,1222128000.0,60696440832.0,10301282000.0,,3481933000.0,,,621259000.0,,589577000.0,1408432000.0,0.0016,0.2963,0.24,0.23,0.24,1764547200.0,0.992,182.72000122070312,101.11383814632848,,178.73334,1.59091,15.0,3.77,,0.0014200001,0.69808996,False,False,,0.5,1022288.0,840910.0,1.1835290723643552,,,,,,0.5551959586607792,66.94240693258901,,,True,,0.325,,Canada,True,29.772798169907453,28.461798209440474,,3.78090578146628,47.05724950512493,,70.45454545454545,38.983050847457626,50.0,,50.0,19.164078158503116,commodity,763,,True,42.7,False,47.23154362416108,50.041946308724825,5.5369127516778525,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.5,,True,0.875,,2026-08-30,0,0.0027209946420043707,42.9
SAND.ST,Sandvik AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,,,,2.5403,,3.8190398,4.126,,,,,,,0.237,0.629,0.628,,,0.828,,3620000000.0,43121000448.0,532676149248.0,169860000000.0,,120680000000.0,,,20979000000.0,,14690000000.0,19189000000.0,0.015300000000000001,0.44709998,6.0,2.3,6.0,1777420800.0,1.32,413.1000061035156,231.13219824386363,,389.4762,2.61905,21.0,,,0.18391001,0.44557,False,False,,0.5,1769413.0,1649520.0,0.7145728142572559,,,,,,0.29989196001417495,74.6575525004298,,,True,,0.101,,,,,,,62.602225521905176,39.59193807737176,,26.555023923444978,,50.0,,50.0,19.144101745117307,standard,764,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,['dividend_yield: 1.53 tolkas som % -> /100 = 0.015300'],True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.037482406944036484,73.3
ADYEN.AS,Adyen N.V.,Technology,Software - Infrastructure,Netherlands,EUR,,,,1.3349,,13.318491,8.678,,,,,,,0.189,0.129,0.131,,,1.565,,12403191808.0,409363008.0,22426476544.0,12256849000.0,,2646897000.0,,,1096267000.0,,1062526000.0,1030422000.0,,0.0,,,,,1.86,1600.800048828125,772.4000244140625,,1392.9117,1.58824,34.0,,,0.13139,0.82092005,False,False,,0.5,155405.0,132903.0,0.507297802015347,,,,,,0.4613295804964883,77.21473949679682,,,True,,0.5,,,,,,,53.54214076851615,17.288047419365007,,12.5,,50.0,,50.0,19.09266376859749,standard,765,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,,[],True,0.25,MISSING_CRITICAL;,2026-08-30,0,-0.021869594231247902,11.4
CABK.MC,"CaixaBank, S.A.",Financial Services,Banks - Regional,Spain,EUR,,,,0.94,,5.8071823,8.693,,,,,,,0.126,0.116,0.101,,,,,11621999616.0,56872001536.0,136770969600.0,664040000000.0,,,,,,,5891000000.0,4410000000.0,0.038,0.5982,0.5,5.08,0.3321,1775520000.0,0.111,13.470000267028809,7.963524796740126,,12.76048,2.33333,21.0,,,0.49363,0.24733,False,False,,0.5,5658116.0,3820750.0,0.8046389065186135,,,,,,0.25120051298893264,60.29413827149412,,,True,,0.95,,,,,,,64.30564191414743,86.10886906075606,,31.100478468899524,,50.0,,50.0,18.51876320062273,standard,766,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,,"['dividend_yield: 3.8 tolkas som % -> /100 = 0.038000', 'gross_margin: None för sektor Financial Services']",True,0.25,MISSING_CRITICAL;,2026-08-30,0,-0.052694860845804214,2.2
RAA.DE,RATIONAL Aktiengesellschaft,Industrials,Specialty Industrial Machinery,Germany,EUR,,,,2.9916,,5.5495286,5.237,,,,,,,0.042,0.153,0.153,,,3.12,,432159008.0,27631000.0,6781312000.0,1183080000.0,,1259558000.0,,,334177000.0,,253847000.0,253079000.0,0.0253,0.68410003,16.0,1.52,20.0,1777507200.0,1.265,752.2153927478927,585.1102655540334,,796.0,1.85714,14.0,,,0.552,0.29812,False,False,,0.5,10032.0,9782.0,1.1688568732595337,,,,,,0.3017546984957251,29.268292682926827,,,False,,0.863,,,,,,,58.92996876860278,40.23449569631428,,29.545454545454547,,50.0,,50.0,18.44844961419129,standard,767,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,,['dividend_yield: 2.53 tolkas som % -> /100 = 0.025300'],True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.06792329996824265,85.4
EXPN.L,Experian plc,Industrials,Consulting Services,Ireland,GBp,,,,1.404,,3.1859176,3.869,,,,,,,0.123,0.231,0.224,,,0.847,,337000000.0,5600999936.0,32675659776.0,14290000000.0,,8445000000.0,,,2045000000.0,,1502000000.0,2239000000.0,0.017,0.3978,0.52,1.4,0.359345,1782345600.0,0.839,50496.366778901705,27635.165793005955,,3707.0837,1.5,18.0,,,0.0022200001,0.55555,False,False,,0.5,3254167.0,2493881.0,1.1130985201507688,,,,,,0.30308835748707336,65.34055513238302,,,True,,0.5,,,,,,,56.17155257316848,55.59384557177539,,27.15311004784689,,50.0,,50.0,18.406388376625387,standard,768,,True,,,,,,,,,1,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,,['dividend_yield: 1.7 tolkas som % -> /100 = 0.017000'],True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.006064640358090401,47.5
AMPL,"Amplitude, Inc.",Technology,Software - Application,United States,USD,,,60.766096,,5.655092789999999,5.065738,4.415,-38.653,-0.6684725,-0.2262450015,-0.37871750175,-0.46377377625000005,0.25153497,0.04249999999999998,,,0.0,0.0,0.846,-1041454600.0,140539008.0,9707000.0,1652969472.0,420684000.0,,343214000.0,,,-96005000.0,,-88541000.0,29824000.0,,0.0,,,,,1.427,14.324999809265137,5.510000228881836,,13.77273,1.75,11.0,3.51,0.0904,0.053969998,0.80516,False,False,,0.851,2348238.0,1751630.0,0.9831988440127474,,,,,,0.652378432216851,76.39860463402488,,,True,,0.333,,US,True,,18.126254523734413,,32.392904021921254,12.459510059053075,,12.5,,50.0,20.285714285714285,95.1,18.353024504743182,standard,769,,True,46.3,False,47.23154362416108,50.041946308724825,29.78187919463087,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-23.9,,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-08-30,0,0.26536089181900024,99.3
CBK.DE,Commerzbank AG,Financial Services,Banks - Regional,Germany,EUR,,,,0.9905,,3.6819565,3.756,,,,,,,0.101,3.254,0.942,,,,,102639001600.0,101855002624.0,44636688384.0,590092000000.0,,12934000000.0,,,,,2625000000.0,-6727000000.0,0.027200000000000002,0.42150003,1.1,2.92,1.1,1779321600.0,0.677,41.04999923706055,28.151023097298392,,40.83846,2.23077,13.0,,,0.44324002,0.3382,False,False,,0.5,2592076.0,1796828.0,0.647078520465205,,,,,,0.3513799710700307,57.37409109433682,,,True,,0.504,,,,,,,72.4290607263014,55.58887978055932,,30.023923444976074,,50.0,,50.0,18.269395090724213,standard,770,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,"['dividend_yield: 2.72 tolkas som % -> /100 = 0.027200', 'gross_margin: None för sektor Financial Services']",True,0.25,MISSING_CRITICAL;,2026-08-30,0,-0.034683842211961746,6.0
WULF,TeraWulf Inc.,Financial Services,Capital Markets,United States,USD,8751106435.087719,,63.23768437500002,,-120.53282198499998,52.0707,68.048,-104.21049999999998,,-0.08342000285000001,-0.27272252075,-3.9977862462500013,0.05159499000000009,-0.0905,,,,0.0,1.105,-2971953280.0,2629995008.0,5314066944.0,11436332032.0,6558182000.0,,168455000.0,,,-170309000.0,,-661416000.0,-123180000.0,,0.0,,,5.0,,4.261,29.84000015258789,4.639999866485596,17.65999984741211,37.94444,1.27778,18.0,2.9,0.248,0.22933,0.85535,False,False,,0.787,31696988.0,32973160.0,0.7957773278716174,-25.11,-18.73,21.46,,-0.40817695183957514,1.0792948455521238,38.11626377494465,-0.23757717431260295,0.006465649127723294,False,,0.534,0.2847686152981984,US,True,,14.483493079125921,34.835766496929814,28.510107731113788,11.139470694139836,90.0,12.5,5.084745762711865,50.0,13.428571428571429,78.7,18.177351459135632,holding,771,582306001,False,43.5,False,31.715481171548117,84.76987447698745,2.5523012552301254,50.04184100418409,50.04184100418409,50.04184100418409,1,SVAG,-8,VARNING,False,0,0.0,LÅG,EJ AKTUELL,0.0,,True,0.625,EXTREME_EARNINGS_GROWTH;,2026-08-30,0,0.040581513196229935,74.9
RENT3.SA,Localiza Rent a Car S.A.,Industrials,Rental & Leasing Services,Brazil,BRL,,,,0.58,,0.82953274,1.613,,,,,,,0.245,,,,,0.847,,10149359616.0,46479572992.0,74781859840.0,85566576000.0,,41781588000.0,,,8072400000.0,,1875473000.0,2146418000.0,0.061500000000000006,0.6625,2.14,2.95,0.535127,1782691200.0,0.244,52.6876066532365,31.739999771118164,,54.89333,1.6,15.0,,,0.18806,0.61298,False,False,,0.5,8530506.0,10114650.0,0.40771566127085646,,,,,,0.3836102106697819,36.88212831243407,,,True,,0.367,,,,,,,50.38085459021649,65.11421319796955,,33.37320574162679,,50.0,,50.0,17.877809404014975,standard,772,,True,,,,,,,,,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,['dividend_yield: 6.15 tolkas som % -> /100 = 0.061500'],True,0.25,EXTREME_EARNINGS_GROWTH;MISSING_CRITICAL;,2026-08-30,0,0.05799035727977753,81.9
QTCOM.HE,Qt Group Oyj,Technology,Software - Application,Finland,EUR,,,,,0.0898971249999998,3.7645109,5.603,3.080624999999997,-0.04737749000000002,0.0027212488749999986,0.032275001000000005,-0.12370000550000003,-0.001220029999999983,-0.048,-1.225,-0.928,22.53275,0.0,1.497,-1024469516.0,56411000.0,143530000.0,1242695040.0,444347000.0,,216281000.0,,,42537000.0,,31786000.0,40218000.0,,0.0,,,,,1.439,48.91999816894531,18.040000915527344,,29.5,2.5,3.0,,,0.30801,0.41502,False,False,,0.5,127414.0,142320.0,1.9028492236863739,,,,,,0.5414181657410403,80.99546307203,,,True,,0.501,,Nordic,True,,41.9920372010299,,15.96657031488349,34.43997586312563,,12.5,,50.0,,50.0,17.756006999512472,standard,774,,True,44.9,False,36.97654941373534,50.041876046901166,37.60469011725293,50.041876046901166,50.041876046901166,50.041876046901166,3,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,0.0,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,-0.01650046557188034,15.1
CARL-A.CO,Carlsberg A/S,Consumer Defensive,Beverages - Brewers,Denmark,DKK,,,,3.78,,1.6614277,2.253,,,,,,,0.026,0.13,0.131,,,0.513,,9653000192.0,60111998976.0,203420811264.0,153955000000.0,,89095000000.0,,,12612000000.0,,5955000000.0,12431000000.0,0.0259,0.6017,29.0,2.44,29.0,1773705600.0,0.667,1155.0,840.0,,,,,,,0.98330003,0.00205,False,False,,0.5,444.0,520.0,1.5100328760911461,,,,,,0.2744635734654852,55.0,,,True,,0.5,,,,,,,44.88742991053917,66.18363180628685,,29.665071770334926,,50.0,,50.0,17.74329527686791,standard,775,,True,,,,,,,,,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,['dividend_yield: 2.59 tolkas som % -> /100 = 0.025900'],True,0.25,MISSING_CRITICAL;,2026-08-30,0,0.016614291816949844,57.3
2800.HK,Tracker Fund of Hong Kong,Unknown,Unknown,Unknown,HKD,,,,,0.07789782750000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0281,,,,,,,28.11288681640194,22.920000076293945,,,,,,,,,False,False,,0.5,704774122.0,620823907.0,1.7412899501989254,,,,,,0.19053568682832622,48.88889830789848,,,False,,0.5,,Asia,True,,,,30.502392344497608,94.28571428571428,,70.45454545454545,,50.0,,50.0,17.73306083390294,standard,776,,True,49.3,False,47.23154362416108,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,8.5,,True,0.125,EXTREME_GROWTH;EXTREME_EARNINGS_GROWTH;MISSING_CRITICAL;,2026-08-30,0,0.020636098459362984,62.3
