ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_total,company_type,rank,data_quality,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank,_fundamentals_neutralized,score_options_flow
6857.T,Advantest Corporation,Technology,Semiconductor Equipment & Materials,Japan,JPY,18983353635090.0,24.425087,86.554529,2.0736,21.1313664,16.820118,16.54,20.0115,0.4444299999999999,0.2636199980000001,0.253775,0.3451999974999999,0.304929955,0.412,2.204,2.171,-27.277,0.7440000000000001,1.722,178053382144.0,339966001152.0,20192000000.0,18666974347264.0,0.23,0.1149,60.0,0.82,30.0,1774828800.0,1.199,32400.0,7059.195888451494,26170.0,32695.0,1.75,20.0,,,0.00279,0.66008,False,False,,9876153.0,8709330.0,0.9945098851663312,-11.11,-1.56,36.06,,-0.1922839506172839,0.6645688036232109,37.33009708737865,0.0120509461254538,0.2662109575316733,False,0.2657682535086933,,1.0,Japan,54.33386427841558,93.12822807005945,58.0264708947254,93.77478076523721,38.170533828221515,5.797101449275362,68.83802816901408,64.37007874015748,50.0,,65.43653645677298,standard,27,0.875,1481500580,False,6,NEUTRAL,0,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,-0.04184364154934883,2.7,True,50.0
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,Brazil,BRL,82678955799.0,-0.2596630000000033,-1.0954890000000006,1.21,1.5331735999999998,7.834126,7.893,2.3605000000000005,0.0755700000000001,0.02328,0.3928399999999999,0.4847399999999999,0.65646,0.203,0.389,0.335,-22.5725,0.5470000000000002,1.859,220199040.0,14980616192.0,15579192320.0,83298508800.0,3.67,0.66120005,0.61,3.01,0.07434,1775001600.0,0.203,20.32999992370605,11.671482586327327,16.5,20.03571,2.0,14.0,,,0.0,0.81545997,False,False,,36748933.0,35809140.0,1.4349764927376856,-7.72,-7.71,22.63,,-0.18839153655087,0.3412789139405719,39.53934793583549,-0.0760545681303608,0.0987984832683723,False,0.2698939721243766,,0.655,LatAm,61.136022119372484,86.98759660795078,49.212188301188895,66.01051833290529,72.50286448147307,48.91304347826087,68.83802816901408,53.14960629921261,50.0,,65.41013597898193,standard,28,0.875,106353146,False,7,STARK,8,VARNING,False,5,0.7142857142857143,HÖG,VÄNTA,-0.0023902044631540775,23.8,True,50.0
5802.T,"Sumitomo Electric Industries, Ltd.",Consumer Cyclical,Auto Parts,Japan,JPY,9815291626875.0,0.0,33.409632,0.53,0.8481970999999999,1.9207363,2.014,0.8234999999999992,0.0174999999999998,0.0120899980000001,-0.006495,-0.0181400065,-0.1360800049999999,0.149,1.401,1.401,-7.926,0.011,0.876,96464633856.0,236981993472.0,620541968384.0,10290416582656.0,0.31,0.325,39.0,2.83,20.0,1790640000.0,0.856,13030.0,2725.004758403012,12585.0,12896.0,1.8,10.0,,,0.04488,0.46264,False,False,,8082181.0,6527360.0,1.329001314042881,25.66,22.47,114.18,,-0.0341519570222563,0.599712284069441,59.23438549361988,0.2082965208927836,0.7760089896067364,True,0.8670991039675998,,1.0,Japan,72.8601911402296,47.01291558589908,85.37650703910133,85.67331239076877,41.59751536989859,8.152173913043478,68.83802816901408,64.1732283464567,50.0,,65.03788000773122,standard,29,0.875,533954366,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.00815871823579073,41.2,True,50.0
4578.T,"Otsuka Holdings Co., Ltd.",Healthcare,Drug Manufacturers - General,Japan,JPY,6169059124635.0,-9.501566,-0.9639130000000016,1.04,-0.7420120000000001,2.4515474,2.344,-5.6385000000000005,-0.0026000000000001,0.0308299979999999,0.070815,0.0660299975,0.376809995,0.082,0.175,0.157,-23.683,0.5439999999999999,1.568,,538295992320.0,194626994176.0,5899685462016.0,1.2,0.2044,140.0,1.88,70.0,1782691200.0,-0.05,11910.0,6461.454436428787,11715.0,12525.0,1.75,12.0,,,0.15668,0.34202,False,False,,1252395.0,1165660.0,1.7397028327911268,8.37,12.37,42.11,,-0.0163727959697732,0.3053859489602863,65.19916142557652,0.0596439813307283,0.2553565614134387,True,0.965810898075474,,1.0,Japan,,71.00230808616169,77.7855573017027,60.857575175400434,77.42190809556882,11.05072463768116,68.83802816901408,,50.0,,64.96541357828195,standard,30,0.875,88762095,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,-0.013694466091692448,17.6,True,50.0
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,United States,USD,103411690859.86328,54.582655,17.639984,3.5594,7.328232999999999,18.704817,18.983,32.468,-0.0021599999999999,0.0336699999999998,0.0872600050000001,0.1331899999999999,0.36227501,0.187,0.23,0.227,-20.549,-0.128,1.211,436708512.0,1546153984.0,3083354112.0,104948891648.0,,0.0,,,,,1.131,383.7999877929688,262.75,374.9299926757813,383.94193,1.44,26.0,2.16,0.0198,0.00312,0.91033995,False,False,,2332480.0,2077280.0,1.88,21.48,37.76,,,0.0,0.4381,71.2,27.62,,True,0.8414765253469985,,0.902,US,44.58345855623009,73.86848500074561,90.70111325915991,67.42926423333222,38.01471416118369,43.84057971014493,14.612676056338028,55.51181102362205,50.0,79.06976744186046,64.79985105686573,standard,31,0.875,778834575,False,7,STARK,8,UPPTREND,False,3,0.4285714285714285,LÅG,OK,0.024041088297963142,71.7,True,50.0
ELG.DE,Elmos Semiconductor SE,Technology,Semiconductors,Germany,EUR,3114268662.166336,-1.8018164999999997,0.4171069999999979,9.81,-0.1160855,5.120131,5.034,1.121000000000001,0.00824,0.0494199929999999,0.0801099899999999,0.083674995,0.02317997,0.202,0.407,0.412,-43.440000000000005,3.41,2.85,-411976248.0,152992992.0,100670000.0,3061957120.0,0.83,0.1383,1.5,1.14,1.5,1779926400.0,1.757,204.32064819335932,65.16439882175712,180.8000030517578,180.0,2.0,5.0,,,0.50839,0.25249,False,False,,45754.0,40010.0,1.4214464464255785,2.06,25.2,97.71,169.26,-0.1151163396826283,0.4528218052489505,42.22415373680803,0.0750572337185107,0.5613786805939351,False,0.4402583779245984,,0.838,Europe,33.52061669772195,67.1611961645514,85.21474497785258,72.2322100484119,45.060567624009316,95.1086956521739,68.83802816901408,8.46456692913386,50.0,,64.72626122034637,standard,32,1.0,7812513,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.009384599514305592,19.4,True,50.0
PRY.MI,Prysmian S.p.A.,Industrials,Electrical Equipment & Parts,Italy,EUR,43252211012.0,4.6137715,4.723768,0.62,1.2981078,2.0980942,2.257,1.9449999999999996,0.05976999,0.0059699949999999,-0.0324299999999999,-0.0715550049999999,-0.02499998,0.101,0.534,0.64,17.493000000000002,-0.06,0.771,690000032.0,1546000000.0,5423000064.0,46533124096.0,0.61,0.1702,0.9,1.39,0.9,1776643200.0,0.942,157.25,54.75191407195797,148.0,135.8,2.1,20.0,,,0.0,0.67477,False,False,,1182272.0,1216142.0,1.5326751256026705,19.02,48.88,79.64,159.67,-0.0588235294117647,0.3737078362274599,42.137815426903664,0.1782733026464358,0.5243294883407881,False,0.5083246394306915,,0.323,Europe,76.84077658231652,46.017896482849864,87.65807735249369,54.28028239666239,54.88968709934616,61.59420289855072,68.83802816901408,73.62204724409449,50.0,,64.25527917267708,standard,33,1.0,194388137,False,5,NEUTRAL,0,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.009386258199810982,45.7,True,50.0
ABBN.SW,ABB Ltd,Industrials,Electrical Equipment & Parts,Switzerland,CHF,151791104708.14957,13.0103175,10.203849999999996,3.2782,8.1955105,4.390579,4.501,5.687000000000002,0.16831,0.030679999,0.04466,0.056444995,-0.00393999,0.183,0.212,0.201,0.9819999999999992,0.0519999999999997,0.793,0.0,5926000128.0,9176999936.0,155621294080.0,1.12,0.44169998,0.94,2.2,0.94,1774224000.0,1.017,85.37999725341797,44.62955205058097,83.62000274658203,71.45699,2.77778,27.0,,,0.00028,0.58605,False,False,,2608598.0,2403072.0,1.7630634989457057,7.73,20.16,55.82,,-0.0206136631934066,0.2697271677879317,57.263935321873525,0.1243189536402034,0.3317671690770969,False,0.7332016809327765,,0.722,Europe,53.0430666586524,67.63901848305407,82.02382001713754,60.998302684299375,67.13058939169652,37.5,68.83802816901408,48.62204724409449,50.0,,63.90889597091849,standard,34,0.875,225058274,False,3,SVAG,-8,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,-0.006022438406944275,21.2,True,50.0
ASML.AS,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,EUR,533726401311.2219,26.6584535,12.677548,2.4159,20.7742915,15.84101,15.672,25.05,0.3551700000000001,0.098049999,0.19844,0.210785015,0.1183499899999999,0.132,0.192,0.171,-45.748,0.036,0.691,7767774752.0,8376300032.0,2705600000.0,528031219712.0,0.78,0.2568,10.8,0.86,2.7,1776988800.0,1.373,1437.0,584.6850467526177,1384.800048828125,1482.7635,1.45455,35.0,,,0.0001,0.46220002,False,False,,736520.0,630185.0,1.9201697515277003,16.12,12.61,52.83,113.73,-0.0363256445176582,0.3984033165620724,57.68038348470202,0.1084674966148513,0.3538064369110503,True,0.7359334890522531,,0.732,Europe,58.56479533569754,85.17547588667018,79.97179427403076,57.64485013876023,38.71990252920016,23.91304347826087,68.83802816901408,73.03149606299213,50.0,,63.79592105919455,standard,35,1.0,942494636,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.030354367569088936,74.8,True,50.0
AMT,American Tower Corporation,Real Estate,REIT - Specialty,United States,USD,87103371308.18419,-3.116684000000003,4.761709,1.9604,16.301016999999998,8.050739,12.686,0.0010000000000012,0.0907999999999999,-0.0211099999999999,0.143529975,0.29527003,0.2411250099999999,0.068,0.769,0.759,377.009,-1.295,0.264,3551918880.0,1608800000.0,45131198464.0,137255264256.0,3.73,0.8226,6.98,2.93,1.79,1781222400.0,0.9,227.7682246060024,163.4468972054467,186.9600067138672,216.13635,1.68,22.0,3.09,0.0222,0.00084,0.96686,False,False,,3114531.0,3262130.0,0.63,3.2,-0.5,,,-1.97,0.261,68.4,5.69,,True,0.849283380409995,,0.638,US,88.69011841077116,71.43719757790525,43.33556905757648,62.17200001125397,34.50060028830589,46.92028985507246,68.83802816901408,84.25196850393701,50.0,74.4186046511628,63.789134480842726,standard,36,0.875,609887847,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.0031118723563849926,32.3,True,50.0
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2214972767751.521,-4.233637000000002,3.939275,1.4975,1.193035999999999,10.906531,10.834,8.738000000000001,0.1801299699999999,0.07619,0.2546499950000001,0.1974099999999999,0.1051650099999999,0.218,0.82,0.812,-47.51499999999999,0.3229999999999998,1.707,26859306272.0,126839996416.0,95875997696.0,4577235566592.0,0.23,0.0641,0.88,,0.21,1780876800.0,1.267,408.6099853515625,161.63563852290417,380.3399963378906,430.7213,1.4375,53.0,3.02,0.014099999,0.01181,0.81103,False,False,,28293636.0,28327910.0,0.71,-2.42,24.06,,,-6.52,0.2919,39.8,7.85,,False,0.0905705678691971,,1.0,US,56.771353008354865,83.57033180024109,56.22945106394171,84.49391944342725,52.22391091561361,15.760869565217392,68.83802816901408,57.874015748031496,50.0,88.37209302325581,63.742920386913745,standard,37,0.875,10774237186,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,0.0060046277940273285,35.8,True,50.0
LUN.TO,Lundin Mining Corporation,Basic Materials,Copper,Canada,CAD,35234036162.49157,-12.315287999999995,0.4431519999999977,0.93,-0.9269182500000002,8.208469,8.516,1.498000000000001,0.0643799999999999,0.016295005,0.23345,0.2873649949999999,0.13645499,0.26,1.282,1.264,-50.8485,0.4389999999999998,1.208,1148804224.0,565400000.0,511200000.0,36552736768.0,0.27,0.0571,0.11,3.02,0.028,1780617600.0,1.977,45.69847426036053,12.81657419905904,41.18000030517578,39.88554,2.28,25.0,2.51,,0.20879999,0.50912,False,False,,2792082.0,2476310.0,1.829880926302032,21.58,-5.16,60.99,,-0.0988758164975354,0.5088239877847665,62.81888187986766,0.1192820995456895,0.4116384587725896,True,0.7869475528805812,,0.838,Canada,88.48154715393399,77.24201113493635,62.37470022187245,82.81932384366863,33.21828462435023,65.21739130434783,68.83802816901408,88.77952755905511,50.0,,63.71797049721241,commodity,38,0.875,74441346,False,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,-0.04023788124322891,3.3,True,50.0
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,United States,USD,264575084503.17383,-6.202513000000003,1.290667000000001,1.0694,1.3129089999999994,5.9473786,6.07,1.1380000000000017,0.15211,0.0567,0.098540005,0.05679,0.0494750099999999,-0.035,1.73,1.621,-11.561999999999996,0.7669999999999999,1.448,8527181088.0,9799000064.0,15269999616.0,270046085120.0,1.47,0.38279998,3.68,2.12,0.89,1780531200.0,1.493,259.9200134277344,121.98999786376952,251.0200042724609,177.8125,2.64103,32.0,1.88,0.053600002,0.0012800001,0.84546995,False,False,,19200152.0,25036700.0,0.85,29.37,66.84,,,-8.78,0.5565,47.4,36.61,,True,0.9131539336520516,,0.87,US,89.90217587305403,74.18534659123881,60.952254136089856,67.41606821607373,36.09698635118063,29.528985507246375,68.83802816901408,89.1732283464567,50.0,41.08527131782946,63.59491678442072,standard,39,0.875,6284712541,False,5,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,OK,0.020774031057953835,68.8,True,50.0
AAPL,Apple Inc.,Technology,Consumer Electronics,United States,USD,4583336277502.197,4.511009000000001,10.169520999999998,2.7155,34.551057,10.1526575,10.189,9.115,1.2059899,0.19207,0.146980015,0.1589499999999999,-0.01989499,0.166,0.218,0.194,12.007000000000003,-0.5289999999999999,0.906,100028302624.0,68507000832.0,84710998016.0,4599540350976.0,0.35,0.1259,1.08,0.5,0.27,1778457600.0,1.065,315.0,194.2991796996429,312.0599975585937,310.507,1.97917,43.0,2.84,0.0095,0.01633,0.65804,False,False,,44266930.0,47308910.0,0.96,9.44,16.24,,,-1.98,0.2225,70.6,10.88,,True,0.8433390514544372,,0.911,US,72.32088116847989,81.19032271334554,56.85660459244062,66.01496740422081,56.88236970587692,12.318840579710146,68.83802816901408,80.90551181102363,50.0,96.31782945736434,63.577410998989265,standard,40,0.875,14763218339,False,6,NEUTRAL,0,UPPTREND,False,5,0.7142857142857143,HÖG,VÄNTA,0.010564129799604416,49.5,True,50.0
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,200799751814.93207,21.76669,13.529807,2.0508,6.456019,20.6799,19.408,24.840000000000003,0.10648998,0.0733699999999999,0.2586299950000001,0.26358998,0.1368550099999999,0.351,0.25,0.257,,1.2300000000000002,2.176,3299793696.0,12353200128.0,0.0,188451831808.0,,0.0,,,,,1.673,179.8000030517578,83.85800170898438,159.47000122070312,188.19922,1.27586,27.0,1.82,0.02,0.1727,0.72813004,False,False,,8869877.0,10145820.0,0.87,-1.15,37.01,,,-3.94,0.5589,78.6,14.17,,True,0.6997705556530018,,0.941,US,61.572999939892995,83.63002194224495,62.48504037454957,74.98183916602329,36.23354297212588,33.15217391304348,14.612676056338028,77.16535433070865,50.0,78.29457364341084,63.49452876321458,standard,41,0.75,1617953928,False,6,NEUTRAL,0,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,-0.031034432351589203,5.8,True,50.0
6871.T,"Micronics Japan Co., Ltd.",Technology,Semiconductor Equipment & Materials,Japan,JPY,571384720720.0,20.798454,43.774523,,4.993436399999999,7.421159,7.264,6.380500000000001,0.11029,0.0797499940000001,0.11318499,0.0743999875,0.1302799750000001,0.258,1.009,1.014,-24.837000000000003,-0.0719999999999999,1.092,,13397000192.0,1300999936.0,559288745984.0,0.64,0.3049,95.0,2.5,95.0,1766966400.0,1.621,17890.0,3499.18027707729,14740.0,9900.0,,2.0,,,0.18466,0.41637,False,False,,995480.0,1211350.0,0.8271029371576342,17.54,19.45,137.79,,-0.1760760201229737,0.7211260426725375,54.36702649656526,0.1640027797081304,0.7032984983682147,False,0.525977799626521,,0.5,Japan,,77.37095836997108,76.52331762336321,71.16313228889896,22.428877469502496,23.369565217391305,68.83802816901408,,50.0,,63.47223995177365,standard,42,0.875,116059444,False,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.028825310990214348,7.8,True,50.0
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,United States,USD,28454272499.66639,-1.5748950000000017,1.726757000000001,1.3749,1.191706,5.905949,5.692,1.5850000000000009,0.14752,0.0262899999999999,0.0685699950000001,0.0504,0.11652501,0.15,0.922,0.893,-20.707999999999995,0.3489999999999999,1.583,-5806240.0,2415200000.0,1384800000.0,27423873024.0,,0.0,,,,,1.398,89.9800033569336,54.11000061035156,73.73999786376953,82.79167,1.33333,24.0,3.16,0.052399997,0.0026800002,1.02653,False,False,,5204671.0,8905380.0,0.71,22.04,2.45,,,0.0,0.353,80.0,16.86,,True,0.886681902819077,,0.962,US,59.06323255394602,71.2149260156277,74.04957060943212,80.64651950137659,45.52616975316232,68.65942028985508,14.612676056338028,47.24409448818898,50.0,41.66666666666667,63.349234560658836,standard,43,0.875,656682702,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.01580500416457653,16.0,True,50.0
D05.SI,DBS Group Holdings Ltd,Financial Services,Banks - Regional,Singapore,SGD,178316965043.8287,0.0,-0.7035029999999995,3.6025,0.0,8.000941,13.08,,,,0.0989199799999999,0.51652,-0.25195,0.032,,0.011,,,,,70002999296.0,183164993536.0,291523133440.0,5.16,0.79800004,3.24,4.55,0.81,1778457600.0,0.267,62.84000015258789,40.656901152036056,62.84000015258789,60.54938,2.0625,16.0,,,0.006,0.54225,False,False,,5618893.0,5028646.0,1.4816249318505363,12.28,13.07,20.8,48.69,0.0,0.1405987870292412,86.17174802560234,0.0895867681841298,0.1650601663286504,True,0.8724279352952009,,0.686,Singapore,,62.46980676328503,75.52986366294898,36.71171585135858,94.91375147771357,35.507246376811594,68.83802816901408,,50.0,,63.22985794173078,standard,44,0.75,233840085,False,1,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.007159729953855276,38.7,True,50.0
6723.T,Renesas Electronics Corporation,Technology,Semiconductors,Japan,JPY,8164326294000.0,,-6.042869,2.5544,0.4837881000000001,5.8621116,6.51,8.9265,-0.13592,-0.0007800019999998,-0.085715,0.1219099875,0.2428999950000001,0.232,1.585,1.621,17.508000000000003,-0.5569999999999998,0.865,142302248960.0,307907002368.0,1205048967168.0,9067115315200.0,0.62,0.3081,28.0,,28.0,1766966400.0,1.192,4689.0,1635.0516868465108,4500.0,3489.2307,1.84615,13.0,,,0.09187,0.54263,False,False,,15272030.0,18729040.0,1.1321915073226323,43.27,58.51,143.54,,-0.0403071017274472,0.5832737593451135,68.31501831501832,0.4674136345553086,0.925644594862746,True,0.8916164869651736,,0.512,Japan,68.02593616637614,47.01378497481453,90.18763519003858,75.89011145036076,34.86496093724186,9.420289855072465,68.83802816901408,74.60629921259843,50.0,,63.2232616901514,standard,45,0.75,547824420,False,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.1826181411743164,93.3,True,50.0
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2053802040039.0625,-4.487852000000004,3.6694260000000014,1.4821,1.0940840000000005,10.794409,10.722,8.445,0.1801299699999999,0.07619,0.2546499950000001,0.1974099999999999,0.1051650099999999,0.218,0.82,0.812,-47.51499999999999,0.3229999999999998,1.707,26859306272.0,126839996416.0,95875997696.0,4529861951488.0,0.23,0.0641,0.88,,0.21,1780876800.0,1.267,404.4700012207031,162.96294723657724,376.4299926757813,414.736,1.43077,15.0,2.39,,0.06678,0.61412996,False,False,,19233811.0,20846070.0,0.73,-2.78,22.82,,,-6.63,0.2863,37.8,7.56,,False,0.0789207938620975,,1.0,US,57.252659734327096,83.57033180024109,55.86663904889661,84.49391944342725,52.828871593169566,16.304347826086957,68.83802816901408,58.07086614173228,50.0,,63.11169648767054,standard,46,0.875,7847085977,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.008073820732533932,41.0,True,50.0
TIH.TO,Toromont Industries Ltd.,Industrials,Industrial Distribution,Canada,CAD,18539901378.285904,2.3304440000000017,5.609164,1.32,0.9701410500000004,3.471055,3.412,0.0,0.0052899999999999,0.015735004,-0.00566,-0.030925005,-0.1261250099999999,0.127,0.242,0.245,-31.876500000000004,1.8,1.858,-67805888.0,1161606016.0,845280000.0,18223575040.0,0.95,0.337,2.16,1.4,0.56,1780617600.0,0.983,229.16000366210932,116.20699606979512,227.38999938964844,227.55556,1.88889,9.0,5.17,,0.0007,0.44665,False,False,,254098.0,220580.0,1.6760820626088433,7.83,7.71,36.98,,-0.0077238795783524,0.2325046497089922,63.42825974296032,0.0822529343088287,0.2782764590593756,True,0.8824792067890417,,0.889,Canada,,46.683254474947134,75.62334909952283,64.79088457639338,72.42696253182214,76.44927536231883,68.83802816901408,42.51968503937008,50.0,,62.96028617036185,standard,47,0.875,36615111,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-0.004248219542205334,22.3,True,50.0
