ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,United States,USD,45904030368.30703,,,1.1269,-2.5770547749999997,1.3450549,1.432,-4.29975,0.06606250250000001,0.018667502699999998,-0.12868000000000002,-0.229625602125,,-0.056499999999999995,-0.2155,-0.125,23.77425,,0.251,3310483520.0,11256000512.0,14220999680.0,48869031936.0,80173000000.0,,33172000000.0,,,6396000000.0,,5233000000.0,6416000000.0,0.010436079045702932,0.0794,0.56,,0.14,1788480000.0,1.298,78.53484437751554,38.21792222779819,53.65999984741211,59.65879,2.88372,33.0,2.0,0.044099998,0.0070499997,0.79157996,False,False,,0.702,15965631.0,12792520.0,3.2540695589817137,-6.92,20.31,16.86,,-0.3167364082435882,0.43687481637314435,32.99811470993795,-0.0029988113012264783,0.050068270837728024,False,-0.2664790070844716,,0.734,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.24497,0.046230003,10.143667,9.258348,0.048,-0.031,71.751,,US,True,,39.376260325530296,57.768798378593125,29.23886294471373,27.229812959901455,49.09847434119279,45.0653983353151,94.34276206322795,50.0,40.625,70.19999999999999,44.41867926993761,standard,434,686446621,False,4,NEUTRAL,0,57.3,False,88.17114093959731,34.56375838926174,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,0,0.0,LÅG,EJ AKTUELL,17.7,True,0.75,,2026-08-31,0,-0.027025235816836357,16.4
SY1.DE,Symrise AG,Basic Materials,Specialty Chemicals,Germany,EUR,13707262476.62127,16.089283,,3.4077,0.4363306999999996,2.5823452,2.969,6.6084999999999985,-0.088590015,-0.008944999999999998,-0.033360008000000003,-0.011339994999999992,,-0.149,-0.3255,-0.012,8.744499999999995,1.427,1.634,-535173616.0,451076992.0,2276738048.0,14592073728.0,7903801000.0,,4929283000.0,,,618061000.0,,249333000.0,772295000.0,0.013510592794575905,0.7062,1.25,1.07,1.25,1778112000.0,0.581,95.0,63.6344453220138,92.5199966430664,96.69375,2.05882,16.0,,,0.050240003,0.74724,False,False,,0.5,345886.0,273695.0,0.14126390045710044,0.72,19.57,22.97,,-0.026105298494037865,0.2659075712944175,53.09733218704848,0.03644351813363533,0.20545487635628978,True,0.7951153044470434,,0.5,['market_cap: EUR -> USD (x1.08) 12691909700.575249 -> 13707262477'],0.06708,0.04955,52.86857,21.217701,-0.006,-0.004,60.613,2.98,Europe,True,34.44495830212485,34.14479226479269,68.39834896599444,18.269072211873905,67.55880533074486,74.20249653259361,52.437574316290124,26.28951747088186,50.0,,50.0,36.418638545988195,standard,593,29430798,False,2,SVAG,-8,49.7,False,30.70469798657718,69.04362416107382,60.738255033557046,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,8.0,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,5.058132956037298e-05,58.0
SLHN.SW,Swiss Life Holding AG,Financial Services,Insurance - Diversified,Switzerland,CHF,26761502785.95917,,,2.5168,0.9286753999999999,2.197269,-3.666,-31.770000000000003,0.002274985000000007,-0.013084999599999994,-0.144105018,-0.2273149925,,-0.0935,-0.0865,0.073,149.80975,,5.365,-978374992.0,83701997568.0,14849999872.0,-42936016896.0,219125000000.0,,17796000000.0,,,,,1231000000.0,,0.03963944448727187,0.8052,36.5,4.55,36.5,1778457600.0,0.533,962.2000122070312,760.0860925810925,920.7999877929688,877.0364,3.18182,11.0,,,0.00397,0.39478,False,False,,0.5,46820.0,33206.0,0.22003225797908263,-3.18,10.2,9.42,,-0.0430264226655972,0.15620921894549655,26.997220629553468,-0.006902515322510072,0.06715721025135069,False,0.3083942057808079,,0.5,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services'
 'market_cap: CHF -> USD (x1.04) 25732214217.268433 -> 26761502786']",0.16584,0.00537,21.172682,17.99616,0.011,0.098,198.556,,Europe,True,,25.41854394110031,56.05271710020975,27.703746974454937,58.336054673321144,61.58113730929264,89.29845422116529,,50.0,,50.0,36.36505438950915,standard,594,37824369,False,1,SVAG,-8,46.2,False,30.70469798657718,56.62751677852349,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,16.0,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.036164361983537674,9.2
BOUV.OL,Bouvet ASA,Technology,Information Technology Services,Norway,NOK,472610204.055287,,,,13.964963424999999,1.353097,1.379,-10.010499999999997,0.9513349899999999,0.1095249975,-0.020874992000000002,-0.033644999999999994,,-0.1635,-0.339,-0.03,83.722,0.0,0.996,-939326848.0,159732992.0,321855008.0,5351928832.0,1728816000.0,,3912343000.0,,,473432000.0,,358673000.0,347111000.0,0.05847953303345698,0.9346,3.0,4.29,3.0,1778803200.0,0.338,63.68741488309426,41.17421124106959,51.29999923706055,51.66667,2.33333,3.0,,,0.18326999,0.48349997,False,False,,0.5,137675.0,212086.0,0.6808652305146722,12.13,12.62,11.52,,-0.1945033515455491,0.29750146179635856,70.00001017253122,0.1396707421262875,0.040197057602459285,True,0.924235420960681,,0.321,['market_cap: NOK -> USD (x0.09) 5251224489.503189 -> 472610204'],1.14377,0.18037,16.548388,13.875252,0.006,-0.022,119.756,1.077,Nordic,True,,67.89653161769435,43.05692586857868,12.39062120378598,49.18480684889239,98.19694868238558,96.78953626634959,7.820299500831947,50.0,,50.0,36.345708755416794,standard,595,1164598,False,3,SVAG,-8,56.3,False,30.70469798657718,97.5251677852349,76.51006711409396,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,14.4,True,0.75,,2026-08-31,0,0.02836613357067108,81.2
TXT,TXT,Unknown,Unknown,Unknown,USD,,,,,,,,,,,,,,,,,,,,,,,,18129000000.0,,14799000000.0,,,1001000000.0,,921000000.0,1312000000.0,,,,,,,,101.52614824798137,75.73140431373872,90.91000366210938,,,,,,,,False,False,,0.296,,,1.19,-5.44,-10.24,,,-18.17,0.2878,23.5,-7.34,,True,0.4944123326339471,,0.917,,,,,,,,,,US,True,,,33.39648962898235,82.93697978596909,62.34567901234568,,12.604042806183116,,50.0,,29.599999999999998,36.227265421358446,standard,597,,True,1,SVAG,-8,44.6,False,28.17195325542571,50.04173622704508,50.04173622704508,50.04173622704508,50.04173622704508,50.04173622704508,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0,True,0.0,EXTREME_GROWTH;EXTREME_EARNINGS_GROWTH;MISSING_CRITICAL;,2026-08-31,0,-0.012269031256437302,36.5
CEVI.ST,CellaVision AB (publ),Healthcare,Medical Devices,Sweden,SEK,372966654.2689375,,,,0.25132187500000036,5.311466,5.136,2.8034999999999988,0.0002349975000000143,0.02858499900000001,0.06482000800000001,-0.006205000000000002,0.06409999999999996,-0.042499999999999996,-0.2935,-0.132,0.0,1.3560000000000003,2.33,-1041955976.0,172188000.0,52273000.0,3796508928.0,1094888000.0,,758968000.0,,,202073000.0,,153078000.0,200532000.0,0.0167071682747724,0.5083,2.75,1.04,2.75,1777420800.0,0.967,188.0184306205176,117.3892388974217,164.60000610351562,175.66667,,3.0,,,0.1894,0.70816004,False,False,,0.5,38752.0,26905.0,0.07645425544484266,10.92,36.26,7.72,,-0.12455387719019939,0.4261700751575076,72.59258966223861,0.1222319665236613,0.13785600454258629,True,0.817418358626848,,0.0,['market_cap: SEK -> USD (x0.095) 3925964781.77829 -> 372966654'],0.15108,0.09385,30.481482,20.02433,0.045,-0.132,5.901,3.306,Nordic,True,25.479789474742496,61.683759439492064,49.00108121966871,13.59399290975654,52.842712251512644,98.47434119278779,59.45303210463734,4.159733777038269,50.0,,50.0,36.18851868414582,standard,599,465480,False,3,SVAG,-8,48.4,False,30.70469798657718,97.5251677852349,23.993288590604024,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,29.1,True,0.75,,2026-08-31,0,-0.026131419464945793,17.3
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,United States,USD,55090562516.17824,,,,1.9711476000000008,24.726465,22.998,-41.11825,-0.5458575149999999,-0.19929750070000002,-1.534484988,,,-0.06649999999999999,,,0.0,0.3155000000000003,2.068,-813391488.0,5137999872.0,1287000064.0,51239559168.0,12338000000.0,,1922000000.0,,,-3074000000.0,,-2822000000.0,-1873000000.0,,0.0,,,,,0.899,176.66000366210938,22.280000686645508,137.99000549316406,106.625,2.63636,16.0,9.92,0.1616,0.07317,0.80484,False,False,,0.226,14823539.0,54793460.0,0.84902275112487,138.24,192.41,157.59,,-0.21889503774101515,1.9261179253172365,67.91804276094484,0.7970092537587072,1.6658180222750727,True,0.739263987490331,,1.0,"['pe_forward: -30.133955 utanför giltigt intervall (1, 200] -> None'
 'gross_margin: negativt (-0.66023004) för sektor Healthcare -> None'
 'operating_margin: |-5.5793104| > 5 -> None']",-0.38998002,-0.13256,,,0.021,,19.036,2.295,US,True,,2.3082977611713913,81.85425422833646,55.86947255064725,48.00640147708732,44.24410540915395,12.604042806183116,35.27454242928453,50.0,9.090909090909092,22.6,36.178951550939104,standard,600,7560949846,False,3,SVAG,-8,35.1,False,30.70469798657718,30.201342281879196,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,16.0,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-08-31,0,-0.09481588006019592,0.5
VACN.SW,VAT Group AG,Industrials,Specialty Industrial Machinery,Switzerland,CHF,18811557234.06502,44.061953999999986,8.441585562499998,3.0589,18.652991099999994,17.604872,17.847,50.944250000000004,0.11886497500000004,0.047185002000000004,0.11790999199999999,0.08184499499999999,0.08560499500000002,-0.1835,-0.2085,-0.064,0.0,1.1762500000000002,1.209,-583062736.0,116551000.0,396896000.0,18336497664.0,1262878000.0,,1073516000.0,,,261817000.0,,214280000.0,299172000.0,0.011597084630768636,1.013,7.0,1.65,7.0,1777507200.0,1.544,727.2000122070312,254.3879610883726,603.5999755859375,704.7222,2.16667,18.0,,,0.100889996,0.47819,False,False,,0.5,70106.0,51105.0,0.1711406142068702,0.27,-2.36,12.27,,-0.16996704420558406,0.45151240354453354,33.57310761520583,-0.06656525968136806,0.1241910690061252,False,0.22948606776490343,,0.5,['market_cap: CHF -> USD (x1.04) 18088035801.985596 -> 18811557234'],0.30087,0.10267,86.97406,36.217056,-0.083,-0.065,57.944,2.378,Europe,True,22.804389461672635,76.880500549038,40.511909240632534,18.63709686322175,49.49316518453687,68.79334257975034,35.315101070154576,27.787021630615637,50.0,,50.0,36.11353539520231,standard,601,38159479,False,3,SVAG,-8,40.1,False,30.70469798657718,63.25503355704698,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.9,True,0.875,,2026-08-31,0,0.04863452911376953,88.4
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,United States,USD,14004420202.216187,,,1.67,4.146708125000001,3.9853559,4.387,12.9405,0.08554249249999998,-0.009252498700000004,-0.005804989999999996,-0.034995614625,,0.07949999999999999,-0.0025000000000000022,0.136,89.615,0.92625,2.257,-967017216.0,608203008.0,2019896960.0,15415813120.0,4271495000.0,,3198425000.0,,,324576000.0,,328945000.0,479848000.0,0.006934903223243113,0.2694,1.06,1.13,0.27,1787011200.0,0.76,241.11656391391213,147.74000549316406,152.85000610351562,234.44786,1.8125,14.0,3.07,0.038,0.0035299999,0.94376,False,False,,0.495,1009803.0,1232440.0,0.8339164358219828,-7.55,-21.84,-25.47,,-0.3660742189487698,0.44338642429318864,31.314757608860788,-0.1308345604455201,-0.2075209120425563,False,0.17333566349334303,,1.0,[],0.28289,0.05534,39.496128,29.091736,0.18,0.141,151.4,2.397,US,True,23.377251408779927,49.43229598390876,31.183483919181526,62.27312055284363,43.71133045911807,73.7864077669903,37.33650416171225,18.63560732113145,50.0,46.875,49.5,36.08167814183061,standard,602,188378462,False,1,SVAG,-8,45.1,False,30.70469798657718,68.54026845637584,31.04026845637584,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.5,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.0005196432466618717,57.2
POW.TO,Power Corporation of Canada,Financial Services,Insurance - Life,Canada,CAD,38586642572.93625,,,1.0929,-0.5047529499999999,1.4371244,-2.526,-23.917499999999997,-0.03659498649999998,-0.02309374897499999,-0.18763251375,-0.26546749375,,-0.0155,-0.27749999999999997,-0.097,3.4574999999999996,,68.24,-37146955840.0,204650004480.0,22199699456.0,-101801869312.0,925735000000.0,,37649000000.0,,,,,2627000000.0,4780000000.0,0.028936816919247564,0.6305,2.67,4.86,0.668,1790640000.0,0.934,97.66000366210938,55.0365028305187,92.2699966430664,98.88889,2.55556,9.0,5.47,,0.0053899996,0.43168,False,False,,0.5,2102455.0,1105660.0,0.6864671290456754,1.48,11.59,37.09,,-0.055191550449779636,0.20050225086386064,33.75128950427231,0.009353758186971595,0.20915728420052604,False,0.3059284939323035,,0.598,"['current_ratio: 84.279 > 20 -> None'
 'gross_margin: None för sektor Financial Services'
 'market_cap: CAD -> USD (x0.73) 52858414483.47431 -> 38586642573']",0.102390006,0.00411,22.782715,13.247666,0.089,-0.093,47.754,,Canada,True,,16.853671659198408,68.04122828815586,28.363399085990444,61.82022327794206,53.12066574202496,80.14268727705112,,50.0,,50.0,36.06637812769369,standard,604,73600054,False,1,SVAG,-8,43.5,False,30.70469798657718,38.59060402684564,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,14.5,True,0.875,,2026-08-31,0,-0.00029995100339874625,57.5
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,United States,USD,42317092661.37802,,67.3589415,17.898,503.169498025,1.6106969,1.761,15.127749999999995,-0.024237494999999984,-0.040422500449999996,-0.10699499,-0.126150614625,,0.045,1.5110000000000001,0.21,,0.0,0.681,582389184.0,9071948800.0,11282711552.0,46264692736.0,22912533000.0,,25201406000.0,,,1232689000.0,,495972000.0,1395316000.0,,0.0,,,,,1.116,189.25,125.33999633789062,181.64999389648438,201.95833,1.64,24.0,12.14,0.1559,0.32414,0.85595,False,False,,0.1,2227698.0,1584730.0,0.7121382520293519,-1.04,7.86,12.03,,-0.04015855272663471,0.3141976434164729,45.58605760675405,0.0038373701319287523,0.13930036352855946,False,0.3045995263279673,,0.322,['debt_to_equity: 620.214 > 200 -> None'],0.17677,0.02101,,96.207825,0.094,1.562,,0.852,US,True,55.27720666964927,20.596347585905594,51.66823512470408,52.72700598207577,34.096773501272025,50.90152565880721,12.604042806183116,65.89018302828619,50.0,9.659090909090908,10.0,44.043589564049434,standard,444,287866195,False,4,NEUTRAL,0,57.1,False,72.56711409395973,36.49328859060403,73.15436241610739,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,12.0,True,0.625,,2026-08-31,0,-0.015727903693914413,29.3
NG.L,National Grid plc,Utilities,Utilities - Regulated Electric,United Kingdom,GBp,,,,0.9745,,3.3252428,5.83,,,,,,,0.02,0.144,0.164,,,0.651,,2828000000.0,47705001984.0,103123050496.0,108281000000.0,,17687000000.0,,,5690000000.0,,3241000000.0,7829000000.0,0.0414,0.72110003,0.48,4.93,0.3214,1779926400.0,0.592,17350.082034469666,12706.185464400654,,1354.667,2.53333,15.0,,,0.0013600001,0.59029,False,False,,0.5,10479999.0,8814689.0,1.7471144317860767,,,,,,0.21239709895025619,42.653884251351776,,,False,,,0.5,['dividend_yield: 4.14 tolkas som % -> /100 = 0.041400'],,,,,,,,,,,,,30.439952437574313,46.674612705058955,79.77501521749309,,90.6064209274673,,50.0,,50.0,35.98545283450254,standard,606,,True,1,SVAG,-8,,,,,,,,,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,,True,0.25,MISSING_CRITICAL;,2026-08-31,0,0.16960053145885468,94.9
CTT.ST,CTT Systems AB (publ),Industrials,Aerospace & Defense,Sweden,SEK,172299848.86070174,7.152256999999995,,0.8,3.0285539000000004,6.6048164,6.741,11.007249999999999,-0.043455014999999986,0.039150001000000004,0.036420006000000005,0.017479999999999996,0.035420000000000035,-0.14550000000000002,-0.47950000000000004,-0.336,0.0,1.0047500000000003,1.068,-1077199976.0,12100000.0,46600000.0,1851204992.0,346900000.0,,264400000.0,,,55300000.0,,38600000.0,35800000.0,0.016393443306404624,0.8219,2.4,1.64,2.4,1778198400.0,0.162,264.617919921875,112.4000015258789,146.39999389648438,,,,,,0.23466,0.62065,False,False,,0.5,9313.0,10991.0,0.630231596168415,15.82,5.48,8.72,,-0.44674950986045436,0.5058392396961945,68.22916956411514,0.1354117761457625,0.012045646609092575,True,1.1000816883743536,,0.5,['market_cap: SEK -> USD (x0.095) 1813682619.5863342 -> 172299849'],0.14886,0.10227,51.010452,13.811319,-0.045,-0.336,18.76,2.446,Nordic,True,,57.80726607035372,35.47838671324943,12.86657098009696,64.75834751031408,99.16782246879335,58.85850178359097,,50.0,,50.0,35.91383583332345,standard,607,169128,False,3,SVAG,-8,47.6,False,30.70469798657718,97.5251677852349,18.624161073825505,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,5.6,True,0.875,,2026-08-31,0,-0.01842888817191124,25.5
MET,"MetLife, Inc.",Financial Services,Insurance - Life,United States,USD,61329879582.29517,,,0.5356,-2.667850575,0.772436,1.069,2.17725,-0.047967497499999984,-0.0230525003,-0.22665,-0.344105600125,,0.0005000000000000004,-0.1265,0.01,131.95624999999998,,1.705,-22066640832.0,27317000192.0,50311000064.0,84843880448.0,745166000000.0,,75654000000.0,,,,,3379000000.0,17092000000.0,0.024557040177603386,0.4397,2.37,2.93,0.593,1785801600.0,0.763,100.93000030517578,66.40657895512675,96.51000213623047,105.0625,1.94444,16.0,2.9,0.0178,0.16352,0.78616,False,False,,0.281,3673431.0,2938810.0,0.8987171220568513,0.04,17.44,35.77,,-0.043792709358771775,0.2353238024590257,47.384321355791705,0.03843439082561573,0.1983222483050633,False,0.5101109955083075,,0.899,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.13094,0.00451,18.488506,8.841038,0.105,0.058,179.933,,US,True,26.89098230039561,14.917705590515293,80.48937181511398,43.51239025931068,47.21960293248395,41.88626907073509,74.43519619500594,4.492512479201332,50.0,78.83522727272727,28.1,35.88131589239842,standard,608,283624559,False,1,SVAG,-8,41.9,False,30.70469798657718,28.27181208053691,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-11.0,True,0.75,,2026-08-31,0,-0.005810439586639404,48.3
0101.HK,Hang Lung Properties Limited,Real Estate,Real Estate Services,Hong Kong,HKD,36317516144.68092,,,0.4348,-0.5207051000000001,3.2727327,8.569,-1.617,-0.037622488,-0.0008900002000000028,-0.11633750299999998,0.09145502750000002,,0.157,-0.2595,-0.169,0.0,,0.579,,6504999936.0,54442999808.0,95087190016.0,222912000000.0,,9950000000.0,,,5890000000.0,,1806000000.0,5864000000.0,0.07449856713166943,1.5758001,0.52,7.24,0.12,1786492800.0,0.754,9.697108213393445,6.739218067622277,6.980000019073486,9.69667,1.64286,12.0,,,0.66769,0.1293,False,False,,0.5,8005799.0,4981587.0,1.6048439346017092,-2.68,-11.54,-25.86,,-0.28019778005231966,0.2861566752045505,31.17649698751248,-0.03137787647639634,-0.1475597738565586,False,-0.026715686398641716,,0.5,"['dividend_yield: dividendRate(0.52)/pris(6.98) = 0.074499 (yfinance-ytterligare 7.18 — rate-baserad vinner)'
 'gross_margin: None för sektor Real Estate'
 'current_ratio: None för sektor Real Estate'
 'market_cap: valuta HKD saknas i FX-tabell, lämnas oförändrad']",0.01446,0.01637,21.151514,11.269334,0.23,-0.213,36.543,,Asia,True,,42.3637246608493,18.5156019175842,35.01383485438457,66.06387235074551,54.36893203883495,87.27705112960761,,50.0,,50.0,35.851992427389625,standard,610,4435817,False,3,SVAG,-8,41.6,False,30.70469798657718,39.93288590604027,36.40939597315436,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,3.6,True,0.75,,2026-08-31,0,-0.003222476225346327,53.1
0083.HK,Sino Land Company Limited,Real Estate,Real Estate - Development,Hong Kong,HKD,99120701956.70908,,,0.34,-0.20087200000000027,10.418405,5.635,-1.0029999999999992,-0.030132489000000005,-0.006460000200000001,0.127052517,-0.0797549925,,0.27199999999999996,-0.2495,-0.158,0.0,,5.673,-15736936448.0,53209001984.0,5155999744.0,53611556864.0,183613000000.0,,8183000000.0,,,2647000000.0,,4019000000.0,3839000000.0,0.056092842499121026,1.4146,0.58,6.12,0.15,1773273600.0,0.566,13.279999732971191,8.765747735359593,10.34000015258789,13.15,1.6,10.0,,,0.60333,0.11862001,False,False,,0.5,8091622.0,6256110.0,4.288948745082967,-3.36,-12.22,-19.49,,-0.2213855150225611,0.23261782767798744,51.40844833943259,-0.01682988244419359,-0.07610090671280911,True,0.3381150867932419,,0.5,"['dividend_yield: dividendRate(0.58)/pris(10.34) = 0.056093 (yfinance-ytterligare 5.44 — rate-baserad vinner)'
 'gross_margin: None för sektor Real Estate'
 'current_ratio: None för sektor Real Estate'
 'market_cap: valuta HKD saknas i FX-tabell, lämnas oförändrad']",0.021949999,0.0108,25.219513,20.147697,0.345,-0.203,3.016,,Asia,True,,46.02432764378476,21.431465199867993,37.733763029273184,76.87219436850705,30.651872399445214,78.71581450653984,2.995008319467554,50.0,,50.0,35.765069514083635,standard,611,8252307,False,3,SVAG,-8,34.6,False,30.70469798657718,19.211409395973153,9.983221476510067,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,1.0,True,0.75,,2026-08-31,0,-0.012828226201236248,35.1
4063.T,"Shin-Etsu Chemical Co., Ltd.",Basic Materials,Chemicals,Japan,JPY,75756913664.4144,,,1.6643,0.9361630999999999,4.272005,3.816,-0.03274999999999961,0.003760001000000013,0.027750000000000004,0.10659999,0.10914500999999999,,-0.089,-0.2645,0.035,0.0,4.007499999999999,4.298,199598116864.0,1656102977536.0,260367007744.0,9950475583488.0,5661907000000.0,,2573969000000.0,,,635205000000.0,,474459000000.0,712651000000.0,0.019259505229951852,0.41979998,116.0,2.05,58.0,1790640000.0,1.061,7930.0,4292.30649067426,6023.0,7774.706,1.58824,17.0,,,0.00942,0.56453,False,False,,0.5,7465436.0,5234820.0,0.9690850516858122,4.64,-22.71,2.38,,-0.2404791929382093,0.40272243567240734,33.37547408343869,-0.09003006541872516,-0.010269620217229214,True,0.32935722402036516,,0.684,['market_cap: JPY -> USD (x0.0068) 11140722597708.0 -> 75756913664'],0.112320006,0.07294,23.840246,18.26646,0.054,0.057,5.487,6.093,Japan,True,,58.00220392386844,32.9098934062645,28.746722381120065,61.0844125897592,37.7253814147018,64.3281807372176,75.04159733777038,50.0,,50.0,43.74419743540239,standard,450,197398763,False,5,NEUTRAL,0,54.9,False,97.5251677852349,24.580536912751676,29.026845637583893,50.041946308724825,50.041946308724825,50.041946308724825,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,8.8,True,0.75,,2026-08-31,0,0.002848914358764887,61.8
NXT.L,NEXT plc,Consumer Cyclical,Apparel Retail,United Kingdom,GBp,,,,2.9071,,2.5762076,2.87,,,,,,,0.153,0.249,0.232,,,1.081,,96200000.0,1809799936.0,19808888832.0,4915300000.0,,6901300000.0,,,1277200000.0,,888500000.0,1233600000.0,0.0172,0.32869998,2.68,2.95,1.81,1782950400.0,1.038,209771.95308208466,141625.23283196578,,16133.749,2.1,20.0,,,0.060349997,0.70985,False,False,,0.5,288827.0,202077.0,2.485163789207088,,,,,,0.23808139290098812,50.7589130020376,,,True,,,0.5,['dividend_yield: 1.72 tolkas som % -> /100 = 0.017200'],,,,,,,,,,,,,30.439952437574313,58.1609964099454,58.24382325857252,,60.40428061831153,,50.0,,50.0,35.67872136672032,standard,614,,True,2,SVAG,-8,,,,,,,,,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,,True,0.25,MISSING_CRITICAL;,2026-08-31,0,0.012077505700290203,70.0
STT,State Street Corporation,Financial Services,Asset Management,United States,USD,53108092730.443954,,,0.818,-2.688828975,3.535119,,,-0.05453749749999999,-0.018872499800000005,-0.04227,-0.12110560212500002,,-0.1325,-0.4255,-0.237,,,,,,,,366047000000.0,,13965000000.0,,,,,2945000000.0,11898000000.0,0.019034810764735018,0.29659998,3.68,2.99,0.84,1790812800.0,1.418,195.92999267578125,102.75720915362297,193.3300018310547,199.5,,14.0,0.01,0.0001,0.00352,0.9481,False,False,,0.636,2098538.0,1273970.0,0.4706341258499957,5.75,24.83,52.07,,-0.013269999193175841,0.24771335874851516,62.0079804308066,0.06072064317740744,0.3236232741063123,True,0.8107403821504326,,0.917,['gross_margin: None för sektor Financial Services'],0.12437,0.0086900005,17.063549,12.633495,-0.028,-0.241,,,US,True,,24.6484238904781,88.95442306783794,27.207195476046575,46.740412979351035,45.35367545076283,63.73365041617123,,50.0,97.58522727272727,63.6,35.58658327487171,holding,615,246296622,False,0,SVAG,-8,42.4,False,30.70469798657718,31.1241610738255,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,17.4,True,0.625,,2026-08-31,0,0.004303410649299622,63.5
