ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag
ALFA.ST,Alfa Laval AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,223609536415.0,27.323233,24.658157,3.1105,4.779701,3.2347171,3.443,17.466,0.18301001,0.07738,0.11833,0.17093,0.36625,-0.033,-0.046,-0.046,40.204,1.381,0.808,4864875008.0,5024000000.0,18990000128.0,1.66,0.42970002,0.821,570.7999877929688,381.72609995385443,541.0,545.82355,2.47059,17.0,,,0.29641,0.54223996,,649363.0,491735.0,0.4476126206057814,-0.006083540956562383,0.07891996797229006,0.22638437980605164,,-0.052207407901657676,50.93633023013927,0.026342971686226235,0.1487941580398371,False,0.21291834140778013,0.3493593988751927,0.5,35.854932169824465,58.01559882848039,75.44910179640719,24.559579187484278,64.46570459080876,27.810650887573964,69.07164480322906,62.525227043390515,56.447429597429,standard,61,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.265,0.632,0.446,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,81.3953488372093,62.0253164556962,71.71033264645274,41,-0.00045499464118392563,0.079,🟢 STARK,56.447429597429,63,541.0,50.93633023013927,0.1487941580398371,False,,0.0,2,False,,0.0,
SAGA-B.ST,AB Sagax (publ),Real Estate,Real Estate Services,Sweden,SEK,54438020468.73627,13.735226,15.452128,,1.9003903,14.958221,22.45,28.57,0.105900005,0.03056,0.83952004,0.75744003,0.8157,0.028,0.568,0.567,91.065,0.112,0.004,1972499968.0,20000000.0,40412000256.0,2.12,0.2758,1.451,222.15091379391498,153.58581058227566,174.3000030517578,190.75,2.5,4.0,,,0.31752002,0.55402,,503697.0,516720.0,0.4722310433940692,-0.04636827807525923,-0.05897574401995054,-0.1485756754456199,,-0.21539821702713102,32.15604036990271,-0.010982772914177819,-0.09169321608848613,False,0.25943530634993595,0.12097135993217085,0.5,37.56179200922467,73.08741795236979,32.734530938123754,63.12953601195564,30.39289531343112,46.15384615384615,69.07164480322906,62.525227043390515,65.7430115356453,standard,37,0.875,UPPTREND,5,8,STARK,8,0.5,0.675,0.625,0.608,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,46.666666666666664,77.21518987341773,61.94092827004219,55,0.006034066781841929,-0.065,🔴 SVAG,65.7430115356453,36,174.3000030517578,32.15604036990271,-0.0916932160884861,True,,0.0,-1,False,,0.0,
EXPN.L,Experian plc,Industrials,Consulting Services,Ireland,GBp,28495095058303.918,23.159035,16.923931,1.2739,5.828973,2.840883,3.583,11.759,0.26771998,0.095019996,0.17125,0.24889,0.41117,0.122,0.36,0.36,105.242,0.68,0.662,1316749952.0,312000000.0,5721999872.0,1.88,0.42470002,0.824,53581.60610938177,28504.00713443756,31784.861041662283,4056.6255,1.44444,18.0,,,0.00229,0.51497,,3582967.0,2874126.0,0.05398083214429226,-0.03738491605948502,0.10477213630519477,-0.2708605624834769,-0.37420482641001296,-0.40679529133978365,23.54877496279572,-0.05012390406207323,-0.21069611778758313,False,0.27495400551047805,0.0338346822046516,0.5,48.95442867166437,70.28963968163644,26.01410083059687,70.51966235368401,38.6256165253746,14.792899408284024,69.07164480322906,62.525227043390515,58.86194500750759,standard,56,1.0,UPPTREND,5,5,NEUTRAL,0,0.85,0.5,0.889,0.722,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,79.06976744186046,65.18987341772153,72.129820429791,38,-0.00045499464118392563,0.105,🟢 STARK,58.86194500750759,58,31784.861041662283,23.54877496279572,-0.2106961177875831,True,,0.0,2,False,,0.0,
GETI-B.ST,Getinge AB (publ),Healthcare,Medical Devices,Sweden,SEK,48670179429.5,22.087658,17.504572,1.4933,1.6839014,1.5299417,1.736,10.837,0.07681,0.045619998,0.0692,0.09915,0.47416002,-0.105,0.337,0.337,35.399,1.349,0.84,2923624960.0,4020000000.0,10988000256.0,2.48,0.5312,0.783,226.0495383417938,171.68442252631255,191.5,224.7,,10.0,,,0.15758,0.6522,,643337.0,752607.0,0.34893855589943223,0.02215226962031358,-0.0494083108028015,-0.10450882837134645,,-0.1528405613886008,42.13286041717351,0.019384278556672685,-0.04344164971056552,True,0.2340587732559416,0.5293820732226391,0.5,66.36947840260095,41.83882067884267,39.920159680638726,48.31289133223163,63.731810087635175,46.74556213017752,69.07164480322906,62.525227043390515,42.12441167149722,standard,133,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.71,0.5,0.584,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,75.0,16.455696202531644,45.72784810126582,87,-0.06441638231104208,0.015,⚪ NORMAL,42.12441167149722,135,191.5,42.13286041717351,-0.0434416497105655,True,,0.0,2,False,,0.0,
SLP-B.ST,Swedish Logistic Property AB,Real Estate,Real Estate Services,Sweden,SEK,9345637874.44175,14.124088,20.261782,,1.2837524,10.087362,19.237,22.533,0.09325,0.03199,0.68651,0.85135,0.87628,0.254,-0.03,0.055,114.07,0.079,0.031,437875008.0,63000000.0,9898999808.0,,0.0,1.109,43.900001525878906,34.29999923706055,38.70000076293945,45.66667,,6.0,,,0.19791001,0.54585,,383095.0,356474.0,0.1969203648623066,0.0251655831242239,-0.0894117467543658,-0.04914004821889728,,-0.11845103831884995,36.52175470650401,0.016414988454186208,-0.034972862047196185,True,0.253046390706012,0.5017741435052009,0.5,39.37381069517711,72.78554590005648,42.91417165668663,52.52158597908592,33.331315473395165,73.37278106508876,14.076690211907165,62.525227043390515,57.727339924588314,standard,57,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.913,0.5,0.665,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,20.0,64.55696202531645,42.278481012658226,93,0.006034066781841929,-0.095,🔴 SVAG,57.72733992458832,59,38.70000076293945,36.52175470650401,-0.0349728620471961,True,,-7.105427357601002e-15,2,False,,0.0,
EPI-A.ST,Epiroc AB (publ),Industrials,Farm & Heavy Construction Machinery,Sweden,SEK,223491361979.5728,38.776672,32.5687,3.2347,7.18465,5.423149,5.598,24.024,0.19252001,0.0932,0.13987,0.19830999,0.36068,-0.076,-0.044,-0.044,43.22,2.432,1.31,7602999808.0,9214000128.0,19843999744.0,1.39,0.5398,1.213,277.0,185.26714445888337,272.6000061035156,262.15,2.75,20.0,,,0.00017999999,0.78791,,1811280.0,1754360.0,0.540967817271005,0.08009893679402924,0.035298438734715276,0.37693663958387424,,-0.01588445449994358,64.30145383913033,0.10942415683308515,0.23501718588725895,True,0.295081224973129,0.8360187155427543,0.5,21.526891321041013,62.276653946269995,81.437125748503,22.209943382372998,54.44731712600957,28.402366863905325,69.07164480322906,62.525227043390515,54.53181393862455,standard,73,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.111,0.562,0.363,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,65.11627906976744,54.43037974683544,59.77332940830144,60,-0.00045499464118392563,0.036,⚪ NORMAL,54.53181393862455,74,272.6000061035156,64.30145383913033,0.2350171858872589,False,,0.0,1,False,,0.0,
EPI-B.ST,Epiroc AB (publ),Industrials,Farm & Heavy Construction Machinery,Sweden,SEK,91565626135.30269,33.352272,42.078854,2.8013,6.1883926,5.1281013,4.846,20.797,0.19252001,0.0932,0.13987,0.19830999,0.36068,-0.076,-0.044,-0.044,43.22,2.432,1.31,7602999808.0,9214000128.0,19843999744.0,1.62,0.5398,1.213,241.1999969482422,165.52722703296195,234.8000030517578,,,,,,0.00017999999,0.80019,,358010.0,319785.0,1.3188871150633892,0.07125463857411218,0.029335953567327433,0.3528415570732626,,-0.026533971714177595,63.97072030404974,0.10005495909348494,0.20870621478673557,True,0.31686240541656374,0.8112426096179802,0.5,22.990143050075908,62.276653946269995,78.64271457085827,22.209943382372998,52.50120934157844,37.278106508875744,69.07164480322906,62.525227043390515,55.87379483257347,standard,64,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.5,0.5,0.5,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,62.7906976744186,60.12658227848101,61.4586399764498,56,-0.00045499464118392563,0.03,⚪ NORMAL,55.87379483257347,66,234.8000030517578,63.97072030404974,0.2087062147867355,False,,0.0,2,False,,0.0,
MCAP.ST,MedCap AB (publ),Healthcare,Medical Devices,Sweden,SEK,8200450986.0,36.351532,107.69231,,5.375232,3.768936,3.808,20.439,0.1591,0.080620006,0.1035,0.14721,0.59192,0.133,0.097,0.107,31.304,2.102,1.533,317100000.0,394400000.0,478100000.0,,0.0,0.47,677.0,403.0,546.0,617.5,1.0,2.0,,,0.21125999,0.58116,,17023.0,37429.0,2.9405114957375353,0.13090309404508993,0.0930930930930931,-0.03191489361702127,,-0.1935007385524372,62.09430586427171,0.12256520597645437,0.00017585520722662729,True,0.37187752589707007,1.0017595281955987,0.5,25.6035651897331,61.18207613591428,52.495009980039924,55.339111993159555,64.33567255144149,76.33136094674556,14.076690211907165,62.525227043390515,50.24662440522644,standard,91,0.875,NEDTREND,-10,8,STARK,8,0.5,0.5,1.0,0.65,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,50.0,43.037974683544306,46.51898734177215,86,-0.06441638231104208,0.158,🟢 STARK,50.24662440522644,92,546.0,62.09430586427171,0.0001758552072266,False,,0.0,1,False,,0.0,
ARJO-B.ST,Arjo AB (publ),Healthcare,Medical Distribution,Sweden,SEK,6313144984.1005745,19.255816,9.268657,,0.8658371,0.62442636,1.038,7.772,0.044850003,0.03483,0.0324,0.07079,0.42306998,-0.058,0.187,0.187,68.825,1.079,0.76,946124992.0,898000000.0,5377999872.0,3.82,0.7364,0.661,35.627621371076415,23.16663533430544,24.84000015258789,30.0,,5.0,,,0.24723,0.41414002,,467360.0,321607.0,0.28578687581712486,0.0021402793274594156,-0.06819805812377833,-0.16865699881624407,,-0.3027881403063928,34.7267163025746,0.0012624551858977373,-0.14005030931062845,True,0.25983930699498425,0.3923878043018606,0.5,88.7824510304774,31.90960652501696,27.74451097804391,41.900073523079435,52.77496604089991,81.06508875739645,69.07164480322906,62.525227043390515,39.94035463279493,standard,140,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.327,0.5,0.431,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,68.75,12.025316455696203,40.3876582278481,97,-0.06441638231104208,-0.004,⚪ NORMAL,39.94035463279493,141,24.84000015258789,34.7267163025746,-0.1400503093106284,True,,0.0,1,False,,0.0,
SAND.ST,Sandvik AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,451955232744.57184,30.482233,26.492645,2.6299,4.8510876,3.7026086,3.976,18.532,0.15347,0.07248,0.12149,0.1737,0.40068,0.047,0.04,0.037,41.33,1.959,1.047,15850975232.0,8226999808.0,41472999424.0,1.67,0.48650002,1.343,408.79998779296875,197.7617409612601,360.29998779296875,382.75,2.52381,20.0,,,0.18391001,0.4484,,2235686.0,2392240.0,0.8138797003113757,-0.07850572301136982,-0.04033159468787173,0.2717773769391645,,-0.11863992526477807,38.655167107156004,-0.02599643290418807,0.17548535224928807,False,0.26036168378808533,0.025748941704791976,0.5,32.66576856807348,57.66108490945156,61.07784431137725,39.56363416812306,55.29903589789534,21.893491124260358,69.07164480322906,62.525227043390515,62.48427521878202,standard,47,0.875,UPPTREND,5,8,STARK,8,0.5,0.105,0.818,0.437,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,69.76744186046511,70.88607594936708,70.32675890491609,43,-0.00045499464118392563,-0.04,⚪ NORMAL,62.48427521878202,50,360.2999877929688,38.655167107156,0.175485352249288,False,,0.0,3,False,,-1.1102230246251565e-16,
RR.L,Rolls-Royce Holdings plc,Industrials,Aerospace & Defense,United Kingdom,GBp,125860733121587.97,17.437681,27.806152,2.1146,36.907974,4.713437,4.671,21.547,6.23504,0.07093,0.27543,0.20329,0.27868,0.166,0.041,0.039,158.445,1.202,0.729,3590249984.0,6248999936.0,4361999872.0,0.79,0.1519,1.2,17354.619521837234,10287.981019929866,15149.94794475683,1412.895,1.68421,19.0,,,0.00051,0.72663003,,38144880.0,30715177.0,0.016022632276410164,-0.06951920610906859,0.0021474785839417088,0.0490929621052234,0.47021645086605757,-0.12703658379293625,57.9149642590239,-0.0019344116324915284,0.03682695298042793,True,0.35295684311126607,0.5546833216079263,0.5,19.875942407567187,68.471265942022,61.21305775545683,50.94871800914125,30.431895228851914,3.5502958579881656,69.07164480322906,62.525227043390515,52.80440615080486,standard,78,1.0,UPPTREND,5,4,NEUTRAL,0,0.15,0.5,0.1,0.275,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,51.162790697674424,51.26582278481012,51.21430674124227,76,-0.00045499464118392563,0.003,⚪ NORMAL,52.80440615080486,80,15149.94794475683,57.9149642590239,0.0368269529804279,False,,0.0,2,False,,0.0,
THULE.ST,Thule Group AB (publ),Consumer Cyclical,Leisure,Sweden,SEK,25277264514.608093,22.155008,16.507042,,3.4971502,2.4446096,2.851,15.384,0.14741999,0.070700005,0.11035,0.16479,0.46006,-0.033,0.102,0.102,57.757,2.145,0.995,989000000.0,329000000.0,4527000064.0,3.54,0.78449994,1.29,288.7340521822695,181.85880224701108,234.39999389648438,277.5,1.625,8.0,,,0.00132,0.76945996,,346448.0,290214.0,0.4119598554665069,0.04915397417922196,-0.036439406028235366,-0.01981254254762732,,-0.18818029212392873,46.52645027756661,0.07839714435841016,0.005584485183442345,False,0.36559592331285723,0.5555180388753388,0.5,49.53374840307372,57.844997626311816,43.712574850299404,37.77294979079199,45.6705576638962,52.071005917159766,69.07164480322906,62.525227043390515,56.15233752608441,standard,63,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.574,0.844,0.633,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,65.21739130434783,60.75949367088608,62.98844248761695,54,0.024718917843827848,-0.061,🔴 SVAG,56.15233752608441,65,234.3999938964844,46.52645027756661,0.0055844851834423,False,,0.0,2,False,,-1.1102230246251565e-16,
MEKO.ST,Meko AB (publ),Consumer Cyclical,Auto Parts,Sweden,SEK,4202423884.6430283,94.430374,5.113091,0.81,0.67326087,0.23039605,0.542,16.784,0.0112,0.01801,0.00236,0.03801,0.42615002,-0.027,0.152,0.146,115.474,1.638,0.76,1536875008.0,1392000000.0,7119000064.0,5.23,4.9367003,,124.17540581330753,62.79999923706055,74.5999984741211,90.0,1.0,2.0,,,0.33801997,0.42437,,140272.0,171674.0,0.29175689425290835,0.0507042038608605,0.017735271053745283,0.030835547506763206,,-0.39923692630182317,62.650600194687556,0.07951665543913022,0.017248797140693384,True,0.3746875705341849,0.819401605798101,0.5,83.97272855696004,24.55086369028674,42.514970059880234,41.99442314303167,39.10170551436065,86.3905325443787,33.047426841574165,62.525227043390515,54.960447492664095,standard,70,0.75,UPPTREND,5,6,NEUTRAL,0,0.5,0.16,1.0,0.514,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,43.47826086956522,56.32911392405063,49.903687396807925,83,0.024718917843827848,-0.007,⚪ NORMAL,54.960447492664095,71,74.5999984741211,62.65060019468756,0.0172487971406933,False,,0.0,1,False,,0.0,
HEXA-B.ST,Hexagon AB (publ),Technology,Scientific & Technical Instruments,Sweden,SEK,245262902026.39404,11.52116,17.876173,1.2939,21.263111,47.131317,47.372,201.486,0.17889,0.03686,0.37515998,0.24139,0.66043997,0.002,7.437,7.501,26.983,3.443,0.903,-6078737408.0,1978099968.0,3254000128.0,1.59,0.1847,0.881,121.9326510983536,88.3986752022767,95.27999877929688,112.23328,2.35714,14.0,,,0.25701,0.67873,,4359474.0,4220147.0,0.5226699047781516,0.003689976401285655,-0.017801499408095278,-0.17106196787273886,,-0.21858503099024806,30.75639497056119,-0.018079426781443364,-0.09618748554088252,False,0.2713938615049877,0.19610313308206373,0.5,13.272848426471763,68.90007555079747,35.12974051896207,73.96044928200028,68.2485377691858,26.627218934911244,69.07164480322906,62.525227043390515,67.14852642377856,standard,30,0.875,STARK UPPTREND,10,7,STARK,8,0.5,0.212,0.661,0.433,NEDTREND,True,5,0.7142857142857143,HÖG,EJ AKTUELL,72.72727272727273,81.64556962025317,77.18642117376295,33,0.288522948954008,-0.306,🔴 SVAG,67.14852642377856,29,95.27999877929688,30.75639497056119,-0.0961874855408825,True,,0.0,-1,False,,0.0,
HPOL-B.ST,HEXPOL AB (publ),Basic Materials,Specialty Chemicals,Sweden,SEK,24527539717.43837,13.880597,10.040486,2.73,1.7122736,1.3695742,1.521,9.045,0.12311,0.06798,0.09877,0.14702,0.21024999,-0.114,-0.158,-0.158,32.079,0.96,0.693,1216875008.0,1970000000.0,4800999936.0,5.65,0.78360003,0.843,91.49162574319007,63.07162662735209,74.4000015258789,82.0,2.33333,5.0,,,0.2168,0.52622,,662984.0,614533.0,1.4639746181306097,0.03206334097345942,0.027353764894472388,-0.06471181577893115,,-0.18681080457883692,50.360621863915405,0.05356294274420126,-0.031021687133032105,False,0.2579039765069767,0.5829757705052019,0.5,78.0168752356123,46.54002681249578,47.10578842315368,13.380645249285086,54.802166947696236,53.84615384615385,69.07164480322906,62.525227043390515,48.85342041321604,standard,99,0.875,NEUTRAL,0,4,NEUTRAL,0,0.5,0.22,0.667,0.438,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,16.666666666666664,37.9746835443038,27.320675105485233,116,-0.015184431616981575,0.043,⚪ NORMAL,53.85342041321604,76,74.4000015258789,50.360621863915405,-0.0310216871330321,True,,-5.0,-23,False,,0.0,⬇ -23
ASSA-B.ST,ASSA ABLOY AB (publ),Industrials,Security & Protection Services,Sweden,SEK,357578498917.5,23.9253,22.175049,1.6365,3.4768093,2.5103753,2.937,15.471,0.15045,0.07067,0.10511,0.1527,0.43120998,-0.058,0.444,0.444,61.185,1.002,0.613,17268000768.0,2512999936.0,66465001472.0,1.89,0.4155,0.861,393.3827245359682,283.96170979851337,339.5,404.0,1.95238,20.0,,,0.01779,0.66339,,1847158.0,1808316.0,0.43059729766004473,-0.05663592032374143,-0.12057638435826756,-0.03112441876972094,,-0.1369727778451072,23.76650767719957,-0.03261457571816273,-0.021921628087493872,False,0.21386845914617322,0.012483503321017452,0.5,44.059769908831534,56.11543604598204,39.72055888223553,53.56233101867027,54.16339015270072,24.2603550295858,69.07164480322906,62.525227043390515,54.543545801140766,standard,72,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.326,0.762,0.509,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,72.09302325581395,55.06329113924051,63.57815719752723,53,-0.00045499464118392563,-0.12,🔴 SVAG,54.543545801140766,73,339.5,23.76650767719957,-0.0219216280874938,True,,0.0,1,False,,0.0,
MIPS.ST,Mips AB (publ),Consumer Cyclical,Leisure,Sweden,SEK,7020147330.0,54.08163,30.216646,,11.603468,12.359414,12.528,34.713,0.20767,0.11590999,0.22886999,0.27815,0.72887003,0.302,0.535,0.526,45.62,2.834,2.695,124375000.0,180000000.0,276000000.0,0.94,1.3238001,1.59,470.32720798288113,204.23145814980185,265.0,502.5,1.2,4.0,,,0.0064499998,0.81886,,119058.0,119267.0,1.363053746765937,0.06917905620524745,-0.102435228656515,-0.16574668597993625,,-0.4365624707604723,49.65005869776197,0.06460510193757041,-0.1583640373180556,False,0.42018215493764366,0.23796140348132172,0.5,12.14445144918339,79.23524675104781,19.760479041916167,80.57123705151885,43.69575065216433,80.4733727810651,33.047426841574165,62.525227043390515,63.261026722021484,standard,44,0.875,UPPTREND,5,7,STARK,8,0.5,0.465,0.95,0.621,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,47.82608695652174,72.78481012658227,60.30544854155201,59,0.024718917843827848,-0.127,🔴 SVAG,63.26102672202149,48,265.0,49.65005869776197,-0.1583640373180556,True,,-7.105427357601002e-15,4,False,,0.0,
KFAST-B.ST,K-Fast Holding AB (publ),Consumer Cyclical,Residential Construction,Sweden,SEK,2284100236.6391144,,18.25,,0.4964539,1.1248547,8.814,26.883,0.00636,0.0201,0.01857,0.28261,0.38103,0.975,,,187.813,0.128,0.122,134137504.0,27100000.0,14575399936.0,,0.0,1.77,17.84000015258789,9.180000305175781,10.220000267028809,,,,,,0.72366995,0.26306,,347911.0,74351.0,0.4618159422840049,-0.01541424331869834,-0.14691146431204094,-0.27414770437450686,,-0.42713003477489975,40.17093599090666,-0.001797133592431055,-0.20869657347994464,False,0.3755776602024318,0.27106753020612895,0.5,59.7409706254755,34.9633455393416,11.776447105788423,97.63948497854076,13.254552031316656,92.89940828402366,14.076690211907165,62.525227043390515,52.73456704426925,standard,79,0.75,UPPTREND,5,6,NEUTRAL,0,0.5,0.217,0.5,0.387,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,21.73913043478261,50.63291139240506,36.186020913593836,104,0.024718917843827848,-0.172,🔴 SVAG,52.73456704426925,81,10.220000267028809,40.17093599090666,-0.2086965734799446,True,,0.0,2,False,,0.0,
ADDT-B.ST,Addtech AB (publ.),Industrials,Industrial Distribution,Sweden,SEK,83709371013.96906,42.56209,41.530613,4.1,12.353923,3.8901536,4.118,26.003,0.29325,0.09884,0.09179,0.13139,0.32733002,0.014,0.152,0.16,78.259,1.659,0.989,2487249920.0,1216999936.0,5913999872.0,0.98,0.41830003,1.12,361.5423365389363,283.20001220703125,325.6000061035156,368.0,1.83333,6.0,,,0.02031,0.65546,,390294.0,328223.0,0.8188006517923391,0.0,0.007425723409153262,0.01369861061415012,,-0.09941389099682896,34.09835770321591,0.0122615700820774,0.01639304662277241,False,0.2822585357006159,0.20515564966195973,0.5,20.139999120553597,58.31186211818717,57.08582834331337,45.95823009324778,47.93882052401791,37.8698224852071,69.07164480322906,62.525227043390515,62.01930585723605,standard,48,0.875,UPPTREND,5,7,STARK,8,0.5,0.325,0.792,0.518,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,46.51162790697674,70.25316455696202,58.38239623196938,62,-0.00045499464118392563,0.008,⚪ NORMAL,62.01930585723605,52,325.6000061035156,34.09835770321591,0.0163930466227724,False,,0.0,4,False,,0.0,
SKA-B.ST,Skanska AB (publ),Industrials,Engineering & Construction,Sweden,SEK,98127637334.49149,18.087273,14.750889,5.82,1.6670017,0.5978173,0.592,12.388,0.0968,0.02454,0.03336,0.03514,0.086619996,-0.1,0.037,0.039,28.731,1.46,0.689,5566499840.0,17973000192.0,16801000448.0,3.42,0.5814,0.857,266.0871662364484,206.67331670524976,248.6999969482422,277.5,2.22222,8.0,,,0.15484999,0.38937,,856405.0,908825.0,0.5228161004491472,-0.02394036903632424,-0.003434490326918227,0.00762587701573203,,-0.06534388536708213,42.06730152023,0.006126948273350807,0.03522053631438671,False,0.23151965995525225,0.2927977018482882,0.5,71.60407141381879,23.050602745333798,58.08383233532934,27.4449833709018,65.75132398828812,36.68639053254438,69.07164480322906,62.525227043390515,54.52165650905659,standard,74,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.538,0.694,0.573,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,67.44186046511628,53.79746835443038,60.61966440977333,58,-0.00045499464118392563,-0.003,⚪ NORMAL,54.52165650905659,75,248.6999969482422,42.06730152023,0.0352205363143867,False,,0.0,1,False,,0.0,
NOTE.ST,NOTE AB (publ),Technology,Electronic Components,Sweden,SEK,5095925100.0,18.9089,16.023338,0.89,3.0922477,1.3506296,1.775,13.837,0.15863,0.0539,0.07103,0.08732,0.13915,-0.041,-0.198,-0.2,111.822,1.152,0.668,210375008.0,338000000.0,1939000064.0,3.63,0.7407,0.561,205.1999969482422,147.10000610351562,178.5,209.5,,2.0,,,0.42215002,0.30474,,71856.0,43676.0,0.4730445214301918,-0.09298781894299546,0.07594940667314054,-0.014900645660680722,,-0.1301169461273275,32.122374897630465,-0.026218459575565123,-0.021150821430102607,False,0.35660214286356656,0.40522089861932725,0.5,57.6995027728091,40.2369783110271,57.68463073852295,15.48680190742976,43.455979937895194,83.4319526627219,69.07164480322906,62.525227043390515,51.78260275571247,standard,88,0.875,STARK UPPTREND,10,3,SVAG,-8,0.5,0.475,0.886,0.606,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,36.36363636363637,44.936708860759495,40.650172612197935,96,0.288522948954008,-0.213,🔴 SVAG,51.78260275571247,89,178.5,32.122374897630465,-0.0211508214301026,True,,0.0,1,False,,0.0,
VIMIAN.ST,Vimian Group AB (publ),Healthcare,Diagnostics & Research,Sweden,SEK,15928980307.710238,39.67105,22.669172,,22.823618,36.801846,37.117,153.424,0.05287,0.04062,0.08487,0.18190001,0.69004,0.079,1.256,1.279,33.945,1.712,0.947,56425000.0,50400000.0,247800000.0,,0.0,1.186,46.0,24.18000030517578,30.149999618530273,34.75241,2.16667,5.0,,,0.0646,0.86704004,,274667.0,285574.0,0.9590002120959978,-0.019512207527470737,0.13773583466151984,0.03466026939041811,,-0.3445652256841245,52.11267227266403,0.06898970921162872,0.02310728140267093,False,0.41714759372695454,0.5236644829550644,0.5,9.083948436293413,49.21996255681045,53.69261477045908,77.80449737592016,45.78399053974728,61.53846153846154,14.076690211907165,62.525227043390515,45.24261533271435,standard,119,0.875,NEDTREND,-10,8,STARK,8,0.5,0.0,0.708,0.362,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,25.0,25.31645569620253,25.158227848101266,121,-0.06441638231104208,0.202,🟢 STARK,45.24261533271435,120,30.149999618530277,52.11267227266403,0.0231072814026709,False,,0.0,1,False,,-1.1102230246251565e-16,
